timestamp,n,m,ph1,ph2,ph3,ph4,power_dbm,freq_hz
2026-04-09T19:15:30.647776,0,0,0,0,0,0,-68.3300,2400000000.00
2026-04-09T19:15:32.731385,0,1,0,1,2,3,-68.4700,2399999999.90
2026-04-09T19:15:34.813186,0,2,0,2,4,6,-68.1700,2399999999.69
2026-04-09T19:15:36.899624,0,3,0,3,6,9,-68.0300,2399999999.90
2026-04-09T19:15:38.984835,0,4,0,4,8,12,-67.8800,2400000000.00
2026-04-09T19:15:41.071772,0,5,0,5,10,15,-67.8200,2399999999.90
2026-04-09T19:15:43.161675,0,6,0,6,12,18,-67.8000,2399999999.90
2026-04-09T19:15:45.251840,0,7,0,7,14,21,-67.7700,2399999999.90
2026-04-09T19:15:47.338296,0,8,0,8,16,24,-67.9600,2399999999.69
2026-04-09T19:15:49.430691,0,9,0,9,18,27,-68.2600,2399999999.90
2026-04-09T19:15:51.515609,0,10,0,10,20,30,-68.7100,2399999999.90
2026-04-09T19:15:53.606216,0,11,0,11,22,33,-69.1300,2400000000.00
2026-04-09T19:15:55.702726,0,12,0,12,24,36,-69.7700,2400000000.00
2026-04-09T19:15:57.798432,0,13,0,13,26,39,-70.3700,2399999999.80
2026-04-09T19:15:59.883481,0,14,0,14,28,42,-70.8700,2399999999.90
2026-04-09T19:16:01.974554,0,15,0,15,30,45,-70.9500,2399999999.90
2026-04-09T19:16:04.060292,0,16,0,16,32,48,-70.4400,2400000000.00
2026-04-09T19:16:06.147018,0,17,0,17,34,51,-69.4900,2399999999.90
2026-04-09T19:16:08.232467,0,18,0,18,36,54,-68.4200,2399999999.90
2026-04-09T19:16:10.316961,0,19,0,19,38,57,-67.3300,2399999999.90
2026-04-09T19:16:12.402779,0,20,0,20,40,60,-66.0300,2399999999.90
2026-04-09T19:16:14.496622,0,21,0,21,42,63,-64.8600,2400000000.00
2026-04-09T19:16:16.604862,0,22,0,22,44,2,-63.7900,2399999999.90
2026-04-09T19:16:18.691603,0,23,0,23,46,5,-62.9900,2399999999.90
2026-04-09T19:16:20.785689,0,24,0,24,48,8,-62.2100,2399999999.90
2026-04-09T19:16:22.878066,0,25,0,25,50,11,-61.7200,2399999999.90
