timestamp,phase_1,phase_2,phase_3,phase_4,power_dbm,freq_hz
2026-04-03T15:42:02.935030,0,0,0,0,-47.8400,2345000000.00
2026-04-03T15:42:03.116203,0,0,0,0,-47.8300,2345000000.00
2026-04-03T15:42:03.303363,8,0,0,0,-47.8400,2345000000.00
2026-04-03T15:42:03.491912,16,0,0,0,-47.8000,2345000000.00
2026-04-03T15:42:03.680196,24,0,0,0,-47.7700,2345000000.00
2026-04-03T15:42:03.866532,32,0,0,0,-47.7500,2344999990.00
2026-04-03T15:42:04.048509,40,0,0,0,-47.7200,2345000000.00
2026-04-03T15:42:04.233890,48,0,0,0,-47.7300,2345000000.00
2026-04-03T15:42:04.422357,56,0,0,0,-47.7300,2345000000.00
2026-04-03T15:42:04.612848,40,0,0,0,-47.7600,2345000000.00
2026-04-03T15:42:04.800184,40,8,0,0,-47.7900,2345000000.00
2026-04-03T15:42:04.989388,40,16,0,0,-47.7900,2345000000.00
2026-04-03T15:42:05.178110,40,24,0,0,-47.8100,2345000000.00
2026-04-03T15:42:05.367753,40,32,0,0,-47.8000,2345000000.00
2026-04-03T15:42:05.556871,40,40,0,0,-47.8000,2345000000.00
2026-04-03T15:42:05.744632,40,48,0,0,-47.8100,2345000000.00
2026-04-03T15:42:05.933784,40,56,0,0,-47.7900,2345000000.00
2026-04-03T15:42:06.124440,40,0,0,0,-47.7700,2345000000.00
2026-04-03T15:42:06.312465,40,0,8,0,-47.7700,2345000000.00
2026-04-03T15:42:06.497730,40,0,16,0,-47.7400,2345000000.00
2026-04-03T15:42:06.685400,40,0,24,0,-47.6800,2345000000.00
2026-04-03T15:42:06.873640,40,0,32,0,-47.6600,2345000000.00
2026-04-03T15:42:07.062728,40,0,40,0,-47.6800,2345000000.00
2026-04-03T15:42:07.247808,40,0,48,0,-47.6800,2345000000.00
2026-04-03T15:42:07.438333,40,0,56,0,-47.6700,2344999990.00
2026-04-03T15:42:07.628391,40,0,32,0,-47.6600,2345000000.00
2026-04-03T15:42:07.816851,40,0,32,8,-47.6500,2345000000.00
2026-04-03T15:42:08.002556,40,0,32,16,-47.6600,2345000000.00
2026-04-03T15:42:08.189972,40,0,32,24,-47.6500,2344999990.00
2026-04-03T15:42:08.379191,40,0,32,32,-47.6600,2345000000.00
2026-04-03T15:42:08.563431,40,0,32,40,-47.6500,2345000000.00
2026-04-03T15:42:08.753377,40,0,32,48,-47.6600,2345000000.00
2026-04-03T15:42:08.939025,40,0,32,56,-47.6700,2345000000.00
2026-04-03T15:42:09.125304,0,0,32,8,-47.6700,2345000000.00
2026-04-03T15:42:09.310746,8,0,32,8,-47.6800,2345000000.00
2026-04-03T15:42:09.495416,16,0,32,8,-47.6900,2345000000.00
2026-04-03T15:42:09.683654,24,0,32,8,-47.6900,2345000000.00
2026-04-03T15:42:09.873130,32,0,32,8,-47.7000,2345000000.00
2026-04-03T15:42:10.060501,40,0,32,8,-47.6900,2345000000.00
2026-04-03T15:42:10.250504,48,0,32,8,-47.6900,2345000000.00
2026-04-03T15:42:10.436736,56,0,32,8,-47.6700,2345000000.00
2026-04-03T15:42:10.625164,0,0,32,8,-47.6600,2345000000.00
2026-04-03T15:42:10.809661,0,8,32,8,-47.6700,2345000000.00
2026-04-03T15:42:10.996256,0,16,32,8,-47.6600,2345000000.00
2026-04-03T15:42:11.181265,0,24,32,8,-47.6600,2345000000.00
2026-04-03T15:42:11.372038,0,32,32,8,-47.6600,2345000000.00
2026-04-03T15:42:11.558310,0,40,32,8,-47.6700,2345000000.00
2026-04-03T15:42:11.746460,0,48,32,8,-47.6800,2345000000.00
2026-04-03T15:42:11.934758,0,56,32,8,-47.7000,2345000000.00
2026-04-03T15:42:12.125589,0,0,0,8,-47.7700,2345000000.00
2026-04-03T15:42:12.313495,0,0,8,8,-47.7100,2345000000.00
2026-04-03T15:42:12.497295,0,0,16,8,-47.6500,2345000000.00
2026-04-03T15:42:12.686758,0,0,24,8,-47.7100,2345000000.00
2026-04-03T15:42:12.875054,0,0,32,8,-47.7700,2345000000.00
2026-04-03T15:42:13.063854,0,0,40,8,-47.8300,2345000000.00
2026-04-03T15:42:13.250459,0,0,48,8,-47.8400,2345000000.00
