timestamp,phase_1,phase_2,phase_3,phase_4,power_dbm,freq_hz
2026-04-05T18:39:10.131648,0,0,0,0,-56.1100,2345000000.00
2026-04-05T18:39:11.668818,0,1,2,3,-56.0900,2345000000.00
2026-04-05T18:39:13.202061,0,2,4,6,-56.1100,2345000000.00
2026-04-05T18:39:14.742112,0,3,6,9,-56.1100,2345000000.00
2026-04-05T18:39:16.279973,0,4,8,12,-55.9300,2345000000.00
2026-04-05T18:39:17.829849,0,5,10,15,-55.9900,2345000000.00
2026-04-05T18:39:19.365678,0,6,12,18,-56.0200,2345000000.00
2026-04-05T18:39:20.905231,0,7,14,21,-55.9900,2345000000.00
2026-04-05T18:39:22.446386,0,8,16,24,-56.0100,2345000002.00
2026-04-05T18:39:23.980599,0,9,18,27,-56.1100,2345000000.00
2026-04-05T18:39:25.517430,0,10,20,30,-56.0600,2345000000.00
2026-04-05T18:39:27.060584,0,11,22,33,-56.0500,2345000000.00
2026-04-05T18:39:28.599582,0,12,24,36,-56.0400,2345000000.00
2026-04-05T18:39:30.142544,0,13,26,39,-56.1100,2345000000.00
2026-04-05T18:39:31.680955,0,14,28,42,-56.0600,2345000000.00
2026-04-05T18:39:33.227982,0,15,30,45,-56.0200,2345000000.00
2026-04-05T18:39:34.766856,0,16,32,48,-56.0700,2345000002.00
2026-04-05T18:39:36.306479,0,17,34,51,-56.0400,2345000000.00
2026-04-05T18:39:37.842936,0,18,36,54,-56.0500,2345000000.00
2026-04-05T18:39:39.381406,0,19,38,57,-56.0800,2345000000.00
2026-04-05T18:39:40.918724,0,20,40,60,-56.0800,2345000000.00
2026-04-05T18:39:42.452846,0,21,42,63,-55.8600,2345000000.00
2026-04-05T18:39:43.994615,0,22,44,2,-55.6800,2345000002.00
2026-04-05T18:39:45.530165,0,23,46,5,-55.6400,2345000000.00
2026-04-05T18:39:47.068988,0,24,48,8,-55.6000,2345000000.00
2026-04-05T18:39:48.609632,0,25,50,11,-55.5900,2345000000.00
2026-04-05T18:39:50.143263,0,26,52,14,-55.6000,2345000000.00
2026-04-05T18:39:51.678598,0,27,54,17,-55.5900,2345000000.00
2026-04-05T18:39:53.217585,0,28,56,20,-55.5700,2345000002.00
2026-04-05T18:39:54.756363,0,29,58,23,-55.5600,2345000002.00
2026-04-05T18:39:56.294718,0,30,60,26,-55.5800,2345000000.00
2026-04-05T18:39:57.830768,0,31,62,29,-55.5700,2345000000.00
2026-04-05T18:39:59.364065,0,32,0,32,-55.8500,2345000000.00
2026-04-05T18:40:00.898183,0,33,2,35,-55.7100,2345000000.00
2026-04-05T18:40:02.433611,0,34,4,38,-55.9300,2345000000.00
