timestamp,phase_1,phase_2,phase_3,phase_4,power_dbm,freq_hz
2026-04-05T19:03:10.407927,0,0,0,0,-54.3600,2345000000.00
2026-04-05T19:03:12.145060,0,1,2,3,-54.5000,2345000000.00
2026-04-05T19:03:13.884135,0,2,4,6,-54.3700,2345000000.00
2026-04-05T19:03:15.624090,0,3,6,9,-54.1200,2345000000.00
2026-04-05T19:03:17.368619,0,4,8,12,-54.3700,2345000000.00
2026-04-05T19:03:19.106436,0,5,10,15,-54.3900,2345000000.00
2026-04-05T19:03:20.849998,0,6,12,18,-54.1900,2345000000.00
2026-04-05T19:03:22.589707,0,7,14,21,-54.1300,2345000000.00
2026-04-05T19:03:24.331349,0,8,16,24,-53.9500,2345000000.00
2026-04-05T19:03:26.064997,0,9,18,27,-54.0400,2345000000.00
2026-04-05T19:03:27.800996,0,10,20,30,-53.9400,2345000000.00
2026-04-05T19:03:29.542589,0,11,22,33,-53.9400,2345000000.00
2026-04-05T19:03:31.323918,0,12,24,36,-53.9100,2345000000.00
2026-04-05T19:03:33.062066,0,13,26,39,-54.0000,2345000000.00
2026-04-05T19:03:34.805216,0,14,28,42,-54.1800,2345000000.00
2026-04-05T19:03:36.544128,0,15,30,45,-54.1200,2345000000.00
2026-04-05T19:03:38.287268,0,16,32,48,-53.9200,2345000000.00
2026-04-05T19:03:40.028556,0,17,34,51,-54.1600,2345000000.00
2026-04-05T19:03:41.771135,0,18,36,54,-54.1900,2345000000.00
2026-04-05T19:03:43.511654,0,19,38,57,-53.9200,2345000000.00
2026-04-05T19:03:45.252626,0,20,40,60,-53.9300,2345000000.00
2026-04-05T19:03:46.990457,0,21,42,63,-53.8500,2345000000.00
2026-04-05T19:03:48.726669,0,22,44,2,-53.9700,2345000000.00
2026-04-05T19:03:50.465416,0,23,46,5,-54.3200,2345000000.00
2026-04-05T19:03:52.203459,0,24,48,8,-54.2600,2345000000.00
2026-04-05T19:03:53.946201,0,25,50,11,-54.2400,2345000000.00
2026-04-05T19:03:55.682585,0,26,52,14,-54.2300,2345000000.00
2026-04-05T19:03:57.423854,0,27,54,17,-54.3500,2345000000.00
2026-04-05T19:03:59.167020,0,28,56,20,-54.2500,2345000000.00
2026-04-05T19:04:00.905159,0,29,58,23,-54.1300,2345000000.00
2026-04-05T19:04:02.646067,0,30,60,26,-54.1400,2345000000.00
2026-04-05T19:04:04.388034,0,31,62,29,-54.5700,2345000000.00
2026-04-05T19:04:06.125556,0,32,0,32,-54.5000,2345000000.00
2026-04-05T19:04:07.865788,0,33,2,35,-54.4700,2345000000.00
2026-04-05T19:04:09.606986,0,34,4,38,-54.4100,2345000000.00
2026-04-05T19:04:11.341117,0,35,6,41,-54.4000,2345000000.00
2026-04-05T19:04:13.085102,0,36,8,44,-54.4500,2345000000.00
2026-04-05T19:04:14.876609,0,37,10,47,-54.8600,2345000000.00
2026-04-05T19:04:16.617081,0,38,12,50,-54.7900,2345000000.00
2026-04-05T19:04:18.356434,0,39,14,53,-53.9800,2345000000.00
2026-04-05T19:04:20.095341,0,40,16,56,-53.6900,2345000000.00
2026-04-05T19:04:21.832640,0,41,18,59,-53.6600,2345000000.00
2026-04-05T19:04:23.575252,0,42,20,62,-53.7300,2345000000.00
2026-04-05T19:04:25.317475,0,43,22,1,-53.6900,2345000000.00
2026-04-05T19:04:27.055923,0,44,24,4,-53.6900,2345000000.00
2026-04-05T19:04:28.793571,0,45,26,7,-53.5100,2345000000.00
2026-04-05T19:04:30.550830,0,46,28,10,-53.5100,2345000000.00
2026-04-05T19:04:32.291096,0,47,30,13,-53.2900,2345000000.00
2026-04-05T19:04:34.032336,0,48,32,16,-53.3700,2345000000.00
2026-04-05T19:04:35.794046,0,49,34,19,-53.3000,2345000000.00
2026-04-05T19:04:37.533142,0,50,36,22,-53.3100,2345000000.00
2026-04-05T19:04:39.272905,0,51,38,25,-53.4000,2345000000.00
2026-04-05T19:04:41.014320,0,52,40,28,-53.6200,2345000000.00
2026-04-05T19:04:42.755064,0,53,42,31,-53.3900,2345000000.00
2026-04-05T19:04:44.493604,0,54,44,34,-53.4400,2345000000.00
2026-04-05T19:04:46.233551,0,55,46,37,-53.4600,2345000000.00
2026-04-05T19:04:47.975288,0,56,48,40,-53.4400,2345000000.00
2026-04-05T19:04:49.713528,0,57,50,43,-53.4600,2345000000.00
2026-04-05T19:04:51.454641,0,58,52,46,-53.4400,2345000000.00
2026-04-05T19:04:53.196552,0,59,54,49,-53.4500,2345000000.00
2026-04-05T19:04:54.932253,0,60,56,52,-53.4800,2345000000.00
2026-04-05T19:04:56.665290,0,61,58,55,-53.4700,2345000000.00
2026-04-05T19:04:58.407454,0,62,60,58,-53.4800,2345000000.00
2026-04-05T19:05:00.148373,0,63,62,61,-53.4800,2345000000.00
2026-04-05T19:05:01.891617,0,47,30,13,-53.4000,2345000000.00
2026-04-05T19:05:03.634683,0,47,30,13,-53.5100,2345000000.00
2026-04-05T19:05:05.376315,8,47,30,13,-54.0700,2345000000.00
2026-04-05T19:05:07.151261,16,47,30,13,-53.7000,2345000000.00
2026-04-05T19:05:08.891410,24,47,30,13,-54.3000,2345000000.00
2026-04-05T19:05:10.627958,32,47,30,13,-53.9200,2345000000.00
