timestamp,phase_1,phase_2,phase_3,phase_4,power_dbm,freq_hz
2026-04-05T17:47:59.576351,0,0,0,0,-45.2800,2345000000.00
2026-04-05T17:48:00.612235,0,0,0,0,-46.8600,2345000000.00
2026-04-05T17:48:01.646980,8,0,0,0,-46.8000,2345000000.00
2026-04-05T17:48:02.684586,16,0,0,0,-46.8200,2345000000.00
2026-04-05T17:48:03.721202,24,0,0,0,-46.7600,2345000000.00
2026-04-05T17:48:04.754930,32,0,0,0,-46.7600,2345000000.00
2026-04-05T17:48:05.792603,40,0,0,0,-46.7900,2345000000.00
2026-04-05T17:48:06.826404,48,0,0,0,-46.8900,2345000000.00
2026-04-05T17:48:07.860997,56,0,0,0,-46.8900,2345000000.00
2026-04-05T17:48:08.897722,24,0,0,0,-46.8800,2345000000.00
2026-04-05T17:48:09.934761,24,8,0,0,-46.8900,2345000000.00
2026-04-05T17:48:10.969280,24,16,0,0,-46.8800,2345000000.00
2026-04-05T17:48:12.008067,24,24,0,0,-46.9000,2345000000.00
2026-04-05T17:48:13.053635,24,32,0,0,-46.9800,2345000000.00
2026-04-05T17:48:14.088406,24,40,0,0,-46.9800,2345000000.00
2026-04-05T17:48:15.127436,24,48,0,0,-46.9800,2345000000.00
2026-04-05T17:48:16.166993,24,56,0,0,-46.8200,2345000000.00
2026-04-05T17:48:17.203659,24,56,0,0,-46.7600,2345000000.00
2026-04-05T17:48:18.237780,24,56,8,0,-47.1600,2345000000.00
2026-04-05T17:48:19.271777,24,56,16,0,-47.3700,2345000000.00
2026-04-05T17:48:20.306246,24,56,24,0,-47.2700,2345000000.00
2026-04-05T17:48:21.342699,24,56,32,0,-47.2500,2345000000.00
2026-04-05T17:48:22.380917,24,56,40,0,-47.2600,2344999990.00
2026-04-05T17:48:23.418937,24,56,48,0,-47.2500,2345000000.00
2026-04-05T17:48:24.457357,24,56,56,0,-47.2400,2345000000.00
2026-04-05T17:48:25.497347,24,56,0,0,-47.1900,2345000000.00
2026-04-05T17:48:26.529166,24,56,0,8,-47.1900,2345000000.00
2026-04-05T17:48:27.565916,24,56,0,16,-47.3100,2345000000.00
2026-04-05T17:48:28.604432,24,56,0,24,-47.2900,2345000000.00
2026-04-05T17:48:29.645422,24,56,0,32,-46.6500,2345000000.00
2026-04-05T17:48:30.684797,24,56,0,40,-46.6400,2345000000.00
2026-04-05T17:48:31.723237,24,56,0,48,-46.7100,2345000000.00
2026-04-05T17:48:32.761608,24,56,0,56,-46.6300,2345000000.00
2026-04-05T17:48:33.810905,56,0,24,48,-46.8300,2345000000.00
2026-04-05T17:48:34.847349,0,0,0,0,-46.7100,2345000000.00
2026-04-05T17:48:35.887341,8,0,0,0,-47.2600,2345000000.00
2026-04-05T17:48:36.927606,16,0,0,0,-47.2500,2345000000.00
2026-04-05T17:48:37.966899,24,0,0,0,-47.2400,2345000000.00
2026-04-05T17:48:39.002546,32,0,0,0,-47.2200,2345000000.00
2026-04-05T17:48:40.037007,40,0,0,0,-47.2300,2345000000.00
2026-04-05T17:48:41.073644,48,0,0,0,-47.2400,2345000000.00
2026-04-05T17:48:42.110315,56,0,0,0,-47.2300,2345000000.00
2026-04-05T17:48:43.144002,0,0,0,0,-47.2400,2345000000.00
2026-04-05T17:48:44.181163,0,8,0,0,-47.1400,2345000000.00
2026-04-05T17:48:45.215811,0,16,0,0,-47.2900,2345000000.00
2026-04-05T17:48:46.249983,0,24,0,0,-47.2900,2345000000.00
2026-04-05T17:48:47.285866,0,32,0,0,-46.8500,2345000000.00
2026-04-05T17:48:48.322366,0,40,0,0,-46.9400,2345000000.00
2026-04-05T17:48:49.361512,0,48,0,0,-46.9500,2345000000.00
2026-04-05T17:48:50.399401,0,56,0,0,-46.5700,2345000000.00
2026-04-05T17:48:51.439184,0,56,0,0,-46.6300,2345000000.00
2026-04-05T17:48:52.474533,0,56,8,0,-46.6000,2345000000.00
2026-04-05T17:48:53.509694,0,56,16,0,-46.5600,2345000000.00
2026-04-05T17:48:54.557627,0,56,24,0,-46.0100,2345000000.00
2026-04-05T17:48:55.598575,0,56,32,0,-45.7400,2345000000.00
2026-04-05T17:48:56.631023,0,56,40,0,-47.1200,2345000000.00
