timestamp,phase_1,phase_2,phase_3,phase_4,power_dbm,freq_hz
2026-04-03T15:08:18.127198,0,0,0,0,-50.1000,2345000000.00
2026-04-03T15:08:18.664128,0,0,0,0,-50.1000,2345000000.00
2026-04-03T15:08:19.201581,8,0,0,0,-50.1000,2345000000.00
2026-04-03T15:08:19.739852,16,0,0,0,-50.1000,2345000000.00
2026-04-03T15:08:20.276778,24,0,0,0,-50.1000,2345000000.00
2026-04-03T15:08:20.810718,32,0,0,0,-50.1000,2345000000.00
2026-04-03T15:08:21.344455,40,0,0,0,-50.1000,2345000000.00
2026-04-03T15:08:21.877215,48,0,0,0,-50.1000,2345000000.00
2026-04-03T15:08:22.412432,56,0,0,0,-50.1000,2345000000.00
2026-04-03T15:08:22.947462,0,0,0,0,-50.1000,2345000000.00
2026-04-03T15:08:23.481634,0,8,0,0,-50.1000,2345000000.00
2026-04-03T15:08:24.017300,0,16,0,0,-50.1000,2345000000.00
2026-04-03T15:08:24.552059,0,24,0,0,-50.1000,2345000000.00
2026-04-03T15:08:25.087401,0,32,0,0,-50.1000,2345000000.00
2026-04-03T15:08:25.623798,0,40,0,0,-50.1000,2345000000.00
2026-04-03T15:08:26.160499,0,48,0,0,-50.1000,2345000000.00
2026-04-03T15:08:26.694139,0,56,0,0,-50.1000,2345000000.00
2026-04-03T15:08:27.232005,0,0,0,0,-50.1000,2345000000.00
2026-04-03T15:08:27.768013,0,0,8,0,-50.1000,2345000000.00
2026-04-03T15:08:28.305087,0,0,16,0,-49.3900,2345000000.00
2026-04-03T15:08:28.844187,0,0,24,0,-49.3900,2345000000.00
2026-04-03T15:08:29.380798,0,0,32,0,-49.3900,2345000000.00
2026-04-03T15:08:29.913275,0,0,40,0,-49.3900,2345000000.00
2026-04-03T15:08:30.447482,0,0,48,0,-49.3900,2345000000.00
2026-04-03T15:08:30.984747,0,0,56,0,-49.3900,2345000000.00
2026-04-03T15:08:31.519937,0,0,16,0,-49.3900,2345000000.00
2026-04-03T15:08:32.053003,0,0,16,8,-49.3900,2345000000.00
2026-04-03T15:08:32.585541,0,0,16,16,-49.3900,2345000000.00
2026-04-03T15:08:33.117926,0,0,16,24,-49.3900,2345000000.00
2026-04-03T15:08:33.652134,0,0,16,32,-49.3900,2345000000.00
2026-04-03T15:08:34.186269,0,0,16,40,-49.3900,2345000000.00
2026-04-03T15:08:34.723589,0,0,16,48,-49.3900,2345000000.00
2026-04-03T15:08:35.260411,0,0,16,56,-49.3900,2345000000.00
2026-04-03T15:08:35.795272,0,0,16,0,-49.3900,2345000000.00
2026-04-03T15:08:36.330504,8,0,16,0,-49.3900,2345000000.00
2026-04-03T15:08:36.868152,16,0,16,0,-49.3900,2345000000.00
2026-04-03T15:08:37.405373,24,0,16,0,-48.6500,2345000000.00
2026-04-03T15:08:37.944215,32,0,16,0,-48.6500,2345000000.00
