timestamp,phase_1,phase_2,phase_3,phase_4,power_dbm,freq_hz
2026-04-03T14:15:40.408382,0,0,0,0,-48.1900,2345000000.00
2026-04-03T14:15:40.943245,0,0,0,0,-48.2400,2345000000.00
2026-04-03T14:15:41.482229,8,0,0,0,-48.2500,2345000000.00
2026-04-03T14:15:42.016173,16,0,0,0,-48.2600,2345000000.00
2026-04-03T14:15:42.553159,24,0,0,0,-48.2800,2345000000.00
2026-04-03T14:15:43.090293,32,0,0,0,-48.2900,2345000000.00
2026-04-03T14:15:43.627047,40,0,0,0,-48.2800,2345000000.00
2026-04-03T14:15:44.163154,48,0,0,0,-48.2800,2345000000.00
2026-04-03T14:15:44.701786,56,0,0,0,-48.3000,2345000000.00
2026-04-03T14:15:45.238403,0,0,0,0,-48.3100,2345000000.00
2026-04-03T14:15:45.776174,0,8,0,0,-48.3400,2345000000.00
2026-04-03T14:15:46.313337,0,16,0,0,-48.6300,2345000000.00
2026-04-03T14:15:46.850219,0,24,0,0,-49.2400,2345000000.00
2026-04-03T14:15:47.389782,0,32,0,0,-49.1600,2345000000.00
2026-04-03T14:15:47.925695,0,40,0,0,-48.9300,2345000000.00
2026-04-03T14:15:48.464399,0,48,0,0,-49.1700,2345000000.00
2026-04-03T14:15:49.003141,0,56,0,0,-49.2800,2345000000.00
2026-04-03T14:15:49.539860,0,0,0,0,-49.3100,2345000000.00
2026-04-03T14:15:50.073904,0,0,8,0,-49.3300,2345000000.00
2026-04-03T14:15:50.610273,0,0,16,0,-49.3600,2344999990.00
2026-04-03T14:15:51.147285,0,0,24,0,-49.3800,2345000000.00
2026-04-03T14:15:51.685032,0,0,32,0,-49.2400,2345000000.00
2026-04-03T14:15:52.224437,0,0,40,0,-49.1700,2345000000.00
2026-04-03T14:15:52.758975,0,0,48,0,-49.0800,2345000000.00
2026-04-03T14:15:53.296778,0,0,56,0,-49.0200,2345000000.00
2026-04-03T14:15:53.835841,0,0,56,0,-49.2600,2345000000.00
2026-04-03T14:15:54.373738,0,0,56,8,-49.0700,2345000000.00
2026-04-03T14:15:54.910284,0,0,56,16,-49.1200,2345000000.00
2026-04-03T14:15:55.446068,0,0,56,24,-49.2300,2345000000.00
2026-04-03T14:15:55.984649,0,0,56,32,-48.9700,2345000000.00
2026-04-03T14:15:56.518444,0,0,56,40,-49.2700,2344999990.00
2026-04-03T14:15:57.056565,0,0,56,48,-49.1700,2345000000.00
2026-04-03T14:15:57.593597,0,0,56,56,-49.2500,2345000000.00
2026-04-03T14:15:58.134434,0,0,56,32,-49.1600,2345000000.00
2026-04-03T14:15:58.669295,0,0,56,32,-49.1600,2345000000.00
2026-04-03T14:15:59.203526,1,0,56,32,-49.2400,2345000000.00
2026-04-03T14:15:59.741164,2,0,56,32,-49.3400,2345000000.00
2026-04-03T14:16:00.278366,3,0,56,32,-49.3400,2344999990.00
2026-04-03T14:16:00.817302,4,0,56,32,-49.3100,2345000000.00
2026-04-03T14:16:01.356848,5,0,56,32,-49.2600,2345000000.00
2026-04-03T14:16:01.893412,6,0,56,32,-49.3400,2345000000.00
2026-04-03T14:16:02.431435,7,0,56,32,-49.2700,2344999990.00
2026-04-03T14:16:02.970418,8,0,56,32,-48.9100,2345000000.00
2026-04-03T14:16:03.508316,9,0,56,32,-48.7600,2345000000.00
2026-04-03T14:16:04.046789,10,0,56,32,-48.6400,2345000000.00
2026-04-03T14:16:04.582549,11,0,56,32,-48.7000,2345000000.00
2026-04-03T14:16:05.116046,12,0,56,32,-48.8400,2345000000.00
2026-04-03T14:16:05.650947,13,0,56,32,-49.0900,2345000000.00
2026-04-03T14:16:06.185259,14,0,56,32,-48.9200,2345000000.00
2026-04-03T14:16:06.720026,15,0,56,32,-49.1000,2345000000.00
2026-04-03T14:16:07.258625,16,0,56,32,-49.3900,2345000000.00
2026-04-03T14:16:07.794638,17,0,56,32,-49.3500,2344999990.00
2026-04-03T14:16:08.333107,18,0,56,32,-48.9300,2345000000.00
2026-04-03T14:16:08.870152,19,0,56,32,-48.9900,2345000000.00
