timestamp,n,m,ph1,ph2,ph3,ph4,power_dbm,freq_hz
2026-04-07T17:52:39.720013,0,0,0,0,0,0,-65.0400,2345000000.10
2026-04-07T17:52:40.801440,0,1,0,1,2,3,-62.6300,2345000000.10
2026-04-07T17:52:41.885754,0,2,0,2,4,6,-61.0900,2344999999.90
2026-04-07T17:52:42.969331,0,3,0,3,6,9,-59.4500,2345000000.00
2026-04-07T17:52:44.057602,0,4,0,4,8,12,-58.3500,2345000000.00
2026-04-07T17:52:45.146854,0,5,0,5,10,15,-57.3500,2345000000.00
2026-04-07T17:52:46.230837,0,6,0,6,12,18,-56.6800,2345000000.00
2026-04-07T17:52:47.319773,0,7,0,7,14,21,-56.0600,2345000000.10
2026-04-07T17:52:48.403316,0,8,0,8,16,24,-55.5900,2345000000.00
2026-04-07T17:52:49.496063,0,9,0,9,18,27,-55.4200,2345000000.19
2026-04-07T17:52:50.580022,0,10,0,10,20,30,-55.1400,2345000000.00
2026-04-07T17:52:51.666501,0,11,0,11,22,33,-55.1500,2345000000.00
2026-04-07T17:52:52.747824,0,12,0,12,24,36,-55.1600,2344999999.90
2026-04-07T17:52:53.833179,0,13,0,13,26,39,-55.4200,2344999999.90
2026-04-07T17:52:54.923763,0,14,0,14,28,42,-55.5500,2345000000.10
2026-04-07T17:52:56.011507,0,15,0,15,30,45,-56.1100,2345000000.00
2026-04-07T17:52:57.098843,0,16,0,16,32,48,-56.5800,2345000000.00
2026-04-07T17:52:58.182267,0,17,0,17,34,51,-57.5200,2345000000.00
2026-04-07T17:52:59.266958,0,18,0,18,36,54,-58.2600,2345000000.00
2026-04-07T17:53:00.354146,0,19,0,19,38,57,-59.5500,2345000000.00
2026-04-07T17:53:01.445164,0,20,0,20,40,60,-60.6000,2345000000.19
2026-04-07T17:53:02.530068,0,21,0,21,42,63,-62.4800,2345000000.00
2026-04-07T17:53:03.618720,0,22,0,22,44,2,-64.8000,2345000000.00
2026-04-07T17:53:04.710573,0,23,0,23,46,5,-67.3300,2345000000.00
2026-04-07T17:53:05.794024,0,24,0,24,48,8,-69.6500,2345000000.00
2026-04-07T17:53:06.880546,0,25,0,25,50,11,-69.7500,2344999999.90
2026-04-07T17:53:07.967209,0,26,0,26,52,14,-69.0500,2345000000.00
2026-04-07T17:53:09.054054,0,27,0,27,54,17,-67.0000,2345000000.00
2026-04-07T17:53:10.140881,0,28,0,28,56,20,-65.3700,2345000000.00
2026-04-07T17:53:11.234420,0,29,0,29,58,23,-64.2300,2345000000.10
2026-04-07T17:53:12.322437,0,30,0,30,60,26,-63.2100,2345000000.00
2026-04-07T17:53:13.413713,0,31,0,31,62,29,-62.3200,2345000000.10
2026-04-07T17:53:14.510956,0,32,0,32,0,32,-61.6600,2345000000.19
2026-04-07T17:53:15.594738,0,33,0,33,2,35,-61.4800,2345000000.00
