timestamp,n,m,ph1,ph2,ph3,ph4,power_dbm,freq_hz
2026-04-09T20:00:37.349513,0,0,0,0,0,0,-67.6800,2399999999.90
2026-04-09T20:00:39.437083,0,1,0,1,2,3,-67.1000,2399999999.90
2026-04-09T20:00:41.528277,0,2,0,2,4,6,-66.8000,2399999999.90
2026-04-09T20:00:43.612792,0,3,0,3,6,9,-66.3300,2399999999.90
2026-04-09T20:00:45.705344,0,4,0,4,8,12,-65.9500,2399999999.80
2026-04-09T20:00:47.785598,0,5,0,5,10,15,-65.4100,2399999999.90
2026-04-09T20:00:49.880581,0,6,0,6,12,18,-65.0500,2400000000.00
2026-04-09T20:00:51.974999,0,7,0,7,14,21,-64.6100,2399999999.80
2026-04-09T20:00:54.067591,0,8,0,8,16,24,-64.1400,2400000000.00
2026-04-09T20:00:56.161253,0,9,0,9,18,27,-63.8400,2399999999.90
2026-04-09T20:00:58.252232,0,10,0,10,20,30,-63.4700,2399999999.90
2026-04-09T20:01:00.339875,0,11,0,11,22,33,-63.2100,2399999999.90
2026-04-09T20:01:02.432898,0,12,0,12,24,36,-62.8500,2400000000.00
2026-04-09T20:01:04.521017,0,13,0,13,26,39,-62.7200,2400000000.00
2026-04-09T20:01:06.605863,0,14,0,14,28,42,-62.4700,2399999999.90
2026-04-09T20:01:08.690483,0,15,0,15,30,45,-62.5300,2400000000.00
2026-04-09T20:01:10.783548,0,16,0,16,32,48,-62.3300,2399999999.90
2026-04-09T20:01:12.873860,0,17,0,17,34,51,-62.5500,2399999999.90
2026-04-09T20:01:14.967474,0,18,0,18,36,54,-62.5300,2399999999.80
2026-04-09T20:01:17.065866,0,19,0,19,38,57,-62.7500,2399999999.90
2026-04-09T20:01:19.154729,0,20,0,20,40,60,-62.7500,2399999999.90
2026-04-09T20:01:21.240236,0,21,0,21,42,63,-63.0000,2399999999.90
2026-04-09T20:01:23.327692,0,22,0,22,44,2,-63.3000,2399999999.90
2026-04-09T20:01:25.418942,0,23,0,23,46,5,-63.5900,2399999999.69
2026-04-09T20:01:27.513005,0,24,0,24,48,8,-63.8600,2399999999.90
2026-04-09T20:01:29.597972,0,25,0,25,50,11,-64.2300,2400000000.00
2026-04-09T20:01:31.689066,0,26,0,26,52,14,-64.5800,2399999999.80
2026-04-09T20:01:33.776791,0,27,0,27,54,17,-65.0300,2399999999.90
2026-04-09T20:01:35.862046,0,28,0,28,56,20,-65.1800,2400000000.00
2026-04-09T20:01:37.947778,0,29,0,29,58,23,-65.5400,2399999999.90
2026-04-09T20:01:40.036228,0,30,0,30,60,26,-65.7800,2399999999.90
2026-04-09T20:01:42.119802,0,31,0,31,62,29,-66.0300,2400000000.00
2026-04-09T20:01:44.207844,0,32,0,32,0,32,-65.7300,2399999999.90
2026-04-09T20:01:46.299777,0,33,0,33,2,35,-65.9400,2399999999.90
2026-04-09T20:01:48.389718,0,34,0,34,4,38,-66.0300,2399999999.90
2026-04-09T20:01:50.477883,0,35,0,35,6,41,-66.3800,2399999999.90
2026-04-09T20:01:52.568943,0,36,0,36,8,44,-66.1800,2400000000.00
2026-04-09T20:01:54.654497,0,37,0,37,10,47,-66.5900,2399999999.90
2026-04-09T20:01:56.739706,0,38,0,38,12,50,-66.8300,2400000000.00
2026-04-09T20:01:58.828590,0,39,0,39,14,53,-67.3800,2399999999.80
2026-04-09T20:02:00.916346,0,40,0,40,16,56,-67.7600,2399999999.90
2026-04-09T20:02:03.001505,0,41,0,41,18,59,-68.5900,2399999999.90
2026-04-09T20:02:05.091503,0,42,0,42,20,62,-69.0500,2399999999.90
2026-04-09T20:02:07.180319,0,43,0,43,22,1,-70.0500,2399999999.90
2026-04-09T20:02:09.264752,0,44,0,44,24,4,-70.4300,2399999999.90
2026-04-09T20:02:11.355788,0,45,0,45,26,7,-72.1700,2399999999.80
2026-04-09T20:02:13.446642,0,46,0,46,28,10,-73.2400,2399999999.80
