timestamp,n,m,ph1,ph2,ph3,ph4,power_dbm,freq_hz
2026-04-07T17:38:24.909662,0,0,0,0,0,0,-66.5200,2345000000.10
2026-04-07T17:38:25.999198,0,1,0,1,2,3,-68.8200,2345000000.00
2026-04-07T17:38:27.085229,0,2,0,2,4,6,-70.8900,2345000000.10
2026-04-07T17:38:28.168007,0,3,0,3,6,9,-73.5700,2345000000.00
2026-04-07T17:38:29.262177,0,4,0,4,8,12,-72.6100,2345000000.00
2026-04-07T17:38:30.353208,0,5,0,5,10,15,-69.4600,2345000000.00
2026-04-07T17:38:31.443315,0,6,0,6,12,18,-66.5900,2345000000.10
2026-04-07T17:38:32.530594,0,7,0,7,14,21,-64.2100,2345000000.10
2026-04-07T17:38:33.615477,0,8,0,8,16,24,-62.1400,2345000000.00
2026-04-07T17:38:34.711532,0,9,0,9,18,27,-60.7800,2345000000.00
2026-04-07T17:38:35.797911,0,10,0,10,20,30,-59.4700,2345000000.00
2026-04-07T17:38:36.882713,0,11,0,11,22,33,-58.7100,2345000000.10
2026-04-07T17:38:37.967103,0,12,0,12,24,36,-57.8500,2345000000.10
2026-04-07T17:38:39.046894,0,13,0,13,26,39,-57.1700,2345000000.00
2026-04-07T17:38:40.132212,0,14,0,14,28,42,-56.4300,2345000000.00
2026-04-07T17:38:41.213465,0,15,0,15,30,45,-56.1700,2345000000.00
2026-04-07T17:38:42.295520,0,16,0,16,32,48,-55.8200,2345000000.00
2026-04-07T17:38:43.380783,0,17,0,17,34,51,-55.9100,2345000000.00
2026-04-07T17:38:44.470566,0,18,0,18,36,54,-55.7700,2345000000.10
2026-04-07T17:38:45.553294,0,19,0,19,38,57,-55.9200,2345000000.00
2026-04-07T17:38:46.633311,0,20,0,20,40,60,-55.8600,2345000000.10
2026-04-07T17:38:47.719975,0,21,0,21,42,63,-56.3300,2345000000.00
2026-04-07T17:38:48.806312,0,22,0,22,44,2,-56.7900,2345000000.00
2026-04-07T17:38:49.891467,0,23,0,23,46,5,-57.5000,2345000000.00
2026-04-07T17:38:50.975774,0,24,0,24,48,8,-58.2300,2345000000.00
2026-04-07T17:38:52.056098,0,25,0,25,50,11,-59.4300,2345000000.10
2026-04-07T17:38:53.139937,0,26,0,26,52,14,-60.5100,2345000000.00
2026-04-07T17:38:54.223198,0,27,0,27,54,17,-62.2600,2345000000.00
2026-04-07T17:38:55.307133,0,28,0,28,56,20,-63.8700,2344999999.90
2026-04-07T17:38:56.391619,0,29,0,29,58,23,-66.2700,2345000000.00
2026-04-07T17:38:57.473319,0,30,0,30,60,26,-69.4300,2345000000.10
2026-04-07T17:38:58.558860,0,31,0,31,62,29,-73.7000,2345000000.00
