timestamp,angle_deg,power_dbm,freq_hz
2026-04-04T14:09:06.810854,-60.0000,-25.3207,2345000000.00
2026-04-04T14:09:07.619693,-58.0000,-23.8783,2345000000.00
2026-04-04T14:09:08.425416,-56.0000,-23.9192,2345000000.00
2026-04-04T14:09:09.234733,-54.0000,-23.0262,2345000000.00
2026-04-04T14:09:10.043634,-52.0000,-22.2348,2345000000.00
2026-04-04T14:09:10.850485,-50.0000,-21.1402,2345000000.00
2026-04-04T14:09:11.659350,-48.0000,-20.4472,2345000000.00
2026-04-04T14:09:12.470424,-46.0000,-20.4739,2345000000.00
2026-04-04T14:09:13.278472,-44.0000,-20.4388,2345000000.00
2026-04-04T14:09:14.086940,-42.0000,-18.7371,2345000000.00
2026-04-04T14:09:14.894014,-40.0000,-17.3547,2345000000.00
2026-04-04T14:09:15.705255,-38.0000,-18.3432,2345000000.00
2026-04-04T14:09:16.516503,-36.0000,-16.2293,2345000000.00
2026-04-04T14:09:17.327733,-34.0000,-16.7291,2345000000.00
2026-04-04T14:09:18.138258,-32.0000,-14.7431,2345000000.00
2026-04-04T14:09:18.946871,-30.0000,-14.9829,2345000000.00
2026-04-04T14:09:19.756513,-28.0000,-14.0771,2345000000.00
2026-04-04T14:09:20.561772,-26.0000,-13.8852,2345000000.00
2026-04-04T14:09:21.373266,-24.0000,-14.1533,2345000000.00
2026-04-04T14:09:22.178447,-22.0000,-12.3933,2345000000.00
2026-04-04T14:09:22.987266,-20.0000,-12.5755,2345000000.00
2026-04-04T14:09:23.794152,-18.0000,-12.4997,2345000000.00
2026-04-04T14:09:24.605366,-16.0000,-11.1851,2345000000.00
2026-04-04T14:09:25.413460,-14.0000,-12.2474,2345000000.00
2026-04-04T14:09:26.218444,-12.0000,-10.3708,2345000000.00
2026-04-04T14:09:27.026986,-10.0000,-9.7013,2345000000.00
2026-04-04T14:09:27.832706,-8.0000,-10.1222,2345000000.00
2026-04-04T14:09:28.641396,-6.0000,-10.0015,2345000000.00
2026-04-04T14:09:29.451072,-4.0000,-10.9152,2345000000.00
2026-04-04T14:09:30.257754,-2.0000,-9.4480,2345000000.00
2026-04-04T14:09:31.065316,0.0000,-10.1140,2345000000.00
2026-04-04T14:09:31.870114,2.0000,-9.4467,2345000000.00
2026-04-04T14:09:32.676262,4.0000,-9.8543,2345000000.00
2026-04-04T14:09:33.482693,6.0000,-9.2921,2345000000.00
2026-04-04T14:09:34.290981,8.0000,-11.0149,2345000000.00
2026-04-04T14:09:35.099343,10.0000,-10.8410,2345000000.00
2026-04-04T14:09:35.909688,12.0000,-10.9913,2345000000.00
2026-04-04T14:09:36.718917,14.0000,-11.2544,2345000000.00
2026-04-04T14:09:37.527341,16.0000,-10.4727,2345000000.00
2026-04-04T14:09:38.332673,18.0000,-11.6019,2345000000.00
2026-04-04T14:09:39.144507,20.0000,-11.4600,2345000000.00
2026-04-04T14:09:39.954126,22.0000,-13.9480,2345000000.00
2026-04-04T14:09:40.761640,24.0000,-13.4157,2345000000.00
2026-04-04T14:09:41.572128,26.0000,-13.2230,2345000000.00
2026-04-04T14:09:42.378406,28.0000,-14.5348,2345000000.00
2026-04-04T14:09:43.189478,30.0000,-15.1888,2345000000.00
2026-04-04T14:09:43.995134,32.0000,-15.6236,2345000000.00
2026-04-04T14:09:44.800409,34.0000,-16.4422,2345000000.00
2026-04-04T14:09:45.608780,36.0000,-16.4945,2345000000.00
2026-04-04T14:09:46.419779,38.0000,-17.7539,2345000000.00
2026-04-04T14:09:47.230917,40.0000,-19.1446,2345000000.00
2026-04-04T14:09:48.037170,42.0000,-19.3287,2345000000.00
2026-04-04T14:09:48.846081,44.0000,-20.1346,2345000000.00
2026-04-04T14:09:49.657317,46.0000,-20.8525,2345000000.00
2026-04-04T14:09:50.465468,48.0000,-20.5137,2345000000.00
2026-04-04T14:09:51.274329,50.0000,-21.0620,2345000000.00
2026-04-04T14:09:52.082026,52.0000,-21.8721,2345000000.00
2026-04-04T14:09:52.890925,54.0000,-23.5525,2345000000.00
2026-04-04T14:09:53.702070,56.0000,-24.0486,2345000000.00
2026-04-04T14:09:54.513211,58.0000,-24.5834,2345000000.00
2026-04-04T14:09:55.324262,60.0000,-24.8304,2345000000.00
2026-04-04T14:09:56.125608,62.0000,-25.2729,2345000000.00
2026-04-04T14:09:56.932608,64.0000,-26.7705,2345000000.00
2026-04-04T14:09:57.740067,66.0000,-26.8900,2345000000.00
2026-04-04T14:09:58.548454,68.0000,-27.1356,2345000000.00
2026-04-04T14:09:59.357724,70.0000,-27.3719,2345000000.00
2026-04-04T14:10:00.165908,72.0000,-28.0217,2345000000.00
2026-04-04T14:10:00.974716,74.0000,-28.6431,2345000000.00
2026-04-04T14:10:01.782557,76.0000,-28.6137,2345000000.00
2026-04-04T14:10:02.589087,78.0000,-28.9026,2345000000.00
2026-04-04T14:10:03.399981,80.0000,-30.9012,2345000000.00
2026-04-04T14:10:04.211150,82.0000,-29.5482,2345000000.00
2026-04-04T14:10:05.018434,84.0000,-28.8885,2345000000.00
2026-04-04T14:10:05.826787,86.0000,-29.4047,2345000000.00
2026-04-04T14:10:06.637649,88.0000,-29.4058,2345000000.00
2026-04-04T14:10:07.443880,90.0000,-29.5180,2345000000.00
2026-04-04T14:10:08.251681,92.0000,-30.0691,2345000000.00
2026-04-04T14:10:09.062925,94.0000,-29.4410,2345000000.00
2026-04-04T14:10:09.865920,96.0000,-30.4403,2345000000.00
2026-04-04T14:10:10.673843,98.0000,-29.9633,2345000000.00
2026-04-04T14:10:11.480451,100.0000,-29.5735,2345000000.00
2026-04-04T14:10:12.291430,102.0000,-29.1970,2345000000.00
2026-04-04T14:10:13.101999,104.0000,-29.0341,2345000000.00
2026-04-04T14:10:13.913353,106.0000,-28.6324,2345000000.00
2026-04-04T14:10:14.724710,108.0000,-27.9177,2345000000.00
2026-04-04T14:10:15.532792,110.0000,-28.0131,2345000000.00
2026-04-04T14:10:16.340727,112.0000,-27.1677,2345000000.00
2026-04-04T14:10:17.149407,114.0000,-26.1820,2345000000.00
2026-04-04T14:10:17.956848,116.0000,-25.8873,2345000000.00
2026-04-04T14:10:18.767606,118.0000,-24.6498,2345000000.00
2026-04-04T14:10:19.576017,120.0000,-24.8733,2345000000.00
