timestamp,angle_deg,power_dbm,freq_hz
2026-04-09T15:59:51.501718,-120.0000,-73.9100,2400000000.00
2026-04-09T15:59:55.414267,-118.0000,-73.5900,2399999999.90
2026-04-09T15:59:59.327052,-116.0000,-72.8300,2400000000.00
2026-04-09T16:00:03.237573,-114.0000,-71.8800,2400000000.00
2026-04-09T16:00:07.152385,-112.0000,-70.9500,2399999999.90
2026-04-09T16:00:11.062231,-110.0000,-70.3900,2399999999.90
2026-04-09T16:00:14.976264,-108.0000,-70.1600,2400000000.00
2026-04-09T16:00:18.885868,-106.0000,-69.9100,2400000000.00
2026-04-09T16:00:22.799365,-104.0000,-69.9000,2400000000.00
2026-04-09T16:00:26.711927,-102.0000,-69.8600,2399999999.80
2026-04-09T16:00:30.625164,-100.0000,-70.1000,2399999999.90
2026-04-09T16:00:34.535864,-98.0000,-70.6500,2399999999.80
2026-04-09T16:00:38.446947,-96.0000,-71.3800,2400000000.00
2026-04-09T16:00:42.360200,-94.0000,-71.6300,2399999999.80
2026-04-09T16:00:46.271974,-92.0000,-70.9200,2399999999.90
2026-04-09T16:00:50.183576,-90.0000,-69.6800,2399999999.90
2026-04-09T16:00:54.096922,-88.0000,-68.7300,2399999999.80
2026-04-09T16:00:58.008029,-86.0000,-68.2600,2400000000.00
2026-04-09T16:01:01.919774,-84.0000,-68.3800,2400000000.00
2026-04-09T16:01:05.837301,-82.0000,-68.7200,2399999999.90
2026-04-09T16:01:09.742616,-80.0000,-69.0500,2399999999.80
2026-04-09T16:01:13.655962,-78.0000,-69.0400,2400000000.00
2026-04-09T16:01:17.567958,-76.0000,-68.7200,2399999999.90
2026-04-09T16:01:21.480257,-74.0000,-68.3800,2399999999.90
2026-04-09T16:01:25.391546,-72.0000,-68.2100,2399999999.80
2026-04-09T16:01:29.303882,-70.0000,-68.2800,2400000000.00
2026-04-09T16:01:33.215733,-68.0000,-68.6900,2399999999.80
2026-04-09T16:01:37.128149,-66.0000,-69.3900,2400000000.00
2026-04-09T16:01:41.041618,-64.0000,-70.4200,2399999999.90
2026-04-09T16:01:44.951664,-62.0000,-71.6600,2399999999.90
2026-04-09T16:01:48.869354,-60.0000,-73.1800,2399999999.90
2026-04-09T16:01:52.779232,-58.0000,-74.8300,2399999999.90
2026-04-09T16:01:56.689517,-56.0000,-76.7700,2399999999.80
2026-04-09T16:02:00.600724,-54.0000,-77.2400,2400000000.00
2026-04-09T16:02:04.512996,-52.0000,-76.5500,2399999999.80
2026-04-09T16:02:08.424617,-50.0000,-74.7600,2400000000.00
2026-04-09T16:02:12.339918,-48.0000,-72.7200,2399999999.90
2026-04-09T16:02:16.248962,-46.0000,-70.6700,2400000000.00
2026-04-09T16:02:20.160746,-44.0000,-68.6800,2399999999.80
2026-04-09T16:02:24.071580,-42.0000,-66.8700,2399999999.90
2026-04-09T16:02:27.985265,-40.0000,-65.3400,2399999999.90
2026-04-09T16:02:31.897288,-38.0000,-64.0500,2399999999.69
2026-04-09T16:02:35.809511,-36.0000,-62.9800,2400000000.00
2026-04-09T16:02:39.720926,-34.0000,-62.0700,2399999999.90
2026-04-09T16:02:43.632844,-32.0000,-61.3600,2399999999.90
2026-04-09T16:02:47.545585,-30.0000,-60.8100,2399999999.80
2026-04-09T16:02:51.459577,-28.0000,-60.3900,2400000000.00
2026-04-09T16:02:55.370081,-26.0000,-60.1000,2400000000.00
2026-04-09T16:02:59.282480,-24.0000,-59.9400,2399999999.90
2026-04-09T16:03:03.193537,-22.0000,-59.9200,2399999999.90
2026-04-09T16:03:07.105310,-20.0000,-60.0000,2399999999.90
2026-04-09T16:03:11.021231,-18.0000,-60.2000,2400000000.00
2026-04-09T16:03:14.929708,-16.0000,-60.6000,2400000000.00
2026-04-09T16:03:18.842211,-14.0000,-61.2000,2400000000.00
2026-04-09T16:03:22.754384,-12.0000,-61.9700,2400000000.00
2026-04-09T16:03:26.664734,-10.0000,-62.8400,2400000000.00
2026-04-09T16:03:30.576679,-8.0000,-63.8800,2399999999.69
2026-04-09T16:03:34.490179,-6.0000,-65.1400,2400000000.00
2026-04-09T16:03:38.402283,-4.0000,-66.5700,2400000000.00
2026-04-09T16:03:42.312913,-2.0000,-67.8800,2399999999.90
2026-04-09T16:03:46.224698,0.0000,-68.7900,2400000000.00
2026-04-09T16:03:50.139738,2.0000,-69.0900,2399999999.90
2026-04-09T16:03:54.052009,4.0000,-68.6300,2399999999.80
2026-04-09T16:03:57.961378,6.0000,-67.4500,2399999999.80
2026-04-09T16:04:01.874079,8.0000,-66.2500,2399999999.69
2026-04-09T16:04:05.786466,10.0000,-65.3400,2399999999.90
2026-04-09T16:04:09.698376,12.0000,-64.8700,2399999999.90
2026-04-09T16:04:13.613476,14.0000,-65.0100,2400000000.00
2026-04-09T16:04:17.524196,16.0000,-65.7400,2399999999.90
2026-04-09T16:04:21.436908,18.0000,-67.0500,2400000000.00
2026-04-09T16:04:25.345561,20.0000,-68.7400,2400000000.00
2026-04-09T16:04:29.262604,22.0000,-70.5800,2400000000.00
2026-04-09T16:04:33.172320,24.0000,-71.9400,2399999999.80
2026-04-09T16:04:37.083921,26.0000,-72.4200,2400000000.00
2026-04-09T16:04:40.994602,28.0000,-71.8200,2399999999.90
2026-04-09T16:04:44.909559,30.0000,-71.1500,2399999999.90
2026-04-09T16:04:48.819854,32.0000,-71.0500,2399999999.80
2026-04-09T16:04:52.731370,34.0000,-71.4800,2400000000.00
2026-04-09T16:04:56.642932,36.0000,-72.6100,2400000000.00
2026-04-09T16:05:00.555090,38.0000,-73.9200,2400000000.00
2026-04-09T16:05:04.467134,40.0000,-75.1600,2399999999.90
2026-04-09T16:05:08.398562,42.0000,-76.0300,2400000000.00
2026-04-09T16:05:12.291464,44.0000,-76.8100,2400000000.00
2026-04-09T16:05:16.211782,46.0000,-77.6100,2400000000.00
2026-04-09T16:05:20.116559,48.0000,-78.5100,2400000000.00
2026-04-09T16:05:24.028052,50.0000,-76.5600,2399999999.80
2026-04-09T16:05:27.941364,52.0000,-73.4800,2399999999.90
2026-04-09T16:05:31.851648,54.0000,-71.0500,2400000000.00
2026-04-09T16:05:35.762824,56.0000,-69.7900,2400000000.00
2026-04-09T16:05:39.675606,58.0000,-69.2500,2399999999.69
2026-04-09T16:05:43.588088,60.0000,-70.1700,2399999999.90
