timestamp,n,m,ph1,ph2,ph3,ph4,power_dbm,freq_hz
2026-04-09T19:42:34.784234,0,0,0,0,0,0,-66.1600,2400000000.00
2026-04-09T19:42:36.875792,0,1,0,1,2,3,-65.5500,2399999999.90
2026-04-09T19:42:38.965969,0,2,0,2,4,6,-65.2800,2399999999.90
2026-04-09T19:42:41.057895,0,3,0,3,6,9,-64.9800,2399999999.90
2026-04-09T19:42:43.145978,0,4,0,4,8,12,-64.9700,2399999999.90
2026-04-09T19:42:45.240022,0,5,0,5,10,15,-64.8600,2399999999.90
2026-04-09T19:42:47.333413,0,6,0,6,12,18,-64.8800,2399999999.90
2026-04-09T19:42:49.427156,0,7,0,7,14,21,-64.8200,2400000000.00
2026-04-09T19:42:51.518538,0,8,0,8,16,24,-64.8400,2399999999.90
2026-04-09T19:42:53.616594,0,9,0,9,18,27,-64.8400,2399999999.90
2026-04-09T19:42:55.706537,0,10,0,10,20,30,-64.7700,2399999999.80
2026-04-09T19:42:57.793736,0,11,0,11,22,33,-64.6100,2399999999.90
2026-04-09T19:42:59.885695,0,12,0,12,24,36,-64.4500,2400000000.00
2026-04-09T19:43:01.974687,0,13,0,13,26,39,-64.2200,2399999999.80
2026-04-09T19:43:04.063853,0,14,0,14,28,42,-63.9000,2400000000.00
2026-04-09T19:43:06.151013,0,15,0,15,30,45,-63.7400,2399999999.90
2026-04-09T19:43:08.245230,0,16,0,16,32,48,-63.3500,2400000000.00
2026-04-09T19:43:10.335056,0,17,0,17,34,51,-63.1700,2399999999.90
2026-04-09T19:43:12.426363,0,18,0,18,36,54,-62.8600,2400000000.00
2026-04-09T19:43:14.516241,0,19,0,19,38,57,-62.6500,2400000000.00
2026-04-09T19:43:16.604944,0,20,0,20,40,60,-62.3400,2399999999.90
2026-04-09T19:43:18.691582,0,21,0,21,42,63,-62.1600,2399999999.90
2026-04-09T19:43:20.774262,0,22,0,22,44,2,-62.0400,2399999999.90
2026-04-09T19:43:22.868571,0,23,0,23,46,5,-62.0100,2400000000.00
2026-04-09T19:43:24.958702,0,24,0,24,48,8,-62.0300,2399999999.90
2026-04-09T19:43:27.049119,0,25,0,25,50,11,-62.2000,2399999999.90
2026-04-09T19:43:29.134952,0,26,0,26,52,14,-62.3700,2400000000.00
2026-04-09T19:43:31.215695,0,27,0,27,54,17,-62.7600,2399999999.90
2026-04-09T19:43:33.300635,0,28,0,28,56,20,-62.9600,2400000000.00
2026-04-09T19:43:35.388984,0,29,0,29,58,23,-63.4100,2399999999.90
2026-04-09T19:43:37.484841,0,30,0,30,60,26,-63.8800,2399999999.90
2026-04-09T19:43:39.573774,0,31,0,31,62,29,-64.3700,2399999999.90
2026-04-09T19:43:41.661878,0,32,0,32,0,32,-64.4600,2399999999.90
2026-04-09T19:43:43.754006,0,33,0,33,2,35,-64.9800,2399999999.90
2026-04-09T19:43:45.841714,0,34,0,34,4,38,-65.3800,2399999999.90
2026-04-09T19:43:47.927997,0,35,0,35,6,41,-65.9300,2400000000.00
2026-04-09T19:43:50.012481,0,36,0,36,8,44,-65.9900,2399999999.90
2026-04-09T19:43:52.097021,0,37,0,37,10,47,-66.3300,2399999999.90
2026-04-09T19:43:54.187675,0,38,0,38,12,50,-66.5000,2399999999.80
2026-04-09T19:43:56.277266,0,39,0,39,14,53,-66.6700,2399999999.80
2026-04-09T19:43:58.367065,0,40,0,40,16,56,-66.7400,2399999999.90
2026-04-09T19:44:00.451708,0,41,0,41,18,59,-66.8800,2399999999.80
2026-04-09T19:44:02.544015,0,42,0,42,20,62,-66.8000,2399999999.90
2026-04-09T19:44:04.631181,0,43,0,43,22,1,-66.7000,2400000000.00
2026-04-09T19:44:06.716988,0,44,0,44,24,4,-66.6900,2399999999.69
2026-04-09T19:44:08.801536,0,45,0,45,26,7,-67.0600,2399999999.90
2026-04-09T19:44:10.880015,0,46,0,46,28,10,-67.2400,2400000000.00
2026-04-09T19:44:12.961544,0,47,0,47,30,13,-67.9500,2399999999.90
2026-04-09T19:44:15.043499,0,48,0,48,32,16,-68.5300,2399999999.90
2026-04-09T19:44:17.132148,0,49,0,49,34,19,-69.6000,2399999999.90
2026-04-09T19:44:19.225702,0,50,0,50,36,22,-70.6000,2400000000.00
2026-04-09T19:44:21.314583,0,51,0,51,38,25,-72.0200,2399999999.90
2026-04-09T19:44:23.400545,0,52,0,52,40,28,-73.9400,2399999999.90
2026-04-09T19:44:25.492043,0,53,0,53,42,31,-76.4800,2399999999.80
2026-04-09T19:44:27.580093,0,54,0,54,44,34,-78.6600,2400000000.00
2026-04-09T19:44:29.671563,0,55,0,55,46,37,-80.1100,2399999999.90
2026-04-09T19:44:31.763590,0,56,0,56,48,40,-79.5200,2399999999.90
2026-04-09T19:44:33.851799,0,57,0,57,50,43,-76.1800,2399999999.90
2026-04-09T19:44:35.946457,0,58,0,58,52,46,-74.0300,2399999999.90
2026-04-09T19:44:38.039790,0,59,0,59,54,49,-71.9800,2400000000.00
2026-04-09T19:44:40.130728,0,60,0,60,56,52,-70.5100,2400000000.00
2026-04-09T19:44:42.220289,0,61,0,61,58,55,-69.0300,2399999999.80
2026-04-09T19:44:44.310344,0,62,0,62,60,58,-68.2500,2400000000.00
2026-04-09T19:44:46.396252,0,63,0,63,62,61,-67.1000,2399999999.90
2026-04-09T19:44:48.482194,16,0,16,16,16,16,-66.2200,2399999999.90
2026-04-09T19:44:50.573855,16,1,16,17,18,19,-65.8800,2400000000.00
2026-04-09T19:44:52.664168,16,2,16,18,20,22,-65.5400,2399999999.90
2026-04-09T19:44:54.752528,16,3,16,19,22,25,-65.3200,2399999999.90
2026-04-09T19:44:56.837712,16,4,16,20,24,28,-65.1200,2400000000.00
2026-04-09T19:44:58.920764,16,5,16,21,26,31,-65.0500,2399999999.90
2026-04-09T19:45:01.007972,16,6,16,22,28,34,-64.9200,2399999999.90
2026-04-09T19:45:03.096078,16,7,16,23,30,37,-64.9100,2399999999.90
2026-04-09T19:45:05.192662,16,8,16,24,32,40,-64.7200,2400000000.00
2026-04-09T19:45:07.283608,16,9,16,25,34,43,-64.6300,2399999999.80
2026-04-09T19:45:09.368953,16,10,16,26,36,46,-64.7100,2400000000.00
2026-04-09T19:45:11.467359,16,11,16,27,38,49,-64.6300,2399999999.69
2026-04-09T19:45:13.554450,16,12,16,28,40,52,-64.4700,2399999999.90
2026-04-09T19:45:15.642196,16,13,16,29,42,55,-64.1700,2399999999.90
2026-04-09T19:45:17.726481,16,14,16,30,44,58,-64.1200,2399999999.90
2026-04-09T19:45:19.811977,16,15,16,31,46,61,-63.6700,2399999999.90
2026-04-09T19:45:21.896875,16,16,16,32,48,0,-63.4600,2399999999.90
2026-04-09T19:45:23.984638,16,17,16,33,50,3,-63.0700,2400000000.00
2026-04-09T19:45:26.066994,16,18,16,34,52,6,-62.7600,2399999999.90
2026-04-09T19:45:28.158979,16,19,16,35,54,9,-62.5600,2399999999.90
2026-04-09T19:45:30.242925,16,20,16,36,56,12,-62.2500,2399999999.90
