timestamp,n,m,ph1,ph2,ph3,ph4,power_dbm,freq_hz
2026-04-07T17:43:09.553940,0,0,0,0,0,0,-69.7700,2345000000.00
2026-04-07T17:43:10.634215,0,1,0,1,2,3,-72.5400,2345000000.10
2026-04-07T17:43:11.724593,0,2,0,2,4,6,-71.9700,2345000000.10
2026-04-07T17:43:12.813118,0,3,0,3,6,9,-69.1900,2345000000.00
2026-04-07T17:43:13.901885,0,4,0,4,8,12,-66.2600,2345000000.00
2026-04-07T17:43:14.993639,0,5,0,5,10,15,-63.7900,2344999999.90
2026-04-07T17:43:16.080964,0,6,0,6,12,18,-62.0400,2345000000.10
2026-04-07T17:43:17.166322,0,7,0,7,14,21,-60.5000,2345000000.00
2026-04-07T17:43:18.254187,0,8,0,8,16,24,-59.1500,2345000000.00
2026-04-07T17:43:19.344337,0,9,0,9,18,27,-58.2900,2345000000.19
2026-04-07T17:43:20.435894,0,10,0,10,20,30,-57.3800,2345000000.00
2026-04-07T17:43:21.525361,0,11,0,11,22,33,-56.9000,2345000000.10
2026-04-07T17:43:22.609675,0,12,0,12,24,36,-56.3400,2345000000.00
2026-04-07T17:43:23.696653,0,13,0,13,26,39,-55.9800,2345000000.00
2026-04-07T17:43:24.784002,0,14,0,14,28,42,-55.5200,2345000000.00
2026-04-07T17:43:25.873323,0,15,0,15,30,45,-55.5000,2345000000.00
2026-04-07T17:43:26.958602,0,16,0,16,32,48,-55.4000,2345000000.10
2026-04-07T17:43:28.046489,0,17,0,17,34,51,-55.7100,2345000000.00
2026-04-07T17:43:29.135272,0,18,0,18,36,54,-55.7900,2345000000.10
2026-04-07T17:43:30.227172,0,19,0,19,38,57,-56.2100,2345000000.00
2026-04-07T17:43:31.312388,0,20,0,20,40,60,-56.3800,2345000000.00
2026-04-07T17:43:32.403765,0,21,0,21,42,63,-57.1300,2345000000.00
2026-04-07T17:43:33.495505,0,22,0,22,44,2,-57.9400,2345000000.19
2026-04-07T17:43:34.582432,0,23,0,23,46,5,-58.9800,2345000000.00
2026-04-07T17:43:35.672108,0,24,0,24,48,8,-60.0800,2345000000.00
2026-04-07T17:43:36.758994,0,25,0,25,50,11,-61.6900,2345000000.00
2026-04-07T17:43:37.845561,0,26,0,26,52,14,-63.2800,2345000000.00
2026-04-07T17:43:38.936747,0,27,0,27,54,17,-65.6500,2345000000.10
2026-04-07T17:43:40.027018,0,28,0,28,56,20,-68.0200,2345000000.00
2026-04-07T17:43:41.118328,0,29,0,29,58,23,-70.6600,2344999999.90
2026-04-07T17:43:42.207476,0,30,0,30,60,26,-72.5900,2345000000.10
2026-04-07T17:43:43.297819,0,31,0,31,62,29,-71.5600,2345000000.00
2026-04-07T17:43:44.387198,0,32,0,32,0,32,-70.4800,2345000000.00
2026-04-07T17:43:45.474499,0,33,0,33,2,35,-67.8600,2345000000.00
2026-04-07T17:43:46.564684,0,34,0,34,4,38,-66.3400,2345000000.10
2026-04-07T17:43:47.647187,0,35,0,35,6,41,-64.9700,2345000000.00
2026-04-07T17:43:48.734297,0,36,0,36,8,44,-63.8600,2345000000.10
2026-04-07T17:43:49.820549,0,37,0,37,10,47,-63.4200,2345000000.10
2026-04-07T17:43:50.908895,0,38,0,38,12,50,-63.2800,2345000000.00
2026-04-07T17:43:51.997868,0,39,0,39,14,53,-63.2900,2345000000.00
2026-04-07T17:43:53.091012,0,40,0,40,16,56,-63.6100,2345000000.10
2026-04-07T17:43:54.184726,0,41,0,41,18,59,-64.3800,2345000000.19
2026-04-07T17:43:55.270827,0,42,0,42,20,62,-64.8800,2345000000.10
2026-04-07T17:43:56.358634,0,43,0,43,22,1,-66.6700,2345000000.10
2026-04-07T17:43:57.449251,0,44,0,44,24,4,-67.5100,2345000000.00
2026-04-07T17:43:58.543299,0,45,0,45,26,7,-70.4800,2345000000.10
2026-04-07T17:43:59.636155,0,46,0,46,28,10,-73.2200,2344999999.90
2026-04-07T17:44:00.725997,0,47,0,47,30,13,-75.7000,2345000000.00
2026-04-07T17:44:01.812423,0,48,0,48,32,16,-75.3500,2345000000.10
2026-04-07T17:44:02.900469,0,49,0,49,34,19,-70.7600,2345000000.10
2026-04-07T17:44:03.988693,0,50,0,50,36,22,-68.4100,2345000000.00
2026-04-07T17:44:05.080031,0,51,0,51,38,25,-66.0700,2345000000.00
2026-04-07T17:44:06.174119,0,52,0,52,40,28,-64.9800,2345000000.00
2026-04-07T17:44:07.270285,0,53,0,53,42,31,-63.7200,2345000000.10
2026-04-07T17:44:08.359064,0,54,0,54,44,34,-63.3900,2345000000.00
2026-04-07T17:44:09.444674,0,55,0,55,46,37,-62.8300,2344999999.90
2026-04-07T17:44:10.533973,0,56,0,56,48,40,-62.4800,2345000000.10
2026-04-07T17:44:11.629722,0,57,0,57,50,43,-62.4000,2345000000.19
2026-04-07T17:44:12.713344,0,58,0,58,52,46,-62.3600,2345000000.00
2026-04-07T17:44:13.802618,0,59,0,59,54,49,-62.7800,2345000000.10
2026-04-07T17:44:14.887844,0,60,0,60,56,52,-63.3500,2345000000.10
2026-04-07T17:44:15.979777,0,61,0,61,58,55,-64.4500,2344999999.90
2026-04-07T17:44:17.071564,0,62,0,62,60,58,-65.5400,2345000000.00
2026-04-07T17:44:18.165987,0,63,0,63,62,61,-66.9900,2344999999.90
2026-04-07T17:44:19.252715,16,0,16,16,16,16,-69.6000,2345000000.10
2026-04-07T17:44:20.336603,16,1,16,17,18,19,-72.6900,2345000000.00
2026-04-07T17:44:21.425303,16,2,16,18,20,22,-72.3900,2345000000.00
2026-04-07T17:44:22.516186,16,3,16,19,22,25,-69.8000,2345000000.19
2026-04-07T17:44:23.602298,16,4,16,20,24,28,-66.5500,2345000000.00
2026-04-07T17:44:24.695848,16,5,16,21,26,31,-64.1900,2345000000.10
2026-04-07T17:44:25.790073,16,6,16,22,28,34,-62.7200,2345000000.00
2026-04-07T17:44:26.875981,16,7,16,23,30,37,-61.2100,2345000000.10
2026-04-07T17:44:27.960390,16,8,16,24,32,40,-59.8700,2345000000.00
2026-04-07T17:44:29.050393,16,9,16,25,34,43,-58.7100,2345000000.00
2026-04-07T17:44:30.138379,16,10,16,26,36,46,-57.9000,2345000000.10
2026-04-07T17:44:31.227834,16,11,16,27,38,49,-57.1800,2345000000.10
2026-04-07T17:44:32.317033,16,12,16,28,40,52,-56.3900,2345000000.10
2026-04-07T17:44:33.403201,16,13,16,29,42,55,-56.0600,2345000000.10
2026-04-07T17:44:34.492784,16,14,16,30,44,58,-55.8400,2345000000.00
2026-04-07T17:44:35.580077,16,15,16,31,46,61,-55.4900,2345000000.10
2026-04-07T17:44:36.669086,16,16,16,32,48,0,-55.4400,2345000000.19
2026-04-07T17:44:37.752847,16,17,16,33,50,3,-55.6400,2345000000.00
2026-04-07T17:44:38.844435,16,18,16,34,52,6,-55.7300,2345000000.00
2026-04-07T17:44:39.933547,16,19,16,35,54,9,-56.2200,2345000000.10
2026-04-07T17:44:41.024116,16,20,16,36,56,12,-56.6400,2345000000.00
2026-04-07T17:44:42.113486,16,21,16,37,58,15,-57.4300,2345000000.19
2026-04-07T17:44:43.201550,16,22,16,38,60,18,-58.0300,2345000000.00
2026-04-07T17:44:44.285321,16,23,16,39,62,21,-59.0700,2345000000.00
2026-04-07T17:44:45.366731,16,24,16,40,0,24,-60.1500,2345000000.00
2026-04-07T17:44:46.457095,16,25,16,41,2,27,-61.7000,2345000000.19
2026-04-07T17:44:47.540659,16,26,16,42,4,30,-63.2800,2345000000.10
2026-04-07T17:44:48.628615,16,27,16,43,6,33,-65.0300,2345000000.19
2026-04-07T17:44:49.709661,16,28,16,44,8,36,-67.5200,2345000000.19
2026-04-07T17:44:50.792589,16,29,16,45,10,39,-71.0800,2345000000.00
2026-04-07T17:44:51.881607,16,30,16,46,12,42,-73.3600,2345000000.00
2026-04-07T17:44:52.971909,16,31,16,47,14,45,-73.0800,2345000000.10
2026-04-07T17:44:54.067898,16,32,16,48,16,48,-70.4400,2345000000.00
2026-04-07T17:44:55.150446,16,33,16,49,18,51,-68.2500,2345000000.00
2026-04-07T17:44:56.235307,16,34,16,50,20,54,-66.3700,2345000000.00
2026-04-07T17:44:57.326241,16,35,16,51,22,57,-64.9900,2345000000.00
2026-04-07T17:44:58.413205,16,36,16,52,24,60,-63.9500,2345000000.00
2026-04-07T17:44:59.501636,16,37,16,53,26,63,-63.5000,2345000000.10
2026-04-07T17:45:00.591810,16,38,16,54,28,2,-63.0500,2345000000.00
2026-04-07T17:45:01.677522,16,39,16,55,30,5,-63.1700,2345000000.00
2026-04-07T17:45:02.763351,16,40,16,56,32,8,-63.7100,2345000000.19
2026-04-07T17:45:03.848299,16,41,16,57,34,11,-64.6300,2345000000.00
2026-04-07T17:45:04.933459,16,42,16,58,36,14,-65.5000,2345000000.00
2026-04-07T17:45:06.024958,16,43,16,59,38,17,-67.0600,2345000000.00
2026-04-07T17:45:07.119728,16,44,16,60,40,20,-68.2800,2345000000.00
2026-04-07T17:45:08.203514,16,45,16,61,42,23,-71.0600,2345000000.10
2026-04-07T17:45:09.295429,16,46,16,62,44,26,-74.5000,2345000000.00
2026-04-07T17:45:10.385049,16,47,16,63,46,29,-77.8200,2345000000.19
2026-04-07T17:45:11.470122,16,48,16,0,48,32,-76.0800,2345000000.00
2026-04-07T17:45:12.560010,16,49,16,1,50,35,-71.7800,2345000000.00
2026-04-07T17:45:13.641700,16,50,16,2,52,38,-69.6900,2345000000.00
2026-04-07T17:45:14.727268,16,51,16,3,54,41,-66.8300,2345000000.00
2026-04-07T17:45:15.817860,16,52,16,4,56,44,-65.9500,2345000000.00
2026-04-07T17:45:16.901840,16,53,16,5,58,47,-64.3500,2345000000.00
2026-04-07T17:45:17.985187,16,54,16,6,60,50,-63.4600,2345000000.10
2026-04-07T17:45:19.074665,16,55,16,7,62,53,-62.7500,2344999999.90
2026-04-07T17:45:20.166018,16,56,16,8,0,56,-62.6700,2345000000.00
2026-04-07T17:45:21.250963,16,57,16,9,2,59,-62.5700,2345000000.00
2026-04-07T17:45:22.338562,16,58,16,10,4,62,-62.5400,2345000000.10
2026-04-07T17:45:23.423447,16,59,16,11,6,1,-62.4700,2345000000.00
2026-04-07T17:45:24.515011,16,60,16,12,8,4,-63.4600,2345000000.10
2026-04-07T17:45:25.603963,16,61,16,13,10,7,-64.4400,2345000000.00
2026-04-07T17:45:26.693429,16,62,16,14,12,10,-65.5600,2345000000.00
2026-04-07T17:45:27.780676,16,63,16,15,14,13,-67.4800,2345000000.10
2026-04-07T17:45:28.872669,32,0,32,32,32,32,-70.1000,2345000000.19
2026-04-07T17:45:29.961853,32,1,32,33,34,35,-72.9000,2345000000.10
2026-04-07T17:45:31.055321,32,2,32,34,36,38,-72.2400,2345000000.10
2026-04-07T17:45:32.142832,32,3,32,35,38,41,-69.5300,2345000000.10
2026-04-07T17:45:33.225557,32,4,32,36,40,44,-66.5300,2345000000.10
2026-04-07T17:45:34.315505,32,5,32,37,42,47,-64.1000,2345000000.00
2026-04-07T17:45:35.403867,32,6,32,38,44,50,-62.2600,2345000000.10
2026-04-07T17:45:36.489224,32,7,32,39,46,53,-60.7500,2345000000.10
2026-04-07T17:45:37.577268,32,8,32,40,48,56,-59.4000,2345000000.00
2026-04-07T17:45:38.665200,32,9,32,41,50,59,-58.5600,2345000000.00
2026-04-07T17:45:39.757540,32,10,32,42,52,62,-57.6200,2345000000.10
2026-04-07T17:45:40.845457,32,11,32,43,54,1,-56.7700,2345000000.00
2026-04-07T17:45:41.932625,32,12,32,44,56,4,-56.2800,2344999999.90
2026-04-07T17:45:43.023346,32,13,32,45,58,7,-56.0000,2345000000.00
2026-04-07T17:45:44.111171,32,14,32,46,60,10,-55.5900,2345000000.00
2026-04-07T17:45:45.205432,32,15,32,47,62,13,-55.6400,2345000000.00
2026-04-07T17:45:46.295445,32,16,32,48,0,16,-55.4000,2345000000.00
2026-04-07T17:45:47.386311,32,17,32,49,2,19,-55.8000,2345000000.10
2026-04-07T17:45:48.467787,32,18,32,50,4,22,-55.9700,2345000000.10
2026-04-07T17:45:49.557061,32,19,32,51,6,25,-56.4900,2345000000.10
2026-04-07T17:45:50.643176,32,20,32,52,8,28,-56.7600,2345000000.10
2026-04-07T17:45:51.729801,32,21,32,53,10,31,-57.6300,2345000000.00
2026-04-07T17:45:52.823221,32,22,32,54,12,34,-58.1300,2345000000.00
2026-04-07T17:45:53.912787,32,23,32,55,14,37,-59.1900,2345000000.10
2026-04-07T17:45:54.995081,32,24,32,56,16,40,-60.2900,2345000000.10
2026-04-07T17:45:56.086136,32,25,32,57,18,43,-61.9600,2345000000.00
2026-04-07T17:45:57.175227,32,26,32,58,20,46,-63.6800,2344999999.90
