timestamp,n,m,ph1,ph2,ph3,ph4,power_dbm,freq_hz
2026-04-09T19:24:32.037245,0,0,0,0,0,0,-70.7900,2399999999.90
2026-04-09T19:24:34.134366,0,1,0,1,2,3,-70.7300,2400000000.00
2026-04-09T19:24:36.229806,0,2,0,2,4,6,-70.2400,2399999999.80
2026-04-09T19:24:38.324632,0,3,0,3,6,9,-69.7700,2399999999.90
2026-04-09T19:24:40.418706,0,4,0,4,8,12,-69.6800,2400000000.00
2026-04-09T19:24:42.508899,0,5,0,5,10,15,-69.3500,2400000000.00
2026-04-09T19:24:44.606124,0,6,0,6,12,18,-69.2600,2399999999.90
2026-04-09T19:24:46.698053,0,7,0,7,14,21,-69.0800,2400000000.00
2026-04-09T19:24:48.781957,0,8,0,8,16,24,-69.2700,2400000000.00
2026-04-09T19:24:50.884232,0,9,0,9,18,27,-69.4100,2399999999.90
2026-04-09T19:24:52.974033,0,10,0,10,20,30,-69.7900,2399999999.80
2026-04-09T19:24:55.054822,0,11,0,11,22,33,-69.9200,2399999999.90
2026-04-09T19:24:57.141785,0,12,0,12,24,36,-70.3000,2400000000.00
2026-04-09T19:24:59.232864,0,13,0,13,26,39,-70.1900,2399999999.90
2026-04-09T19:25:01.323934,0,14,0,14,28,42,-69.9400,2399999999.90
2026-04-09T19:25:03.406497,0,15,0,15,30,45,-69.3600,2400000000.00
2026-04-09T19:25:05.504227,0,16,0,16,32,48,-68.3800,2399999999.69
2026-04-09T19:25:07.595049,0,17,0,17,34,51,-67.3800,2399999999.90
2026-04-09T19:25:09.687962,0,18,0,18,36,54,-66.3700,2399999999.90
2026-04-09T19:25:11.783391,0,19,0,19,38,57,-65.4000,2400000000.00
2026-04-09T19:25:13.870396,0,20,0,20,40,60,-64.3300,2399999999.90
2026-04-09T19:25:15.956890,0,21,0,21,42,63,-63.4000,2400000000.00
2026-04-09T19:25:18.045907,0,22,0,22,44,2,-62.5700,2399999999.90
2026-04-09T19:25:20.138534,0,23,0,23,46,5,-61.9400,2400000000.00
2026-04-09T19:25:22.226362,0,24,0,24,48,8,-61.3300,2399999999.90
2026-04-09T19:25:24.316330,0,25,0,25,50,11,-60.9800,2399999999.90
2026-04-09T19:25:26.398996,0,26,0,26,52,14,-60.7300,2400000000.00
2026-04-09T19:25:28.489770,0,27,0,27,54,17,-60.6500,2399999999.90
2026-04-09T19:25:30.574317,0,28,0,28,56,20,-60.4500,2400000000.00
2026-04-09T19:25:32.655482,0,29,0,29,58,23,-60.5100,2400000000.00
2026-04-09T19:25:34.741680,0,30,0,30,60,26,-60.7200,2399999999.90
2026-04-09T19:25:36.833469,0,31,0,31,62,29,-60.8200,2399999999.69
2026-04-09T19:25:38.925299,0,32,0,32,0,32,-61.0400,2399999999.90
2026-04-09T19:25:41.011572,0,33,0,33,2,35,-61.5100,2399999999.90
2026-04-09T19:25:43.100133,0,34,0,34,4,38,-61.8800,2399999999.90
2026-04-09T19:25:45.188855,0,35,0,35,6,41,-62.6300,2400000000.00
2026-04-09T19:25:47.270924,0,36,0,36,8,44,-63.0200,2399999999.90
2026-04-09T19:25:49.358699,0,37,0,37,10,47,-63.8200,2399999999.90
2026-04-09T19:25:51.444983,0,38,0,38,12,50,-64.4900,2400000000.00
2026-04-09T19:25:53.533785,0,39,0,39,14,53,-65.2400,2399999999.90
2026-04-09T19:25:55.621257,0,40,0,40,16,56,-65.6900,2399999999.90
2026-04-09T19:25:57.706708,0,41,0,41,18,59,-66.2200,2400000000.00
2026-04-09T19:25:59.792399,0,42,0,42,20,62,-66.2700,2399999999.90
2026-04-09T19:26:01.879921,0,43,0,43,22,1,-66.1500,2399999999.90
2026-04-09T19:26:03.970581,0,44,0,44,24,4,-65.5200,2400000000.00
2026-04-09T19:26:06.056140,0,45,0,45,26,7,-65.1900,2400000000.00
2026-04-09T19:26:08.139810,0,46,0,46,28,10,-64.4900,2399999999.90
2026-04-09T19:26:10.229389,0,47,0,47,30,13,-64.3700,2400000000.00
2026-04-09T19:26:12.311828,0,48,0,48,32,16,-63.8600,2399999999.90
2026-04-09T19:26:14.406248,0,49,0,49,34,19,-63.9000,2399999999.90
2026-04-09T19:26:16.495747,0,50,0,50,36,22,-63.6800,2399999999.80
2026-04-09T19:26:18.584260,0,51,0,51,38,25,-63.7200,2399999999.80
2026-04-09T19:26:20.673544,0,52,0,52,40,28,-63.6400,2399999999.90
2026-04-09T19:26:22.770955,0,53,0,53,42,31,-63.9700,2399999999.90
2026-04-09T19:26:24.858363,0,54,0,54,44,34,-64.3200,2399999999.90
2026-04-09T19:26:26.950426,0,55,0,55,46,37,-64.8800,2399999999.90
2026-04-09T19:26:29.044700,0,56,0,56,48,40,-65.3800,2399999999.90
2026-04-09T19:26:31.139639,0,57,0,57,50,43,-66.3900,2400000000.00
2026-04-09T19:26:33.226092,0,58,0,58,52,46,-67.0600,2399999999.90
2026-04-09T19:26:35.317447,0,59,0,59,54,49,-68.3300,2399999999.90
2026-04-09T19:26:37.404345,0,60,0,60,56,52,-68.8700,2400000000.00
2026-04-09T19:26:39.487563,0,61,0,61,58,55,-70.1800,2400000000.00
2026-04-09T19:26:41.579681,0,62,0,62,60,58,-71.2100,2400000000.00
2026-04-09T19:26:43.672702,0,63,0,63,62,61,-71.7300,2399999999.90
2026-04-09T19:26:45.758492,16,0,16,16,16,16,-70.9400,2399999999.90
2026-04-09T19:26:47.847633,16,1,16,17,18,19,-71.3500,2399999999.90
2026-04-09T19:26:49.937578,16,2,16,18,20,22,-70.8100,2400000000.00
2026-04-09T19:26:52.026721,16,3,16,19,22,25,-70.4400,2399999999.90
2026-04-09T19:26:54.121771,16,4,16,20,24,28,-69.8700,2399999999.90
2026-04-09T19:26:56.212424,16,5,16,21,26,31,-69.6700,2399999999.80
2026-04-09T19:26:58.304999,16,6,16,22,28,34,-69.4300,2400000000.00
2026-04-09T19:27:00.389961,16,7,16,23,30,37,-69.3400,2399999999.90
2026-04-09T19:27:02.474746,16,8,16,24,32,40,-69.1800,2400000000.00
2026-04-09T19:27:04.568074,16,9,16,25,34,43,-69.4100,2400000000.00
2026-04-09T19:27:06.658166,16,10,16,26,36,46,-69.8000,2399999999.80
2026-04-09T19:27:08.747599,16,11,16,27,38,49,-70.1400,2400000000.00
2026-04-09T19:27:10.838840,16,12,16,28,40,52,-70.4200,2399999999.90
2026-04-09T19:27:12.927008,16,13,16,29,42,55,-70.0100,2399999999.90
2026-04-09T19:27:15.015365,16,14,16,30,44,58,-70.3500,2399999999.90
2026-04-09T19:27:17.101180,16,15,16,31,46,61,-69.4500,2399999999.90
2026-04-09T19:27:19.186266,16,16,16,32,48,0,-69.1100,2399999999.90
2026-04-09T19:27:21.271247,16,17,16,33,50,3,-67.5800,2399999999.80
2026-04-09T19:27:23.365026,16,18,16,34,52,6,-66.4800,2399999999.90
2026-04-09T19:27:25.447852,16,19,16,35,54,9,-65.3400,2399999999.90
2026-04-09T19:27:27.530654,16,20,16,36,56,12,-64.3000,2400000000.00
2026-04-09T19:27:29.614316,16,21,16,37,58,15,-63.3900,2399999999.90
2026-04-09T19:27:31.704529,16,22,16,38,60,18,-62.6800,2399999999.80
2026-04-09T19:27:33.791715,16,23,16,39,62,21,-62.1400,2399999999.90
2026-04-09T19:27:35.881215,16,24,16,40,0,24,-61.4600,2399999999.90
2026-04-09T19:27:37.965689,16,25,16,41,2,27,-61.1600,2399999999.90
2026-04-09T19:27:40.051498,16,26,16,42,4,30,-60.8600,2399999999.80
2026-04-09T19:27:42.132182,16,27,16,43,6,33,-60.6900,2399999999.90
2026-04-09T19:27:44.224381,16,28,16,44,8,36,-60.4400,2399999999.90
2026-04-09T19:27:46.312104,16,29,16,45,10,39,-60.5500,2399999999.80
2026-04-09T19:27:48.401588,16,30,16,46,12,42,-60.5700,2399999999.90
2026-04-09T19:27:50.489468,16,31,16,47,14,45,-60.8800,2399999999.90
2026-04-09T19:27:52.573132,16,32,16,48,16,48,-61.0900,2400000000.00
2026-04-09T19:27:54.661258,16,33,16,49,18,51,-61.7400,2399999999.90
2026-04-09T19:27:56.746308,16,34,16,50,20,54,-62.0300,2399999999.90
2026-04-09T19:27:58.832407,16,35,16,51,22,57,-62.7700,2399999999.90
2026-04-09T19:28:00.923661,16,36,16,52,24,60,-63.1200,2400000000.00
2026-04-09T19:28:03.011297,16,37,16,53,26,63,-63.9000,2399999999.90
2026-04-09T19:28:05.096860,16,38,16,54,28,2,-64.7100,2399999999.90
2026-04-09T19:28:07.185431,16,39,16,55,30,5,-65.4100,2399999999.90
2026-04-09T19:28:09.277097,16,40,16,56,32,8,-65.6500,2399999999.90
2026-04-09T19:28:11.366626,16,41,16,57,34,11,-65.7900,2399999999.90
2026-04-09T19:28:13.453952,16,42,16,58,36,14,-65.9400,2399999999.90
2026-04-09T19:28:15.550966,16,43,16,59,38,17,-65.7800,2399999999.90
2026-04-09T19:28:17.637944,16,44,16,60,40,20,-65.3300,2399999999.90
2026-04-09T19:28:19.725318,16,45,16,61,42,23,-65.0500,2399999999.90
2026-04-09T19:28:21.811824,16,46,16,62,44,26,-64.5700,2400000000.00
2026-04-09T19:28:23.904052,16,47,16,63,46,29,-64.1800,2400000000.00
2026-04-09T19:28:25.991030,16,48,16,0,48,32,-64.1300,2400000000.00
2026-04-09T19:28:28.077044,16,49,16,1,50,35,-64.0400,2399999999.90
2026-04-09T19:28:30.165791,16,50,16,2,52,38,-63.8300,2400000000.00
2026-04-09T19:28:32.257868,16,51,16,3,54,41,-64.0600,2399999999.90
2026-04-09T19:28:34.350980,16,52,16,4,56,44,-63.7500,2399999999.90
2026-04-09T19:28:36.436134,16,53,16,5,58,47,-64.2300,2399999999.90
2026-04-09T19:28:38.522457,16,54,16,6,60,50,-64.4200,2399999999.90
2026-04-09T19:28:40.618854,16,55,16,7,62,53,-65.1200,2399999999.90
2026-04-09T19:28:42.732130,16,56,16,8,0,56,-65.4700,2399999999.90
2026-04-09T19:28:44.823539,16,57,16,9,2,59,-66.4800,2399999999.90
2026-04-09T19:28:46.920699,16,58,16,10,4,62,-67.0500,2400000000.00
2026-04-09T19:28:49.013162,16,59,16,11,6,1,-68.2000,2400000000.00
2026-04-09T19:28:51.098649,16,60,16,12,8,4,-68.4700,2400000000.00
2026-04-09T19:28:53.187530,16,61,16,13,10,7,-69.9200,2400000000.00
2026-04-09T19:28:55.283152,16,62,16,14,12,10,-70.4700,2399999999.69
2026-04-09T19:28:57.372354,16,63,16,15,14,13,-71.1600,2399999999.90
2026-04-09T19:28:59.459215,32,0,32,32,32,32,-71.1100,2400000000.00
2026-04-09T19:29:01.544599,32,1,32,33,34,35,-71.1200,2400000000.00
2026-04-09T19:29:03.629727,32,2,32,34,36,38,-70.5800,2399999999.90
2026-04-09T19:29:05.715658,32,3,32,35,38,41,-70.1500,2399999999.90
2026-04-09T19:29:07.800957,32,4,32,36,40,44,-70.0400,2399999999.90
2026-04-09T19:29:09.884488,32,5,32,37,42,47,-69.7100,2399999999.90
2026-04-09T19:29:11.976344,32,6,32,38,44,50,-69.6300,2400000000.00
2026-04-09T19:29:14.066453,32,7,32,39,46,53,-69.3900,2399999999.90
2026-04-09T19:29:16.155496,32,8,32,40,48,56,-69.5700,2400000000.00
2026-04-09T19:29:18.246022,32,9,32,41,50,59,-69.7000,2399999999.90
2026-04-09T19:29:20.339039,32,10,32,42,52,62,-70.0700,2400000000.00
2026-04-09T19:29:22.429299,32,11,32,43,54,1,-70.9400,2400000000.00
2026-04-09T19:29:24.521173,32,12,32,44,56,4,-71.3800,2399999999.69
2026-04-09T19:29:26.606922,32,13,32,45,58,7,-71.1600,2399999999.90
2026-04-09T19:29:28.697217,32,14,32,46,60,10,-70.7300,2399999999.90
2026-04-09T19:29:30.786124,32,15,32,47,62,13,-69.8600,2399999999.90
2026-04-09T19:29:32.878056,32,16,32,48,0,16,-68.5600,2400000000.00
