timestamp,angle_deg,power_dbm,freq_hz
2026-04-07T13:25:02.897048,-60.0000,-67.1200,2345000000.00
2026-04-07T13:25:06.809200,-58.0000,-68.7000,2345000000.00
2026-04-07T13:25:10.722469,-56.0000,-70.9100,2345000000.00
2026-04-07T13:25:14.635347,-54.0000,-72.9400,2345000000.10
2026-04-07T13:25:18.544172,-52.0000,-71.5700,2345000000.10
2026-04-07T13:25:22.457861,-50.0000,-68.0800,2345000000.10
2026-04-07T13:25:26.369501,-48.0000,-65.1000,2345000000.00
2026-04-07T13:25:30.281117,-46.0000,-63.0800,2345000000.00
2026-04-07T13:25:34.194066,-44.0000,-61.7000,2345000000.10
2026-04-07T13:25:38.107259,-42.0000,-60.7800,2345000000.00
2026-04-07T13:25:42.017454,-40.0000,-60.0800,2345000000.00
2026-04-07T13:25:45.929932,-38.0000,-59.5900,2345000000.00
2026-04-07T13:25:49.842148,-36.0000,-59.2500,2345000000.00
2026-04-07T13:25:53.756117,-34.0000,-59.1100,2345000000.19
2026-04-07T13:25:57.666439,-32.0000,-59.1800,2345000000.19
2026-04-07T13:26:01.577960,-30.0000,-59.4600,2345000000.00
2026-04-07T13:26:05.491367,-28.0000,-59.9700,2345000000.00
2026-04-07T13:26:09.402851,-26.0000,-60.7900,2345000000.00
2026-04-07T13:26:13.314225,-24.0000,-61.9000,2345000000.10
2026-04-07T13:26:17.227813,-22.0000,-63.3400,2345000000.00
2026-04-07T13:26:21.160046,-20.0000,-65.1600,2345000000.10
2026-04-07T13:26:25.052659,-18.0000,-67.4700,2345000000.00
2026-04-07T13:26:28.963032,-16.0000,-70.2400,2345000000.10
2026-04-07T13:26:32.874060,-14.0000,-73.0800,2345000000.00
2026-04-07T13:26:36.787439,-12.0000,-74.4300,2345000000.00
2026-04-07T13:26:40.698583,-10.0000,-72.9300,2345000000.00
2026-04-07T13:26:44.611353,-8.0000,-70.4900,2345000000.00
2026-04-07T13:26:48.523978,-6.0000,-68.4000,2345000000.19
2026-04-07T13:26:52.436219,-4.0000,-66.7600,2344999999.90
2026-04-07T13:26:56.347653,-2.0000,-65.6600,2345000000.00
2026-04-07T13:27:00.260121,0.0000,-65.0900,2345000000.10
2026-04-07T13:27:04.173420,2.0000,-64.9800,2345000000.00
2026-04-07T13:27:08.083590,4.0000,-65.1300,2345000000.10
2026-04-07T13:27:11.996970,6.0000,-65.5300,2345000000.00
2026-04-07T13:27:15.907405,8.0000,-66.1500,2345000000.10
2026-04-07T13:27:19.820102,10.0000,-66.7900,2345000000.19
2026-04-07T13:27:23.741847,12.0000,-67.4400,2345000000.10
2026-04-07T13:27:27.644394,14.0000,-68.2500,2345000000.00
2026-04-07T13:27:31.555010,16.0000,-69.5700,2345000000.00
2026-04-07T13:27:35.468836,18.0000,-71.6300,2345000000.00
2026-04-07T13:27:39.381461,20.0000,-75.0100,2344999999.90
2026-04-07T13:27:43.293276,22.0000,-80.0700,2345000000.00
2026-04-07T13:27:47.205176,24.0000,-85.2000,2344999999.69
2026-04-07T13:27:51.117281,26.0000,-85.0200,2345000000.19
2026-04-07T13:27:55.028880,28.0000,-83.0400,2344999999.90
2026-04-07T13:27:58.940674,30.0000,-79.1100,2345000000.00
