timestamp,angle_deg,power_dbm,freq_hz
2026-04-09T20:59:07.561651,-120.0000,-80.6100,2399999999.90
2026-04-09T20:59:11.472797,-118.0000,-79.7500,2399999999.90
2026-04-09T20:59:15.385964,-116.0000,-78.5200,2400000000.00
2026-04-09T20:59:19.297759,-114.0000,-77.1800,2399999999.69
2026-04-09T20:59:23.209691,-112.0000,-77.0100,2399999999.90
2026-04-09T20:59:27.120487,-110.0000,-78.5600,2400000000.00
2026-04-09T20:59:31.033396,-108.0000,-81.4200,2399999999.90
2026-04-09T20:59:34.944949,-106.0000,-80.5300,2399999999.90
2026-04-09T20:59:38.863969,-104.0000,-76.2700,2400000000.00
2026-04-09T20:59:42.769818,-102.0000,-72.9700,2399999999.90
2026-04-09T20:59:46.682440,-100.0000,-70.7700,2400000000.00
2026-04-09T20:59:50.593935,-98.0000,-69.3800,2399999999.80
2026-04-09T20:59:54.506606,-96.0000,-68.5100,2399999999.90
2026-04-09T20:59:58.418071,-94.0000,-67.8400,2399999999.90
2026-04-09T21:00:02.330143,-92.0000,-67.2300,2400000000.00
2026-04-09T21:00:06.243979,-90.0000,-66.7600,2399999999.69
2026-04-09T21:00:10.155002,-88.0000,-66.6400,2399999999.90
2026-04-09T21:00:14.066435,-86.0000,-66.9400,2399999999.90
2026-04-09T21:00:17.978377,-84.0000,-67.5200,2399999999.80
2026-04-09T21:00:21.890536,-82.0000,-68.0400,2399999999.90
2026-04-09T21:00:25.802609,-80.0000,-68.1400,2399999999.90
2026-04-09T21:00:29.715009,-78.0000,-67.6200,2400000000.00
2026-04-09T21:00:33.626771,-76.0000,-66.9300,2400000000.00
2026-04-09T21:00:37.539535,-74.0000,-66.3400,2399999999.90
2026-04-09T21:00:41.451912,-72.0000,-66.1700,2399999999.90
2026-04-09T21:00:45.363176,-70.0000,-66.4100,2399999999.90
2026-04-09T21:00:49.274540,-68.0000,-66.9400,2399999999.90
2026-04-09T21:00:53.187526,-66.0000,-67.4500,2399999999.90
2026-04-09T21:00:57.100154,-64.0000,-67.8600,2399999999.69
2026-04-09T21:01:01.011099,-62.0000,-68.0000,2399999999.80
2026-04-09T21:01:04.926416,-60.0000,-67.8900,2400000000.00
2026-04-09T21:01:08.835996,-58.0000,-67.7700,2399999999.90
2026-04-09T21:01:12.748170,-56.0000,-67.6100,2400000000.00
2026-04-09T21:01:16.660148,-54.0000,-67.5700,2399999999.90
2026-04-09T21:01:20.570931,-52.0000,-67.6200,2399999999.90
2026-04-09T21:01:24.483938,-50.0000,-67.7900,2399999999.80
2026-04-09T21:01:28.395362,-48.0000,-68.1400,2399999999.90
2026-04-09T21:01:32.308785,-46.0000,-68.7900,2400000000.00
2026-04-09T21:01:36.219654,-44.0000,-69.8700,2399999999.90
2026-04-09T21:01:40.131764,-42.0000,-71.7000,2399999999.90
2026-04-09T21:01:44.043432,-40.0000,-74.9800,2399999999.80
2026-04-09T21:01:47.956584,-38.0000,-81.5300,2400000000.00
2026-04-09T21:01:51.868557,-36.0000,-85.1300,2400000000.19
2026-04-09T21:01:55.781124,-34.0000,-76.6000,2399999999.80
2026-04-09T21:01:59.691543,-32.0000,-71.3300,2399999999.90
2026-04-09T21:02:03.603925,-30.0000,-68.0900,2399999999.90
2026-04-09T21:02:07.517009,-28.0000,-65.7500,2399999999.90
2026-04-09T21:02:11.429319,-26.0000,-64.0000,2400000000.00
2026-04-09T21:02:15.340023,-24.0000,-62.7500,2400000000.00
2026-04-09T21:02:19.252388,-22.0000,-61.9200,2400000000.00
2026-04-09T21:02:23.163291,-20.0000,-61.3900,2399999999.90
2026-04-09T21:02:27.076146,-18.0000,-61.1100,2399999999.90
2026-04-09T21:02:30.989055,-16.0000,-61.0600,2399999999.80
2026-04-09T21:02:34.900461,-14.0000,-61.1900,2399999999.90
2026-04-09T21:02:38.812419,-12.0000,-61.4700,2400000000.00
2026-04-09T21:02:42.724786,-10.0000,-61.8200,2399999999.90
2026-04-09T21:02:46.637467,-8.0000,-62.3400,2400000000.00
2026-04-09T21:02:50.552247,-6.0000,-62.8400,2399999999.90
2026-04-09T21:02:54.460305,-4.0000,-63.2300,2400000000.00
2026-04-09T21:02:58.373313,-2.0000,-63.5500,2399999999.90
2026-04-09T21:03:02.287320,0.0000,-63.7300,2399999999.90
2026-04-09T21:03:06.196531,2.0000,-63.9100,2399999999.80
2026-04-09T21:03:10.108852,4.0000,-64.1800,2399999999.90
2026-04-09T21:03:14.020280,6.0000,-64.4000,2399999999.80
2026-04-09T21:03:17.933014,8.0000,-64.8200,2399999999.90
2026-04-09T21:03:21.844943,10.0000,-65.3900,2399999999.90
2026-04-09T21:03:25.760214,12.0000,-66.1800,2399999999.90
2026-04-09T21:03:29.670848,14.0000,-67.2500,2399999999.90
2026-04-09T21:03:33.580258,16.0000,-68.3900,2400000000.00
2026-04-09T21:03:37.493629,18.0000,-69.3100,2399999999.90
2026-04-09T21:03:41.408565,20.0000,-69.9600,2399999999.90
2026-04-09T21:03:45.317817,22.0000,-70.2400,2400000000.00
2026-04-09T21:03:49.228939,24.0000,-70.1100,2399999999.90
2026-04-09T21:03:53.141748,26.0000,-69.9600,2399999999.80
2026-04-09T21:03:57.055064,28.0000,-70.2200,2399999999.90
2026-04-09T21:04:00.965995,30.0000,-70.5400,2399999999.90
2026-04-09T21:04:04.878103,32.0000,-70.6800,2399999999.90
2026-04-09T21:04:08.790236,34.0000,-70.8700,2399999999.69
2026-04-09T21:04:12.702670,36.0000,-71.0200,2400000000.00
2026-04-09T21:04:16.613323,38.0000,-71.4800,2400000000.00
2026-04-09T21:04:20.525802,40.0000,-72.3800,2399999999.90
2026-04-09T21:04:24.439036,42.0000,-73.6200,2399999999.90
2026-04-09T21:04:28.349472,44.0000,-74.8200,2399999999.90
2026-04-09T21:04:32.261781,46.0000,-75.1100,2400000000.00
2026-04-09T21:04:36.173555,48.0000,-74.7400,2399999999.90
2026-04-09T21:04:40.086554,50.0000,-76.5500,2399999999.90
2026-04-09T21:04:43.998732,52.0000,-81.5600,2399999999.90
2026-04-09T21:04:47.910407,54.0000,-96.5500,2399999999.10
2026-04-09T21:04:51.824124,56.0000,-78.6500,2399999999.90
2026-04-09T21:04:55.735403,58.0000,-74.4100,2399999999.80
2026-04-09T21:04:59.649088,60.0000,-72.6300,2399999999.90
