timestamp,angle_deg,power_dbm,freq_hz
2026-04-09T22:17:40.381044,-120.0000,-81.2400,2400000000.00
2026-04-09T22:17:44.309565,-118.0000,-83.0300,2399999999.90
2026-04-09T22:17:48.204538,-116.0000,-83.1100,2400000000.10
2026-04-09T22:17:52.116694,-114.0000,-81.3900,2400000000.00
2026-04-09T22:17:56.028094,-112.0000,-80.0600,2399999999.90
2026-04-09T22:17:59.938987,-110.0000,-80.2700,2399999999.90
2026-04-09T22:18:03.851689,-108.0000,-80.9600,2400000000.00
2026-04-09T22:18:07.764056,-106.0000,-80.7900,2399999999.90
2026-04-09T22:18:11.677136,-104.0000,-79.9300,2399999999.80
2026-04-09T22:18:15.589025,-102.0000,-78.6600,2400000000.00
2026-04-09T22:18:19.499855,-100.0000,-76.6600,2400000000.00
2026-04-09T22:18:23.413985,-98.0000,-74.5900,2399999999.90
2026-04-09T22:18:27.324756,-96.0000,-72.7900,2399999999.90
2026-04-09T22:18:31.236401,-94.0000,-71.3100,2400000000.00
2026-04-09T22:18:35.149909,-92.0000,-70.1400,2400000000.00
2026-04-09T22:18:39.061412,-90.0000,-69.3400,2399999999.80
2026-04-09T22:18:42.972913,-88.0000,-69.0600,2400000000.00
2026-04-09T22:18:46.885262,-86.0000,-69.2100,2399999999.90
2026-04-09T22:18:50.797557,-84.0000,-69.8600,2399999999.80
2026-04-09T22:18:54.714103,-82.0000,-70.4800,2400000000.00
2026-04-09T22:18:58.621454,-80.0000,-70.7500,2400000000.00
2026-04-09T22:19:02.534532,-78.0000,-70.4500,2399999999.90
2026-04-09T22:19:06.445761,-76.0000,-70.0600,2400000000.00
2026-04-09T22:19:10.358681,-74.0000,-69.8500,2399999999.90
2026-04-09T22:19:14.271869,-72.0000,-69.9900,2399999999.90
2026-04-09T22:19:18.181292,-70.0000,-70.5200,2399999999.90
2026-04-09T22:19:22.094140,-68.0000,-71.2500,2400000000.00
2026-04-09T22:19:26.007709,-66.0000,-71.9200,2399999999.90
2026-04-09T22:19:29.918201,-64.0000,-72.7000,2399999999.90
2026-04-09T22:19:33.830134,-62.0000,-73.5800,2399999999.90
2026-04-09T22:19:37.743704,-60.0000,-74.5500,2399999999.90
2026-04-09T22:19:41.653636,-58.0000,-75.4700,2400000000.00
2026-04-09T22:19:45.565979,-56.0000,-76.0600,2400000000.00
2026-04-09T22:19:49.477994,-54.0000,-76.4100,2399999999.90
2026-04-09T22:19:53.390728,-52.0000,-76.8900,2400000000.00
2026-04-09T22:19:57.302785,-50.0000,-77.7200,2400000000.00
2026-04-09T22:20:01.215206,-48.0000,-78.7800,2399999999.90
2026-04-09T22:20:05.125205,-46.0000,-79.2000,2399999999.80
2026-04-09T22:20:09.038620,-44.0000,-77.7000,2400000000.00
2026-04-09T22:20:12.950112,-42.0000,-75.1900,2399999999.90
2026-04-09T22:20:16.862594,-40.0000,-72.7500,2399999999.90
2026-04-09T22:20:20.774527,-38.0000,-70.7200,2399999999.90
2026-04-09T22:20:24.688483,-36.0000,-69.3000,2400000000.00
2026-04-09T22:20:28.598810,-34.0000,-68.1300,2399999999.90
2026-04-09T22:20:32.511487,-32.0000,-67.0000,2399999999.90
2026-04-09T22:20:36.424007,-30.0000,-66.0000,2400000000.00
2026-04-09T22:20:40.335530,-28.0000,-65.1200,2399999999.90
2026-04-09T22:20:44.246569,-26.0000,-64.3600,2399999999.80
2026-04-09T22:20:48.159864,-24.0000,-63.7600,2399999999.90
2026-04-09T22:20:52.072746,-22.0000,-63.3800,2399999999.80
2026-04-09T22:20:55.983575,-20.0000,-63.1300,2400000000.00
2026-04-09T22:20:59.895948,-18.0000,-63.0200,2400000000.00
2026-04-09T22:21:03.807291,-16.0000,-63.0700,2400000000.00
2026-04-09T22:21:07.719196,-14.0000,-63.3500,2400000000.00
2026-04-09T22:21:11.632227,-12.0000,-63.8200,2399999999.90
2026-04-09T22:21:15.543529,-10.0000,-64.3300,2399999999.90
2026-04-09T22:21:19.455198,-8.0000,-64.8700,2399999999.80
2026-04-09T22:21:23.368494,-6.0000,-65.5300,2399999999.90
2026-04-09T22:21:27.279020,-4.0000,-66.4200,2399999999.90
2026-04-09T22:21:31.192850,-2.0000,-67.3500,2399999999.90
2026-04-09T22:21:35.104075,0.0000,-68.0200,2400000000.00
2026-04-09T22:21:39.016407,2.0000,-68.3800,2399999999.90
2026-04-09T22:21:42.928885,4.0000,-68.4700,2400000000.00
2026-04-09T22:21:46.841150,6.0000,-68.4700,2399999999.80
2026-04-09T22:21:50.752191,8.0000,-68.4100,2400000000.00
2026-04-09T22:21:54.664953,10.0000,-68.4000,2399999999.90
2026-04-09T22:21:58.576650,12.0000,-68.7000,2400000000.00
2026-04-09T22:22:02.489339,14.0000,-69.4700,2399999999.90
2026-04-09T22:22:06.400683,16.0000,-70.7600,2399999999.90
2026-04-09T22:22:10.314576,18.0000,-72.3600,2399999999.90
2026-04-09T22:22:14.225239,20.0000,-73.6200,2399999999.90
2026-04-09T22:22:18.137347,22.0000,-73.8700,2399999999.69
2026-04-09T22:22:22.048887,24.0000,-73.1400,2399999999.90
2026-04-09T22:22:25.962379,26.0000,-72.2600,2399999999.90
2026-04-09T22:22:29.874042,28.0000,-71.7500,2400000000.00
2026-04-09T22:22:33.785942,30.0000,-71.7000,2399999999.90
2026-04-09T22:22:37.697311,32.0000,-72.0500,2399999999.80
2026-04-09T22:22:41.609918,34.0000,-72.8600,2400000000.00
2026-04-09T22:22:45.522245,36.0000,-74.4400,2399999999.90
2026-04-09T22:22:49.434757,38.0000,-76.1400,2399999999.90
2026-04-09T22:22:53.346295,40.0000,-77.0400,2400000000.00
2026-04-09T22:22:57.257846,42.0000,-76.7600,2399999999.90
2026-04-09T22:23:01.169509,44.0000,-76.0800,2399999999.90
2026-04-09T22:23:05.080422,46.0000,-75.9700,2400000000.00
2026-04-09T22:23:08.992242,48.0000,-76.7300,2400000000.00
2026-04-09T22:23:12.907421,50.0000,-79.3500,2399999999.80
2026-04-09T22:23:16.817502,52.0000,-84.1300,2400000000.19
2026-04-09T22:23:20.729331,54.0000,-83.1400,2399999999.80
2026-04-09T22:23:24.641115,56.0000,-78.3900,2400000000.00
2026-04-09T22:23:28.555472,58.0000,-76.1600,2399999999.90
2026-04-09T22:23:32.466847,60.0000,-75.3500,2399999999.90
