timestamp,angle_deg,power_dbm,freq_hz
2026-04-04T14:02:20.607271,-90.0000,-29.7251,2345000000.00
2026-04-04T14:02:21.416995,-85.0000,-29.0596,2345000000.00
2026-04-04T14:02:22.227785,-80.0000,-28.9179,2345000000.00
2026-04-04T14:02:23.036579,-75.0000,-29.4918,2345000000.00
2026-04-04T14:02:23.838780,-70.0000,-27.3780,2345000000.00
2026-04-04T14:02:24.647162,-65.0000,-26.6222,2345000000.00
2026-04-04T14:02:25.455873,-60.0000,-24.1692,2345000000.00
2026-04-04T14:02:26.267114,-55.0000,-22.8218,2345000000.00
2026-04-04T14:02:27.078026,-50.0000,-21.2570,2345000000.00
2026-04-04T14:02:27.889299,-45.0000,-19.2847,2345000000.00
2026-04-04T14:02:28.694787,-40.0000,-17.4287,2345000000.00
2026-04-04T14:02:29.505793,-35.0000,-16.6786,2345000000.00
2026-04-04T14:02:30.314250,-30.0000,-15.8925,2345000000.00
2026-04-04T14:02:31.119869,-25.0000,-14.1132,2345000000.00
2026-04-04T14:02:31.928792,-20.0000,-11.4690,2345000000.00
2026-04-04T14:02:32.737556,-15.0000,-11.4504,2345000000.00
2026-04-04T14:02:33.546673,-10.0000,-11.1709,2345000000.00
2026-04-04T14:02:34.354420,-5.0000,-10.4023,2345000000.00
2026-04-04T14:02:35.163270,0.0000,-10.4652,2345000000.00
2026-04-04T14:02:35.971551,5.0000,-11.1666,2345000000.00
2026-04-04T14:02:36.779940,10.0000,-10.5999,2345000000.00
2026-04-04T14:02:37.590621,15.0000,-11.5441,2345000000.00
2026-04-04T14:02:38.400285,20.0000,-10.6436,2345000000.00
2026-04-04T14:02:39.210973,25.0000,-13.5483,2345000000.00
2026-04-04T14:02:40.022003,30.0000,-15.5868,2345000000.00
2026-04-04T14:02:40.831968,35.0000,-16.2734,2345000000.00
2026-04-04T14:02:41.640928,40.0000,-18.4202,2345000000.00
2026-04-04T14:02:42.450469,45.0000,-20.3090,2345000000.00
2026-04-04T14:02:43.257967,50.0000,-21.3821,2345000000.00
2026-04-04T14:02:44.064747,55.0000,-23.7030,2345000000.00
2026-04-04T14:02:44.873426,60.0000,-24.7190,2345000000.00
2026-04-04T14:02:45.680822,65.0000,-26.3777,2345000000.00
2026-04-04T14:02:46.485235,70.0000,-27.7578,2345000000.00
2026-04-04T14:02:47.295456,75.0000,-28.3520,2345000000.00
2026-04-04T14:02:48.100790,80.0000,-28.8272,2345000000.00
2026-04-04T14:02:48.906822,85.0000,-30.3748,2345000000.00
2026-04-04T14:02:49.713866,90.0000,-30.4416,2345000000.00
