timestamp,angle_deg,power_dbm,freq_hz
2026-04-09T22:02:16.075809,-120.0000,-72.0000,2399999999.90
2026-04-09T22:02:19.987281,-118.0000,-72.6200,2399999999.80
2026-04-09T22:02:23.900429,-116.0000,-73.9600,2400000000.00
2026-04-09T22:02:27.812726,-114.0000,-76.5800,2399999999.90
2026-04-09T22:02:31.724241,-112.0000,-82.4500,2399999999.90
2026-04-09T22:02:35.637525,-110.0000,-92.1000,2399999999.50
2026-04-09T22:02:39.548253,-108.0000,-79.6600,2399999999.69
2026-04-09T22:02:43.459323,-106.0000,-75.3500,2400000000.00
2026-04-09T22:02:47.371573,-104.0000,-73.1900,2399999999.69
2026-04-09T22:02:51.283389,-102.0000,-72.1700,2399999999.90
2026-04-09T22:02:55.196511,-100.0000,-71.7700,2399999999.90
2026-04-09T22:02:59.108433,-98.0000,-72.0200,2399999999.90
2026-04-09T22:03:03.022513,-96.0000,-73.0800,2400000000.00
2026-04-09T22:03:06.932018,-94.0000,-75.0800,2399999999.80
2026-04-09T22:03:10.844634,-92.0000,-78.5200,2399999999.90
2026-04-09T22:03:14.756021,-90.0000,-84.6700,2399999999.69
2026-04-09T22:03:18.667868,-88.0000,-90.5500,2399999999.60
2026-04-09T22:03:22.582100,-86.0000,-83.5900,2399999999.69
2026-04-09T22:03:26.492297,-84.0000,-80.7800,2400000000.00
2026-04-09T22:03:30.406040,-82.0000,-79.9700,2399999999.80
2026-04-09T22:03:34.317564,-80.0000,-80.4900,2399999999.90
2026-04-09T22:03:38.229242,-78.0000,-81.4800,2399999999.90
2026-04-09T22:03:42.140094,-76.0000,-81.4500,2399999999.90
2026-04-09T22:03:46.054839,-74.0000,-79.0100,2400000000.00
2026-04-09T22:03:49.964812,-72.0000,-75.9000,2400000000.00
2026-04-09T22:03:53.878215,-70.0000,-73.3600,2399999999.90
2026-04-09T22:03:57.789463,-68.0000,-71.2900,2399999999.90
2026-04-09T22:04:01.701094,-66.0000,-69.5400,2400000000.00
2026-04-09T22:04:05.614600,-64.0000,-67.9300,2399999999.90
2026-04-09T22:04:09.526128,-62.0000,-66.3600,2399999999.80
2026-04-09T22:04:13.437964,-60.0000,-64.8500,2399999999.90
2026-04-09T22:04:17.350068,-58.0000,-63.5000,2399999999.90
2026-04-09T22:04:21.260972,-56.0000,-62.3600,2400000000.00
2026-04-09T22:04:25.174290,-54.0000,-61.5100,2399999999.90
2026-04-09T22:04:29.090952,-52.0000,-60.8700,2399999999.90
2026-04-09T22:04:32.999173,-50.0000,-60.4600,2399999999.90
2026-04-09T22:04:36.912027,-48.0000,-60.2700,2399999999.80
2026-04-09T22:04:40.822819,-46.0000,-60.2300,2399999999.90
2026-04-09T22:04:44.734144,-44.0000,-60.2800,2399999999.80
2026-04-09T22:04:48.647544,-42.0000,-60.4300,2399999999.90
2026-04-09T22:04:52.558393,-40.0000,-60.6600,2399999999.80
2026-04-09T22:04:56.469126,-38.0000,-61.0300,2399999999.80
2026-04-09T22:05:00.382405,-36.0000,-61.6200,2399999999.80
2026-04-09T22:05:04.294043,-34.0000,-62.4300,2399999999.90
2026-04-09T22:05:08.205899,-32.0000,-63.4600,2399999999.90
