timestamp,angle_deg,power_dbm,freq_hz
2026-04-07T13:42:52.741826,-90.0000,-71.5600,2345000000.00
2026-04-07T13:42:56.651638,-88.0000,-71.9800,2345000000.00
2026-04-07T13:43:00.563220,-86.0000,-73.6500,2344999999.90
2026-04-07T13:43:04.475886,-84.0000,-74.8300,2345000000.10
2026-04-07T13:43:08.388311,-82.0000,-73.9600,2345000000.00
2026-04-07T13:43:12.300230,-80.0000,-72.5200,2344999999.90
2026-04-07T13:43:16.213363,-78.0000,-71.5500,2345000000.00
2026-04-07T13:43:20.125477,-76.0000,-70.8000,2345000000.10
2026-04-07T13:43:24.037724,-74.0000,-69.8700,2345000000.10
2026-04-07T13:43:27.948214,-72.0000,-68.9700,2345000000.10
2026-04-07T13:43:31.862310,-70.0000,-68.3100,2345000000.00
2026-04-07T13:43:35.774199,-68.0000,-67.7400,2345000000.00
2026-04-07T13:43:39.684125,-66.0000,-66.8200,2345000000.00
2026-04-07T13:43:43.597123,-64.0000,-65.4800,2345000000.00
2026-04-07T13:43:47.509307,-62.0000,-64.1500,2345000000.10
2026-04-07T13:43:51.421721,-60.0000,-63.2000,2345000000.00
2026-04-07T13:43:55.334311,-58.0000,-62.7800,2345000000.00
2026-04-07T13:43:59.246098,-56.0000,-62.7800,2345000000.10
2026-04-07T13:44:03.160855,-54.0000,-63.1500,2345000000.00
2026-04-07T13:44:07.069918,-52.0000,-63.7100,2345000000.10
2026-04-07T13:44:10.980494,-50.0000,-64.3400,2344999999.90
2026-04-07T13:44:14.895187,-48.0000,-64.7100,2345000000.10
2026-04-07T13:44:18.807849,-46.0000,-65.4000,2345000000.10
2026-04-07T13:44:22.717964,-44.0000,-65.8500,2345000000.00
2026-04-07T13:44:26.629961,-42.0000,-65.7900,2345000000.00
2026-04-07T13:44:30.541454,-40.0000,-65.0200,2345000000.00
2026-04-07T13:44:34.453979,-38.0000,-63.7100,2345000000.00
2026-04-07T13:44:38.366650,-36.0000,-62.2900,2345000000.00
2026-04-07T13:44:42.277947,-34.0000,-60.9400,2345000000.00
2026-04-07T13:44:46.191368,-32.0000,-59.7200,2345000000.00
2026-04-07T13:44:50.102743,-30.0000,-58.6700,2345000000.00
2026-04-07T13:44:54.014769,-28.0000,-57.7600,2344999999.90
2026-04-07T13:44:57.926271,-26.0000,-56.9900,2345000000.00
2026-04-07T13:45:01.839054,-24.0000,-56.3600,2345000000.00
2026-04-07T13:45:05.751247,-22.0000,-55.8700,2345000000.10
2026-04-07T13:45:09.663079,-20.0000,-55.5500,2345000000.19
2026-04-07T13:45:13.574009,-18.0000,-55.4200,2345000000.10
2026-04-07T13:45:17.491851,-16.0000,-55.4900,2345000000.00
2026-04-07T13:45:21.398787,-14.0000,-55.7100,2345000000.00
2026-04-07T13:45:25.311720,-12.0000,-56.0300,2345000000.00
2026-04-07T13:45:29.222142,-10.0000,-56.4500,2345000000.10
2026-04-07T13:45:33.136641,-8.0000,-57.0500,2345000000.10
2026-04-07T13:45:37.047684,-6.0000,-57.8400,2345000000.10
2026-04-07T13:45:40.959820,-4.0000,-58.7700,2345000000.00
2026-04-07T13:45:44.872733,-2.0000,-59.8800,2345000000.19
2026-04-07T13:45:48.783460,0.0000,-61.2600,2345000000.00
2026-04-07T13:45:52.695732,2.0000,-62.9500,2345000000.10
2026-04-07T13:45:56.608822,4.0000,-64.9000,2345000000.10
2026-04-07T13:46:00.520404,6.0000,-66.8900,2344999999.90
2026-04-07T13:46:04.431332,8.0000,-68.7300,2345000000.10
2026-04-07T13:46:08.345340,10.0000,-70.3700,2345000000.00
2026-04-07T13:46:12.256428,12.0000,-71.6100,2345000000.00
2026-04-07T13:46:16.168450,14.0000,-71.8400,2345000000.00
2026-04-07T13:46:20.080000,16.0000,-70.9000,2345000000.00
2026-04-07T13:46:23.993011,18.0000,-69.9800,2345000000.00
2026-04-07T13:46:27.919322,20.0000,-68.9000,2345000000.10
2026-04-07T13:46:31.816697,22.0000,-68.0700,2345000000.00
2026-04-07T13:46:35.727966,24.0000,-67.3400,2345000000.00
2026-04-07T13:46:39.641577,26.0000,-66.8800,2345000000.10
2026-04-07T13:46:43.554362,28.0000,-66.7000,2345000000.00
2026-04-07T13:46:47.464559,30.0000,-66.8000,2345000000.00
