timestamp,angle_deg,power_dbm,freq_hz
2026-04-04T16:42:43.182192,-180.0000,-9.7123,2345000000.00
2026-04-04T16:42:43.985289,-175.0000,-10.2311,2345000000.00
2026-04-04T16:42:44.788527,-170.0000,-10.5360,2345000000.00
2026-04-04T16:42:45.590980,-165.0000,-11.9036,2345000000.00
2026-04-04T16:42:46.394320,-160.0000,-12.7072,2345000000.00
2026-04-04T16:42:47.197730,-155.0000,-13.9767,2345000000.00
2026-04-04T16:42:48.000982,-150.0000,-15.0927,2345000000.00
2026-04-04T16:42:48.803641,-145.0000,-16.6838,2345000000.00
2026-04-04T16:42:49.607009,-140.0000,-18.3193,2345000000.00
2026-04-04T16:42:50.410150,-135.0000,-20.2589,2345000000.00
2026-04-04T16:42:51.213081,-130.0000,-22.6789,2345000000.00
2026-04-04T16:42:52.016432,-125.0000,-23.6482,2345000000.00
2026-04-04T16:42:52.819801,-120.0000,-24.9808,2345000000.00
2026-04-04T16:42:53.622363,-115.0000,-27.3028,2345000000.00
2026-04-04T16:42:54.425221,-110.0000,-28.0668,2345000000.00
2026-04-04T16:42:55.228598,-105.0000,-28.2169,2345000000.00
2026-04-04T16:42:56.031957,-100.0000,-29.4476,2345000000.00
2026-04-04T16:42:56.835268,-95.0000,-30.6215,2345000000.00
2026-04-04T16:42:57.638716,-90.0000,-29.6033,2345000000.00
2026-04-04T16:42:58.442163,-85.0000,-29.5490,2345000000.00
2026-04-04T16:42:59.245144,-80.0000,-28.7981,2345000000.00
2026-04-04T16:43:00.047975,-75.0000,-28.7635,2345000000.00
2026-04-04T16:43:00.851245,-70.0000,-26.4955,2345000000.00
2026-04-04T16:43:01.654592,-65.0000,-25.9637,2345000000.00
2026-04-04T16:43:02.457495,-60.0000,-24.3217,2345000000.00
2026-04-04T16:43:03.260681,-55.0000,-23.1976,2345000000.00
2026-04-04T16:43:04.064114,-50.0000,-21.3752,2345000000.00
2026-04-04T16:43:04.867472,-45.0000,-20.2000,2345000000.00
2026-04-04T16:43:05.670099,-40.0000,-18.8673,2345000000.00
2026-04-04T16:43:06.473403,-35.0000,-16.9014,2345000000.00
2026-04-04T16:43:07.275833,-30.0000,-14.9223,2345000000.00
2026-04-04T16:43:08.079237,-25.0000,-13.8068,2345000000.00
2026-04-04T16:43:08.882352,-20.0000,-13.0428,2345000000.00
2026-04-04T16:43:09.685717,-15.0000,-11.2432,2345000000.00
2026-04-04T16:43:10.489127,-10.0000,-9.9474,2345000000.00
2026-04-04T16:43:11.291967,-5.0000,-10.2058,2345000000.00
2026-04-04T16:43:12.095334,0.0000,-9.3443,2345000000.00
2026-04-04T16:43:12.898706,5.0000,-10.0865,2345000000.00
2026-04-04T16:43:13.702073,10.0000,-10.7021,2345000000.00
2026-04-04T16:43:14.505036,15.0000,-11.6181,2345000000.00
2026-04-04T16:43:15.308322,20.0000,-12.4215,2345000000.00
2026-04-04T16:43:16.110654,25.0000,-13.7937,2345000000.00
2026-04-04T16:43:16.914062,30.0000,-14.9705,2345000000.00
2026-04-04T16:43:17.717462,35.0000,-16.4959,2345000000.00
2026-04-04T16:43:18.520369,40.0000,-18.4788,2345000000.00
2026-04-04T16:43:19.323766,45.0000,-19.0148,2345000000.00
2026-04-04T16:43:20.127098,50.0000,-21.2259,2345000000.00
2026-04-04T16:43:20.930513,55.0000,-23.1977,2345000000.00
2026-04-04T16:43:21.733508,60.0000,-25.1687,2345000000.00
2026-04-04T16:43:22.536895,65.0000,-27.4757,2345000000.00
2026-04-04T16:43:23.340108,70.0000,-27.5677,2345000000.00
2026-04-04T16:43:24.143466,75.0000,-28.5835,2345000000.00
2026-04-04T16:43:24.946878,80.0000,-28.3580,2345000000.00
2026-04-04T16:43:25.749822,85.0000,-29.3653,2345000000.00
2026-04-04T16:43:26.553172,90.0000,-29.5019,2345000000.00
2026-04-04T16:43:27.356469,95.0000,-30.1042,2345000000.00
2026-04-04T16:43:28.159843,100.0000,-28.6714,2345000000.00
2026-04-04T16:43:28.963221,105.0000,-28.2935,2345000000.00
2026-04-04T16:43:29.766590,110.0000,-28.0355,2345000000.00
2026-04-04T16:43:30.568996,115.0000,-26.1427,2345000000.00
2026-04-04T16:43:31.372187,120.0000,-24.6802,2345000000.00
2026-04-04T16:43:32.175550,125.0000,-23.9239,2345000000.00
2026-04-04T16:43:32.978544,130.0000,-22.1858,2345000000.00
2026-04-04T16:43:33.781616,135.0000,-19.4038,2345000000.00
2026-04-04T16:43:34.584175,140.0000,-17.8496,2345000000.00
2026-04-04T16:43:35.386624,145.0000,-16.7656,2345000000.00
2026-04-04T16:43:36.189227,150.0000,-14.9995,2345000000.00
2026-04-04T16:43:36.991857,155.0000,-14.4335,2345000000.00
2026-04-04T16:43:37.794507,160.0000,-12.2141,2345000000.00
2026-04-04T16:43:38.597615,165.0000,-10.3027,2345000000.00
2026-04-04T16:43:39.400026,170.0000,-9.5402,2345000000.00
2026-04-04T16:43:40.203419,175.0000,-9.4340,2345000000.00
2026-04-04T16:43:41.005996,180.0000,-11.0213,2345000000.00
