# Version 1.00
#
freq[Hz],re:Trc1_S11,im:Trc1_S11,re:Trc2_S12,im:Trc2_S12,re:Trc3_S21,im:Trc3_S21,re:Trc4_S22,im:Trc4_S22,
2.396737664869171E+009,1.583114470346756E-001,-1.691807486009982E-002,3.507104291240474E-003,4.171625592260211E-003,-1.568636982910572E+000,5.367098610571096E-001,5.372460909411699E-002,1.290753469850823E-001,
2.396751645889572E+009,1.593739126811038E-001,1.782195028724405E-003,1.639647724400689E-003,-8.509622625872352E-004,-1.548679900183404E+000,5.757653748040623E-001,5.750734676869531E-002,1.419343063632453E-001,
2.396765626991529E+009,1.600541232439132E-001,-1.812682630835835E-002,4.040960006378468E-003,2.044908855259001E-003,-1.558835477200119E+000,5.570764567850761E-001,5.098052476996793E-002,1.282641157060304E-001,
2.396779608175043E+009,1.640454369767368E-001,-2.588459116203146E-002,-5.529420352957848E-003,2.446803277037701E-003,-1.561193718815223E+000,5.651505636082985E-001,6.277292788975769E-002,1.378268127806268E-001,
2.396793589440114E+009,1.589629487501494E-001,-6.681521059792576E-003,-1.883561263324384E-004,1.457187354405846E-003,-1.536951986264328E+000,5.673763295138419E-001,6.993074253985684E-002,1.298074121214179E-001,
2.396807570786742E+009,1.677957245173567E-001,-1.081434431771323E-002,5.637672658866740E-003,-2.702362192615832E-003,-1.555774898521808E+000,5.707563757711243E-001,6.339712274263631E-002,1.546336826354361E-001,
2.396821552214929E+009,1.667281074757918E-001,-2.653467065572098E-002,-2.141505825135935E-003,-6.431201628939262E-004,-1.533434744735776E+000,5.894138640117832E-001,7.032958888831004E-002,1.434435995526470E-001,
2.396835533724675E+009,1.544222508607939E-001,-2.653444195241009E-002,-2.284829746927525E-003,-1.285444079292341E-003,-1.531052938414114E+000,6.097186374792591E-001,5.156880489561300E-002,1.216241073449320E-001,
2.396849515315980E+009,1.685355140054176E-001,-1.478468068328166E-002,5.340424333074082E-005,2.649676525768869E-003,-1.551544423581593E+000,5.804697428186250E-001,7.024122872635674E-002,1.163554199540410E-001,
2.396863496988844E+009,1.661807438783213E-001,-4.212025385923900E-002,-1.385449663476603E-003,3.580013992560280E-004,-1.567803461682960E+000,5.791634391786211E-001,5.797107292143004E-002,1.236856020271610E-001,
2.396877478743268E+009,1.716229505252877E-001,-2.702911688085150E-002,-5.716331928162486E-004,1.454633620101525E-003,-1.519482638931212E+000,5.911979390344536E-001,6.215011110363441E-002,1.160810754021895E-001,
2.396891460579253E+009,1.609290929092532E-001,-2.279286096557973E-002,1.596851308609452E-003,-3.677477029157602E-003,-1.558247200999918E+000,6.023757563798782E-001,7.579247784422658E-002,1.244733309240308E-001,
2.396905442496799E+009,1.528825434022450E-001,-2.853223895251163E-002,4.328331260784457E-003,-2.475944316693169E-003,-1.523618544138994E+000,6.054031209910833E-001,4.230422188886959E-002,1.364525362171501E-001,
2.396919424495906E+009,1.692202178827630E-001,-1.945047315188517E-002,-2.035001756463630E-004,3.238685139513356E-003,-1.533606947601592E+000,6.016321562244419E-001,6.065452176936895E-002,1.333705253628404E-001,
2.396933406576575E+009,1.644693104565602E-001,-1.521962461025155E-002,-2.681503326430951E-004,2.828835334071349E-003,-1.522404870218287E+000,6.024642474458866E-001,6.764168834655795E-002,1.307469710381607E-001,
2.396947388738807E+009,1.522791415809511E-001,-2.105373088823091E-002,1.197398502365381E-004,3.457721303826792E-003,-1.558567344630755E+000,6.070431928240845E-001,5.159841722721399E-002,1.392722816170799E-001,
2.396961370982601E+009,1.508729436747801E-001,-2.335262108901035E-002,-5.528420515603550E-003,1.489803345578475E-004,-1.539725153634159E+000,6.110260193182684E-001,7.422171987697193E-002,1.652950726067524E-001,
2.396975353307959E+009,1.639639621732513E-001,-1.794429499161985E-002,-8.305430736078908E-004,3.593127072768775E-004,-1.548890194227114E+000,5.852702704977830E-001,4.457875116308076E-002,1.241712271983496E-001,
2.396989335714881E+009,1.692553661735750E-001,-2.455565494558019E-002,-1.830972144931919E-003,2.994620917343410E-003,-1.493708492869323E+000,6.155469585412468E-001,4.547896478669391E-002,1.277659319667864E-001,
2.397003318203367E+009,1.561222938227766E-001,-3.056695775295649E-002,-2.843449902599374E-003,-3.354447286012881E-003,-1.554811889392199E+000,6.182799207809197E-001,6.641494773204172E-002,1.379506255187921E-001,
2.397017300773418E+009,1.606752301566907E-001,-2.386239155148429E-002,3.678833081535900E-004,1.388425461138087E-003,-1.516598203556434E+000,6.278042088513600E-001,7.411927932916732E-002,1.349758977821545E-001,
2.397031283425035E+009,1.549003492878686E-001,-2.008601757564307E-002,-3.688652877209418E-004,3.905791912042044E-003,-1.508597154198461E+000,6.523855602793491E-001,5.332068931347520E-002,1.295407769647630E-001,
2.397045266158217E+009,1.556020868776745E-001,-2.898808739188583E-002,2.100132389554883E-003,-3.678901270536234E-003,-1.505900237382393E+000,6.085953288673492E-001,7.870745386698005E-002,1.353529706263706E-001,
2.397059248972965E+009,1.703670306159407E-001,-2.225134825997224E-002,-4.021434085215484E-004,4.038345991189755E-004,-1.504907586859650E+000,6.535993937741458E-001,6.829690017283635E-002,1.045725752181297E-001,
2.397073231869280E+009,1.643895662683736E-001,-3.422451598054474E-002,3.350127871818279E-003,2.363519238357466E-003,-1.496159663265253E+000,6.525265422919867E-001,7.084286954848690E-002,1.418660305409733E-001,
2.397087214847162E+009,1.786232830334790E-001,-5.772937911049630E-003,-3.934390594625090E-003,-3.181693776310852E-003,-1.505980138784652E+000,6.260933093410281E-001,6.140893834887912E-002,1.437297277551373E-001,
2.397101197906612E+009,1.623362519349609E-001,-2.260382788619789E-002,-9.017420521235842E-004,3.370833721574782E-003,-1.493953015604148E+000,6.588597630699945E-001,6.027942230313957E-002,1.449375586658495E-001,
2.397115181047630E+009,1.636401060875002E-001,-2.361387703632055E-003,-1.012228006939289E-003,3.102845931600047E-003,-1.492665301904741E+000,6.741279832681766E-001,5.760763473967957E-002,1.188674252930417E-001,
2.397129164270217E+009,1.483191709845246E-001,-9.007650180498324E-003,2.959144126385808E-003,-6.512797984230033E-004,-1.500016300081174E+000,6.655423994729631E-001,8.189971539676555E-002,1.318654549835288E-001,
2.397143147574372E+009,1.446829750882999E-001,-2.108563213444523E-002,-3.329925383305030E-003,7.867586393444986E-005,-1.522803679434020E+000,6.621108621535148E-001,6.986457397216915E-002,1.363197219307636E-001,
2.397157130960097E+009,1.590046715435515E-001,-2.399661042482906E-002,6.369536168487539E-004,3.242142774926307E-003,-1.500297543205333E+000,6.665252770622141E-001,5.881589036699683E-002,1.440553218503374E-001,
2.397171114427393E+009,1.513194083238879E-001,-1.966724819507409E-002,2.043619695997393E-003,-5.934880072247537E-004,-1.487954204289148E+000,6.820269272211316E-001,7.562824847953723E-002,1.288189444811793E-001,
2.397185097976258E+009,1.506045155757286E-001,-4.302477474518154E-002,6.478477235831309E-004,-4.113635070312660E-003,-1.510292786119365E+000,6.724167595916440E-001,5.395503936269015E-002,1.368991946512044E-001,
2.397199081606695E+009,1.427134266681058E-001,-5.161788134507515E-002,1.336182639889190E-004,-2.839859701143278E-003,-1.528103664115607E+000,6.739130581853337E-001,5.073391966963137E-002,1.318700698750715E-001,
2.397213065318704E+009,1.458563344444876E-001,-4.178339687017369E-002,2.404901531226760E-004,-2.874031325324839E-003,-1.517066117530446E+000,6.872751474766045E-001,6.997005729598618E-002,1.458665844808103E-001,
2.397227049112284E+009,1.516954330000747E-001,-1.036543491154779E-002,-2.118970577385949E-003,-1.117713131559436E-003,-1.482012260847820E+000,6.699617509287343E-001,7.034934563754099E-002,1.431426014970260E-001,
2.397241032987436E+009,1.708473447189813E-001,-1.516790892291504E-002,5.621430129646696E-003,3.024276414536327E-003,-1.501925888650779E+000,7.156790818952463E-001,6.480826231987533E-002,1.218101197335969E-001,
2.397255016944162E+009,1.519900539656129E-001,-1.907581663373015E-002,1.852148586008808E-003,6.300808661609442E-003,-1.485008861768201E+000,6.902627840283466E-001,6.847241594227516E-002,1.327612406004168E-001,
2.397269000982461E+009,1.620519557439173E-001,-2.533033767083581E-002,-1.827578859398135E-003,-1.446239386742340E-003,-1.490832575844301E+000,7.246911622492019E-001,7.154894784430518E-002,1.285565804278517E-001,
2.397282985102334E+009,1.546667995669884E-001,-2.928268927611290E-002,-2.381678830771716E-003,5.656781668222598E-003,-1.499670002953857E+000,6.914157359078088E-001,7.032345235862500E-002,1.601544435407789E-001,
2.397296969303781E+009,1.494069348521694E-001,-2.095540401623294E-002,6.028374352895874E-004,1.427333262667208E-004,-1.471404456329212E+000,7.094307674223945E-001,5.906939422769809E-002,1.441715968084768E-001,
2.397310953586803E+009,1.515413775217099E-001,-4.750542871558595E-002,-9.407904784213433E-004,-3.291166313891217E-003,-1.541836546455776E+000,7.130568846715876E-001,5.812805890293499E-002,1.266838473547623E-001,
2.397324937951400E+009,1.446959153288554E-001,-4.097558036641014E-002,1.774199418812722E-003,1.332043338936337E-003,-1.446452399929931E+000,7.570129184025842E-001,6.410070230597996E-002,1.459131073376724E-001,
2.397338922397573E+009,1.694594439927762E-001,-3.147863180549480E-002,1.374847930596597E-003,6.844654951197643E-004,-1.492599050604746E+000,7.242013473655633E-001,6.407337772044780E-002,1.350530032287671E-001,
2.397352906925322E+009,1.340450638486682E-001,-3.381702457263134E-002,-4.527384942802559E-004,3.392971731451702E-003,-1.468100687881729E+000,7.128954630626225E-001,8.308015775190854E-002,1.478624550789253E-001,
2.397366891534648E+009,1.583865510675722E-001,-1.706967190561873E-002,-3.139786368510696E-003,-5.431941173701935E-004,-1.468371230146753E+000,7.014234544821305E-001,5.740917272736150E-002,1.449290751461405E-001,
2.397380876225551E+009,1.593022104119793E-001,-2.106253262172133E-002,2.132712118772256E-003,3.441625140734949E-004,-1.476367248573149E+000,7.224106860605908E-001,7.002529960234838E-002,1.485214337086002E-001,
2.397394860998032E+009,1.554804397531195E-001,-3.098941246764368E-002,-6.358621329570862E-004,6.012887728116010E-004,-1.480916245763751E+000,7.440760064107262E-001,6.771359726049142E-002,1.249772658498323E-001,
2.397408845852091E+009,1.589983819834977E-001,-1.994711198992663E-002,4.490025307034197E-003,2.202966496078287E-003,-1.490029285837667E+000,7.591815515828242E-001,7.044612962805519E-002,1.357366097551886E-001,
2.397422830787728E+009,1.460883177298784E-001,-1.291763180887313E-002,2.057218591491793E-003,2.557393846239283E-003,-1.484639462059817E+000,7.420511988839551E-001,6.121639512540628E-002,1.351390445505266E-001,
2.397436815804945E+009,1.595168622690815E-001,-3.616651572491372E-002,-4.223848484652510E-003,3.015549503260886E-003,-1.481064466143470E+000,7.368707486998611E-001,6.166170660460365E-002,1.325291527167980E-001,
2.397450800903741E+009,1.578714025506024E-001,-2.201514286023705E-002,-1.195033586870724E-003,-2.211285551368158E-003,-1.455010943332307E+000,7.465430954372895E-001,7.804681236213151E-002,1.475177806404411E-001,
2.397464786084117E+009,1.530618356919152E-001,-3.076677323257083E-002,1.511539284437324E-003,-2.206035109952740E-003,-1.470611391487447E+000,7.447733721048682E-001,6.471926845524428E-002,1.258634577851391E-001,
2.397478771346074E+009,1.681844381614769E-001,-3.861242161143111E-002,3.729671839696770E-003,2.564518892740816E-003,-1.473289584483892E+000,7.504773460270002E-001,6.587112020021489E-002,1.271502245440880E-001,
2.397492756689612E+009,1.496908088366609E-001,-3.644480060763534E-002,-4.017629559224714E-004,1.361561433295343E-003,-1.474566712877825E+000,7.367257130301377E-001,6.076150191737886E-002,1.316710083518090E-001,
2.397506742114731E+009,1.793971003894279E-001,-3.634770529408449E-002,2.606668595636895E-003,4.171280097954705E-004,-1.482291287511057E+000,7.456230662807680E-001,5.308003130757520E-002,1.291620282171272E-001,
2.397520727621432E+009,1.470045218081696E-001,-3.591695253842288E-002,-6.345838996074736E-003,2.894021131449027E-003,-1.461038313988394E+000,7.572157102423028E-001,6.670511059485465E-002,1.425756991138121E-001,
2.397534713209715E+009,1.483897393983157E-001,-4.745648903309813E-002,-6.932541637530365E-003,7.569074019882884E-004,-1.470612834887433E+000,7.591575101730896E-001,6.692865312726090E-002,1.302027944846690E-001,
2.397548698879582E+009,1.576017847610090E-001,-2.955073997734001E-002,3.125217832309800E-003,3.896961030847671E-003,-1.465730053076965E+000,7.845601975329528E-001,6.514245789987716E-002,1.539531278462667E-001,
2.397562684631032E+009,1.416534416023027E-001,-1.795560539248096E-002,2.221171821055615E-003,3.002950958958053E-003,-1.452334436595262E+000,7.766070951163353E-001,6.408109044509783E-002,1.366138178167331E-001,
2.397576670464065E+009,1.404525878320559E-001,-4.967474866920641E-002,-2.846952929579946E-003,-8.455809096186218E-004,-1.460757603091749E+000,7.937638095012646E-001,7.554727616764184E-002,1.415549137455708E-001,
2.397590656378683E+009,1.416263448599376E-001,-2.619145819326673E-002,-1.674332965673178E-003,-2.493799227706501E-003,-1.438413117916694E+000,7.656423969676307E-001,7.552554504585023E-002,1.126551309652767E-001,
2.397604642374886E+009,1.361142278716936E-001,-5.344541212359018E-002,8.651578229422940E-005,-1.747238413580392E-003,-1.446402182881098E+000,7.944751049719143E-001,6.666810590786407E-002,1.282093609458046E-001,
2.397618628452674E+009,1.556361878931499E-001,-2.304622831672709E-002,-9.468863887276890E-004,-4.837067589335970E-003,-1.451616126491471E+000,7.785174745749252E-001,7.046294903431449E-002,1.321385616700143E-001,
2.397632614612048E+009,1.440268771326240E-001,-5.693110768249486E-002,-1.136058832783390E-003,-2.047728561336115E-003,-1.451990230027345E+000,7.622599186414568E-001,7.861468334563065E-002,1.198579796177021E-001,
2.397646600853008E+009,1.521278565466233E-001,-4.800050990925070E-002,1.405264885128214E-003,5.764476580564859E-004,-1.466484044804510E+000,7.898999968260303E-001,8.050674032072232E-002,1.247295081480982E-001,
2.397660587175554E+009,1.533993584788741E-001,-4.995119953927558E-002,1.290951260020731E-003,3.649927548043337E-003,-1.448795717295488E+000,7.822183419758035E-001,7.243182812346868E-002,1.385248813096943E-001,
2.397674573579688E+009,1.574200669429769E-001,-3.118125852582732E-002,-8.310721699084615E-004,1.697893970531777E-003,-1.463849977182241E+000,8.170242607878808E-001,6.508823651286094E-002,1.400309226490087E-001,
2.397688560065410E+009,1.255825113461744E-001,-2.725046877536289E-002,4.778027199228074E-003,8.785248944167858E-004,-1.414690013361182E+000,7.973220508350372E-001,6.499143563386511E-002,1.400623518016438E-001,
2.397702546632720E+009,1.566593793654129E-001,-5.158028344695912E-002,1.388148726717486E-003,-3.052193586528569E-003,-1.455079465462265E+000,7.879517570452621E-001,7.640515277804394E-002,1.251250614579623E-001,
2.397716533281618E+009,1.351626724319781E-001,-3.209733332255052E-002,1.772026758278773E-003,-3.319311982779582E-003,-1.429612239858290E+000,8.017710827469947E-001,5.396612617889825E-002,1.167460329355709E-001,
2.397730520012105E+009,1.500294896528087E-001,-3.589345797053094E-002,1.749368769326795E-003,1.600931816691095E-003,-1.438022108653611E+000,8.060926411104838E-001,1.048959563344431E-001,1.332208102714986E-001,
2.397744506824182E+009,1.562373986976431E-001,-3.257173776843265E-002,-3.568172503162145E-003,2.063148022825744E-003,-1.443496279066918E+000,8.262518030557731E-001,7.856749591163147E-002,1.361912933116214E-001,
2.397758493717849E+009,1.455275168314472E-001,-2.351836936843522E-002,8.953083460591739E-004,-2.146938492211811E-003,-1.420637996591575E+000,8.046656959559897E-001,6.002749643582925E-002,1.297981218777694E-001,
2.397772480693106E+009,1.575915235020484E-001,-2.818120943314682E-002,-3.378838342011905E-003,7.198009438008286E-004,-1.423897004555937E+000,8.094440707844419E-001,6.749977596832160E-002,1.212351560788241E-001,
2.397786467749955E+009,1.428369030890467E-001,-3.117202060910621E-002,2.880313615032587E-003,-4.308146097058310E-004,-1.455682828147167E+000,8.166604587760096E-001,6.879978399641326E-002,1.331303313933490E-001,
2.397800454888394E+009,1.554866681537767E-001,-4.116561690420333E-002,-2.355312277571825E-003,-1.156790984425531E-004,-1.433228465326048E+000,8.031668306333908E-001,9.058496450338752E-002,1.412104750225161E-001,
2.397814442108426E+009,1.445438650147244E-001,-3.640185315779014E-002,3.012530564553341E-003,-2.595144347207555E-004,-1.414436194462657E+000,8.273180420132503E-001,6.579421877703692E-002,1.369336606101784E-001,
2.397828429410050E+009,1.707485347291270E-001,-3.081137316135811E-002,-9.807714895063767E-004,3.343700051084556E-003,-1.449441841930927E+000,8.123228365421544E-001,7.365851341959584E-002,1.238955423572934E-001,
2.397842416793268E+009,1.512836811315360E-001,-3.475638938653929E-002,2.565211195963930E-004,2.690117728177740E-003,-1.388242510647940E+000,8.239677618374590E-001,7.766223843534464E-002,1.365182249748579E-001,
2.397856404258078E+009,1.531450719398895E-001,-3.854395967275454E-002,-1.342148828081429E-003,-1.082794209738625E-003,-1.412854103206677E+000,8.269984264832706E-001,8.196861335658959E-002,1.153409021068623E-001,
2.397870391804483E+009,1.448028138902660E-001,-3.818694882034075E-002,6.522513847874324E-004,-3.484687578937906E-005,-1.451257743476092E+000,8.436290265921687E-001,6.892353277986998E-002,1.349782369944119E-001,
2.397884379432481E+009,1.509788137964594E-001,-3.125612309563366E-002,-1.076312111826475E-003,-1.067146470417717E-003,-1.420123662181220E+000,8.667958320484229E-001,9.757053429134582E-002,1.318211527292808E-001,
2.397898367142075E+009,1.534680102340960E-001,-6.030781932330728E-002,-4.242052688046579E-003,-4.938094764141915E-004,-1.396825731918402E+000,8.488212644837279E-001,8.729196460306862E-002,1.249572171719973E-001,
2.397912354933263E+009,1.411328956470569E-001,-4.082062341955430E-002,-6.623825483530958E-003,5.871405495589870E-003,-1.405516826782369E+000,8.815912845925914E-001,7.901362603323381E-002,1.167407342494738E-001,
2.397926342806048E+009,1.646412447991484E-001,-4.733685756918123E-002,-1.423272769378093E-004,-1.843245274362144E-003,-1.431481086925733E+000,8.458941554289323E-001,8.268864632284514E-002,1.427078575949002E-001,
2.397940330760428E+009,1.534178327992044E-001,-3.150626755424428E-002,3.604522254450002E-004,2.664705661985120E-003,-1.413025783670654E+000,8.761432467931003E-001,6.186845252974889E-002,1.312176150135034E-001,
2.397954318796406E+009,1.451647434078856E-001,-4.452711617437863E-002,1.766573076443667E-003,-3.206925170717228E-003,-1.410166987644849E+000,8.912669808017419E-001,7.351821647278292E-002,1.361537065935345E-001,
2.397968306913981E+009,1.367092522246282E-001,-3.793427850038051E-002,-2.337723374166089E-003,1.569236818091893E-003,-1.403235810489091E+000,8.584233890742361E-001,1.017836484827236E-001,1.409693292599587E-001,
2.397982295113153E+009,1.318087478366259E-001,-3.918511309452565E-002,-1.977047207209824E-003,-6.881879123647049E-004,-1.397239967812329E+000,8.471957115109945E-001,8.711837197606448E-002,1.379913912972660E-001,
2.397996283393923E+009,1.376279363948712E-001,-2.417473959069283E-002,-1.737558131224588E-003,1.198835108026726E-004,-1.381116168467469E+000,8.872086061788915E-001,8.137516071003362E-002,1.313110396740583E-001,
2.398010271756292E+009,1.675822930013776E-001,-3.897932208699755E-002,-6.563173111362427E-003,1.068118968631908E-003,-1.409947397393792E+000,8.907125421994169E-001,7.994862933674934E-002,1.279329606767788E-001,
2.398024260200260E+009,1.293392040724058E-001,-2.625430140442301E-002,1.364382229165564E-003,3.611456785317559E-003,-1.377594827057074E+000,9.169871512525469E-001,8.656625728217449E-002,1.325970875540549E-001,
2.398038248725827E+009,1.392453475510625E-001,-2.300152801322422E-002,-2.154328563120386E-003,1.353760858278844E-003,-1.388077895308521E+000,8.624046893572817E-001,1.011263719032425E-001,1.218338873553013E-001,
2.398052237332995E+009,1.413467114917280E-001,-4.478825765255885E-002,1.853443093530438E-003,-1.583354499351468E-003,-1.396086199591440E+000,8.954909879967781E-001,6.410572450432803E-002,1.574159664894449E-001,
2.398066226021763E+009,1.416208572493588E-001,-3.677776723911645E-002,1.466548478857266E-003,2.094069807884652E-003,-1.389476397921039E+000,8.808666412571631E-001,8.172271145687074E-002,1.395257110511107E-001,
2.398080214792132E+009,1.413645062258135E-001,-3.353914083046321E-002,-3.625446953601084E-003,3.457054041258359E-003,-1.381223632934070E+000,9.215640544688712E-001,7.843153867169614E-002,1.341603330874863E-001,
2.398094203644103E+009,1.409320185545168E-001,-3.644040510291498E-002,7.831234430984731E-004,-1.595165372495576E-003,-1.396515835341109E+000,9.133194976968695E-001,7.222855573910650E-002,1.207622846592765E-001,
2.398108192577675E+009,1.470976911286156E-001,-4.552969459527805E-002,-8.131934410794128E-004,3.565682215166667E-004,-1.360740028183279E+000,9.059878472263087E-001,8.626659008056276E-002,1.309781698990915E-001,
2.398122181592850E+009,1.354493953173680E-001,-4.575118296132696E-002,-2.296871278084577E-003,-2.402630867607950E-003,-1.371902764630113E+000,9.237754762600989E-001,7.804546919557848E-002,1.285499538109804E-001,
2.398136170689628E+009,1.387818176903212E-001,-2.971042607527139E-002,5.427105098086973E-004,1.505131369369867E-003,-1.383601944610849E+000,9.130965497091086E-001,8.704818849236362E-002,1.169929347358685E-001,
2.398150159868009E+009,1.277699391597449E-001,-3.623493926102619E-002,-5.531931874181478E-004,3.495893276119273E-004,-1.360023792044236E+000,9.146416447301851E-001,6.360411214222954E-002,1.371218778811225E-001,
2.398164149127994E+009,1.398214454902992E-001,-4.240565672634096E-002,2.361427309180666E-003,1.021077642629996E-003,-1.353893912956565E+000,9.101482596294241E-001,7.542054402650159E-002,1.182377740061772E-001,
2.398178138469583E+009,1.350623448330806E-001,-6.224114874847688E-002,-2.644133418251116E-003,-1.084673810888011E-003,-1.349383606028543E+000,9.385476697847991E-001,1.020469366446808E-001,1.418303110615209E-001,
2.398192127892777E+009,1.411633445023088E-001,-2.646915778722470E-002,5.417751626366671E-003,1.579162643344839E-004,-1.370670915210465E+000,9.314781787567400E-001,6.494165653911488E-002,1.304750976107161E-001,
2.398206117397576E+009,1.488879720832687E-001,-4.599497565414718E-002,-2.161374008872241E-003,3.343130231630518E-003,-1.408039114142131E+000,9.369094631274479E-001,8.759108435739565E-002,1.180212383209270E-001,
2.398220106983981E+009,1.341052512225066E-001,-2.729244866949987E-002,-2.552322448332741E-003,-2.712402780953008E-003,-1.352900541719762E+000,9.421988008017688E-001,7.494905553957501E-002,1.232986430252734E-001,
2.398234096651992E+009,1.491477674846397E-001,-3.514307837237075E-002,-2.166029567499465E-003,-1.851471790631327E-003,-1.363289769898913E+000,9.152459576781823E-001,1.124928927016240E-001,1.440096070957947E-001,
2.398248086401610E+009,1.470028036421597E-001,-3.187174515896613E-002,-1.300003400408630E-003,5.788171060146163E-003,-1.346046174429020E+000,9.247019994060038E-001,9.621539649456498E-002,1.301597399129715E-001,
2.398262076232835E+009,1.285820284245546E-001,-3.749245038338595E-002,3.116470908926310E-004,8.043839747624601E-005,-1.374563980299113E+000,9.438251129204542E-001,8.209016689969637E-002,1.378375394446586E-001,
2.398276066145668E+009,1.452425673787727E-001,-4.322949800374667E-002,-5.286942736693765E-004,4.576458571146092E-005,-1.360811332644879E+000,9.393702798168705E-001,8.039574228009103E-002,1.175612681346016E-001,
2.398290056140109E+009,1.447162108788568E-001,-4.194662199578982E-002,4.202066157426917E-003,-2.686991721860238E-003,-1.338317965443844E+000,9.048136631177695E-001,8.075980798034511E-002,1.281269165680545E-001,
2.398304046216158E+009,1.458738532341458E-001,-5.555005733016566E-002,-5.565804587692018E-003,8.008814954550006E-004,-1.335089466699914E+000,9.356918244223342E-001,9.907509981541453E-002,1.335307215690547E-001,
2.398318036373817E+009,1.374530284831471E-001,-7.111268357480033E-002,3.851623734102513E-004,-2.446375982135108E-003,-1.352403076380714E+000,9.746933359185164E-001,8.130989584239565E-002,1.476531639023793E-001,
2.398332026613085E+009,1.613424777189641E-001,-5.083909826722470E-002,2.631028380695431E-003,-4.637587635721632E-003,-1.333476567146470E+000,9.455121548908372E-001,7.231442382006857E-002,1.243291892295060E-001,
2.398346016933963E+009,1.372533152152232E-001,-5.624647770956198E-002,-5.754457086235205E-005,-3.065795120728956E-003,-1.329038993302965E+000,9.859761372884639E-001,8.908676049012602E-002,1.360744120988786E-001,
2.398360007336452E+009,1.515993440009051E-001,-4.226083751129157E-002,4.751846429745695E-003,-1.260194280520811E-003,-1.340253017143434E+000,9.547446053785725E-001,7.888969153758488E-002,1.151862412861856E-001,
