# Version 1.00
#
freq[Hz],re:Trc1_S11,im:Trc1_S11,re:Trc2_S12,im:Trc2_S12,re:Trc3_S21,im:Trc3_S21,re:Trc4_S22,im:Trc4_S22,
2.397101197906612E+009,1.543341286076453E-001,-2.175584158898915E-002,1.922722362526574E-003,-3.618264452689679E-003,-1.546302300160624E+000,3.705360653616782E-001,5.884637057296175E-002,1.280657897587531E-001,
2.397115181047630E+009,1.569124168604276E-001,-2.153939470961552E-002,-2.728023441521009E-003,-6.173601693685719E-004,-1.535725465583189E+000,3.752820971060703E-001,6.720361105451470E-002,1.455953321200278E-001,
2.397129164270217E+009,1.446584580544777E-001,-1.057401876160501E-002,4.039500018324855E-003,-3.206292372169366E-004,-1.559244525745037E+000,3.927753184411761E-001,5.144062888116614E-002,1.332506979230572E-001,
2.397143147574372E+009,1.526695928951592E-001,-3.388784033482117E-002,-2.717476408499498E-003,3.999500238453196E-004,-1.539983324955262E+000,3.837508538892365E-001,5.384745071463458E-002,1.289641003913450E-001,
2.397157130960097E+009,1.511799584752316E-001,-3.709092799212692E-002,2.729255921872890E-003,-3.059512185922461E-003,-1.534289433752618E+000,4.020552559255123E-001,7.027299999813610E-002,1.409769053532939E-001,
2.397171114427393E+009,1.379815413096279E-001,-2.479815573576717E-002,-2.901226106046158E-004,-6.603491782556292E-007,-1.560002931154021E+000,3.943457140713469E-001,7.071954809174702E-002,1.309904586058422E-001,
2.397185097976258E+009,1.657358232676276E-001,-2.155505454687264E-002,2.105053436497274E-003,5.610353173952092E-003,-1.576377763323648E+000,3.905604462152743E-001,7.299330431532214E-002,1.415416629656021E-001,
2.397199081606695E+009,1.392251461137095E-001,-3.790687068691151E-002,-1.009602647261423E-003,-1.348519753427797E-004,-1.552067535519430E+000,4.565993342019837E-001,4.665388801122606E-002,1.437364648028004E-001,
2.397213065318704E+009,1.672592212419971E-001,-3.945161097205150E-002,1.236770493928998E-004,1.585391754761680E-003,-1.567168567451243E+000,4.118592870526309E-001,6.195162440024000E-002,1.286650617644754E-001,
2.397227049112284E+009,1.639496542305119E-001,-3.102360449275173E-002,2.778293153905561E-003,-2.141380369287568E-003,-1.540771780346492E+000,4.139131389193690E-001,7.580147870141515E-002,1.455461277078189E-001,
2.397241032987436E+009,1.633973226926357E-001,-2.369699999617664E-002,-2.112021396821130E-003,1.308019380555436E-003,-1.551460110680986E+000,3.904057774031385E-001,6.871455202191323E-002,1.561165913766041E-001,
2.397255016944162E+009,1.580001992996187E-001,-7.015658606623239E-003,-3.178890306296204E-003,-3.332349959781571E-003,-1.563265935979464E+000,3.985150009234094E-001,5.074018255598809E-002,1.489234641028040E-001,
2.397269000982461E+009,1.628130907425632E-001,-3.527387050892452E-002,3.817343497452396E-003,2.669664747138276E-003,-1.577358905872530E+000,4.165073849905848E-001,4.533001438445562E-002,1.347976018956469E-001,
2.397282985102334E+009,1.459128436576822E-001,-2.056689894095055E-002,-3.458026133504573E-003,-2.576918267248694E-003,-1.534597807238176E+000,4.495288102970407E-001,5.721522084697493E-002,1.552945000636781E-001,
2.397296969303781E+009,1.494853640507942E-001,-4.286572071922699E-002,-2.769504413612766E-003,-2.222144027118393E-003,-1.554066188081545E+000,4.531006076551366E-001,5.153598270981880E-002,1.383401585573029E-001,
2.397310953586803E+009,1.549611381379792E-001,-1.274848687393180E-002,4.688723626317131E-003,7.586690640608836E-004,-1.543352273237904E+000,4.579200451157518E-001,4.130915993170835E-002,1.490013623745715E-001,
2.397324937951400E+009,1.505919424946719E-001,-2.020312159733079E-002,5.184004560675261E-004,2.081683454756188E-003,-1.552703865717955E+000,4.490205419602539E-001,7.713642924466360E-002,1.610171173433151E-001,
2.397338922397573E+009,1.513305431517298E-001,-2.157123586524241E-002,7.333616423108727E-004,-1.833369894700350E-003,-1.566865804292859E+000,4.498056391262797E-001,6.573276225729334E-002,1.288498086247818E-001,
2.397352906925322E+009,1.493727164360528E-001,2.798369318624122E-004,-9.379652407178055E-004,2.906227981732310E-003,-1.528307090483790E+000,4.529109723217960E-001,6.727489531169145E-002,1.336660696255384E-001,
2.397366891534648E+009,1.529645558141167E-001,-2.241044439974186E-002,1.297503657024414E-003,-2.522049996035074E-003,-1.554884562630866E+000,4.439264235016751E-001,6.519240250914080E-002,1.329642775910082E-001,
2.397380876225551E+009,1.465575156853400E-001,-3.742808806284970E-002,-5.125254856112321E-004,-1.603958731457113E-003,-1.562488426546344E+000,4.759937584501593E-001,6.710104149079810E-002,1.357722640172011E-001,
2.397394860998032E+009,1.558382526052832E-001,-2.039654749966989E-002,2.912105938177522E-004,-1.572600286093825E-003,-1.552290918310539E+000,4.797422930646715E-001,7.029467784067578E-002,1.328586970805785E-001,
2.397408845852091E+009,1.626521747386286E-001,-8.571145271570511E-003,-1.777236411460964E-003,6.365751774661482E-004,-1.543742523441809E+000,4.465647809154402E-001,7.283022033677736E-002,1.268063838409890E-001,
2.397422830787728E+009,1.455837801946733E-001,-3.377661114415687E-002,4.413696186240626E-003,2.476790762584284E-003,-1.521431453609797E+000,4.858247024862765E-001,7.918271415727336E-002,1.346431561734530E-001,
2.397436815804945E+009,1.524551684764549E-001,-1.911140818148346E-002,8.329821006513314E-004,1.078211033587085E-003,-1.534151129483645E+000,4.839657257151855E-001,6.028112084521638E-002,1.434354716174491E-001,
2.397450800903741E+009,1.593049772752345E-001,-2.325416187669958E-002,-3.563512453575047E-004,-1.591600923064331E-003,-1.537461044770762E+000,4.331534604712673E-001,6.598530026178232E-002,1.541976579153764E-001,
2.397464786084117E+009,1.564367178038176E-001,-2.926548568724618E-002,6.731219014518217E-004,8.845577594002499E-004,-1.529645735926001E+000,4.715276135080648E-001,5.967925739128584E-002,1.349571706875147E-001,
2.397478771346074E+009,1.396556309050193E-001,-3.870418872319847E-002,5.876302484763942E-004,7.278120204645626E-005,-1.522587426718237E+000,4.850374071945897E-001,5.267016236410033E-002,1.284920738391228E-001,
2.397492756689612E+009,1.471446731991797E-001,-2.409701336703916E-002,-1.384156351256694E-003,-4.261362946844380E-004,-1.516680557118930E+000,4.987342104346283E-001,4.768600936003653E-002,1.473784519938254E-001,
2.397506742114731E+009,1.480881246811800E-001,-4.439360105111516E-002,3.023131303486636E-003,-3.241141100316340E-003,-1.536913297993027E+000,5.144730556706806E-001,8.653762576125272E-002,1.483011926206298E-001,
2.397520727621432E+009,1.480211169877851E-001,-4.343499165967745E-002,-2.242176149312965E-003,-1.286410971265545E-003,-1.559815480182065E+000,4.908431300491705E-001,5.302362505795499E-002,1.215012787744519E-001,
2.397534713209715E+009,1.314904360794125E-001,-2.389042211396165E-002,-3.199160721646183E-003,8.495757863579648E-005,-1.538562705240990E+000,5.147205586089793E-001,7.179618612295173E-002,1.269361511200569E-001,
2.397548698879582E+009,1.365154410238441E-001,-1.189252366925515E-002,-1.150354493247417E-003,4.620240610167429E-003,-1.516210335525374E+000,5.217101866993148E-001,7.145051791730203E-002,1.479356818589258E-001,
2.397562684631032E+009,1.644615964760057E-001,-3.895357064661723E-002,-4.887448956315548E-004,5.097125756268871E-003,-1.540628977594607E+000,5.154349427219135E-001,5.962457778374936E-002,1.438954263266060E-001,
2.397576670464065E+009,1.621777444237817E-001,-3.050846821166140E-002,4.284215735594512E-003,1.716765808385692E-003,-1.531291029648827E+000,4.883355505721116E-001,7.895323933687423E-002,1.253090484672507E-001,
2.397590656378683E+009,1.512333152017993E-001,-3.392774019542155E-002,-2.793968764881550E-003,2.256733796163717E-003,-1.530296109579676E+000,4.751639348014028E-001,8.248045048233794E-002,1.505279201937218E-001,
2.397604642374886E+009,1.492967962378172E-001,-3.248284298322535E-002,9.153569854039611E-004,-1.934552325470351E-003,-1.519627222159877E+000,5.090557778263282E-001,6.824517410897633E-002,1.345874721235397E-001,
2.397618628452674E+009,1.431843636721948E-001,-2.780471932889039E-002,-1.619924627658880E-003,1.623514529304343E-003,-1.521025226552727E+000,5.127564868045234E-001,7.883594503165228E-002,1.386036449662051E-001,
2.397632614612048E+009,1.661026971433958E-001,-2.783713431148239E-002,-1.503287599558862E-003,-2.438604650074540E-003,-1.527047183558012E+000,5.024684842410887E-001,6.109659705154951E-002,1.508607395175823E-001,
2.397646600853008E+009,1.476715980796142E-001,-3.698831048420275E-002,-7.936019110362362E-004,2.053120312393805E-003,-1.507052634048934E+000,5.108148296425816E-001,8.308277890337201E-002,1.379434960282164E-001,
2.397660587175554E+009,1.525880106439366E-001,-2.955734320133852E-002,-4.908114111927748E-003,-1.875058128739333E-003,-1.498029079349094E+000,5.336123122265670E-001,6.298021939768306E-002,1.595949049103433E-001,
2.397674573579688E+009,1.690250736748573E-001,-2.776834832185807E-002,-5.052954254700977E-004,1.848537314379285E-003,-1.522526060844008E+000,5.257002066526633E-001,6.714913842190753E-002,1.319564207553783E-001,
2.397688560065410E+009,1.620604813347580E-001,-3.476408229912922E-002,2.604535054956517E-003,-2.949024989981599E-003,-1.516033350406293E+000,5.323831034369368E-001,6.546707405669888E-002,1.343860926350491E-001,
2.397702546632720E+009,1.303615423436861E-001,-3.173385299661122E-002,-1.744015282242172E-003,2.906281377304756E-003,-1.481046336668600E+000,5.584440488214720E-001,7.575206041165604E-002,1.197059563938258E-001,
2.397716533281618E+009,1.525760048090046E-001,-3.543914578059784E-002,3.277116756343758E-004,3.325512542052556E-003,-1.505431133416420E+000,5.689764379470663E-001,6.529069980729305E-002,1.395066069626931E-001,
2.397730520012105E+009,1.567093567643932E-001,-2.311745311722679E-002,1.156345411634265E-003,-3.547594273664406E-003,-1.490662008764159E+000,5.491660982946651E-001,5.563346530384451E-002,1.322753669149308E-001,
2.397744506824182E+009,1.511954400104677E-001,-3.288607212715997E-002,-1.593760339563019E-003,9.883652735141685E-004,-1.521188320024992E+000,5.298120727682777E-001,6.870028518857074E-002,1.341587157065827E-001,
2.397758493717849E+009,1.613258983785114E-001,-2.664703301220918E-002,2.903243564870937E-003,2.303199993334560E-003,-1.509107901024440E+000,5.434803179328981E-001,6.539752435512822E-002,1.353193733625703E-001,
2.397772480693106E+009,1.361449974112301E-001,-2.078333733792669E-002,2.866632378314755E-003,8.830265784430112E-005,-1.519364093321249E+000,5.677384830456731E-001,7.866823926843743E-002,1.080315250838153E-001,
2.397786467749955E+009,1.457738999870818E-001,-2.691038695335171E-002,2.596620200799656E-003,-3.004929712508974E-003,-1.506104062880390E+000,5.901657659879800E-001,7.866163743948232E-002,1.127361386473200E-001,
2.397800454888394E+009,1.428115146211963E-001,-2.096470849055287E-002,1.995178496667210E-003,2.272050164217816E-003,-1.505924070224137E+000,5.400016012600108E-001,7.125793086235029E-002,1.142138506864104E-001,
2.397814442108426E+009,1.588044311268232E-001,-1.995800693803150E-002,-1.015816793094162E-003,-1.734057485325290E-003,-1.471951050906500E+000,5.458156940724204E-001,8.182048229422281E-002,1.436731097339254E-001,
2.397828429410050E+009,1.646224397391392E-001,-3.588105512281411E-002,-3.032519968134940E-003,-2.235284930197552E-003,-1.490301472255956E+000,5.410161206416331E-001,7.704421389351684E-002,1.219491526836284E-001,
2.397842416793268E+009,1.285021905391404E-001,-2.695452734242823E-002,-2.967313558988543E-003,-3.398184365225834E-004,-1.468366638529208E+000,5.780745050446828E-001,8.342929011073774E-002,1.456517238189476E-001,
2.397856404258078E+009,1.509843871612640E-001,-4.167989354796605E-002,4.474091145773405E-003,-2.558037880492305E-003,-1.484089782057795E+000,5.682197941796683E-001,7.128074513359775E-002,1.364560673549475E-001,
2.397870391804483E+009,1.338311134321545E-001,-4.292260514931850E-002,-3.641441661004728E-003,-2.065062952293936E-003,-1.496469142750352E+000,5.963135233131546E-001,6.777211033026147E-002,1.448080514113580E-001,
2.397884379432481E+009,1.307515826296881E-001,-4.921212795558862E-002,-1.974679834005175E-004,-4.264773038945255E-003,-1.505820995674959E+000,5.965519059932882E-001,8.640446776569841E-002,1.293168503669135E-001,
2.397898367142075E+009,1.438762700836893E-001,-4.049318217475631E-002,-3.164672240381574E-003,-5.919849078858256E-003,-1.499736520285769E+000,6.077009824166957E-001,9.719312187143245E-002,1.353510162337040E-001,
2.397912354933263E+009,1.508084701450454E-001,-2.622865582862204E-002,1.052460491556697E-003,-1.596991641070025E-004,-1.503984124309873E+000,5.869023400621267E-001,8.465640519955989E-002,1.284238721570813E-001,
2.397926342806048E+009,1.405939552585385E-001,-3.594160079716952E-002,4.889627680003638E-003,-4.576868803829771E-003,-1.472861270125175E+000,6.206071947235570E-001,7.252122210957679E-002,1.601600202281593E-001,
2.397940330760428E+009,1.478789947563460E-001,-5.849941762200098E-002,-1.578664340375403E-003,9.199244049745156E-004,-1.503646130924532E+000,6.062305744304970E-001,7.502305297672157E-002,1.227045938635175E-001,
2.397954318796406E+009,1.416069826986431E-001,-3.119022070244326E-002,3.266260226945692E-003,-2.719635942951927E-003,-1.456232710119597E+000,6.173611598810838E-001,6.630629410283270E-002,1.417445201286462E-001,
2.397968306913981E+009,1.469553049319824E-001,-6.260544077962531E-002,2.093745039723825E-004,-3.685179527037771E-003,-1.474495675273664E+000,5.705705031902246E-001,9.334739911393439E-002,1.320515849252850E-001,
2.397982295113153E+009,1.214220431252270E-001,-3.807154190660696E-002,2.551443711893814E-004,-4.271216490261320E-003,-1.473228577923460E+000,6.172507247521140E-001,8.146485644385801E-002,1.290164745347785E-001,
2.397996283393923E+009,1.383685437246305E-001,-3.904022829607903E-002,-2.017855988133588E-003,7.797515196149670E-003,-1.460261847057283E+000,6.001954405376063E-001,6.439743357994347E-002,1.388743079395275E-001,
2.398010271756292E+009,1.478321994048879E-001,-2.466209564242099E-002,6.715378694611667E-003,3.032827852844324E-003,-1.477473154783412E+000,6.265112507118120E-001,1.010305244443389E-001,1.334851818983944E-001,
2.398024260200260E+009,1.523605365479616E-001,-4.940772755208012E-002,1.431173006928961E-003,-1.437185419335830E-003,-1.490162743385162E+000,6.212884790893439E-001,8.610312392623074E-002,1.295283492968263E-001,
2.398038248725827E+009,1.491959852590226E-001,-3.897471691426797E-002,-3.680873363223559E-003,-7.143056164836205E-004,-1.479303332903221E+000,5.943787685424462E-001,7.589621868211971E-002,1.220536126518510E-001,
2.398052237332995E+009,1.465172894649809E-001,-4.149844509540990E-002,2.063447282728480E-004,-1.101697907160330E-004,-1.484634910384144E+000,6.198945272571086E-001,8.219610315228049E-002,1.253192221678074E-001,
2.398066226021763E+009,1.426042830987822E-001,-3.056092951792227E-002,2.687115501369231E-003,1.753225788628775E-003,-1.484807512857745E+000,6.300761296755739E-001,8.313021479752147E-002,1.408242154250856E-001,
2.398080214792132E+009,1.535773896682031E-001,-2.698744312976233E-002,-1.611172117514784E-003,-4.041986589808711E-003,-1.465029688581007E+000,5.884231412981269E-001,7.887512353814154E-002,1.502904705700551E-001,
2.398094203644103E+009,1.370716357636237E-001,-2.876549057787904E-002,-6.743058643539086E-004,-1.325724727704636E-003,-1.459406392025981E+000,6.544934902611840E-001,6.681606456062691E-002,1.614057973533346E-001,
2.398108192577675E+009,1.592986724400036E-001,-4.056945949927557E-002,-5.031023697141005E-004,-3.582302006886155E-003,-1.490208776080949E+000,5.932979666825797E-001,6.048404198529888E-002,1.437526314387702E-001,
2.398122181592850E+009,1.390151581793739E-001,-5.747455563802592E-002,-1.691572003598647E-003,-8.726709777449414E-004,-1.485208745247863E+000,6.682088874098013E-001,9.091716438586711E-002,1.386840734155880E-001,
2.398136170689628E+009,1.534906500072283E-001,-4.967032865436762E-002,5.231222533026158E-003,1.649458890930361E-003,-1.456346335060432E+000,6.456364435961937E-001,9.182295737105739E-002,1.372746364965181E-001,
2.398150159868009E+009,1.372867022773754E-001,-3.542880920240007E-002,-5.959488965999998E-004,-4.848297808260712E-003,-1.472806977502395E+000,6.833591692530104E-001,4.807118867513689E-002,1.459270207823484E-001,
2.398164149127994E+009,1.838193962305469E-001,-4.528562125902527E-002,5.469993468434501E-003,-1.021542649811068E-003,-1.463820909273045E+000,6.587570412356778E-001,8.565020065956987E-002,1.427556613766219E-001,
2.398178138469583E+009,1.339976205278435E-001,-4.195963453509395E-002,2.407294147948629E-003,1.398534571609811E-003,-1.484102166549882E+000,6.692445084203991E-001,8.429325969043430E-002,1.232466219145485E-001,
2.398192127892777E+009,1.457535252539106E-001,-3.205332659643224E-002,-3.540306950772663E-003,-2.071673904679475E-003,-1.471585169312157E+000,6.461388974910161E-001,7.904743433100575E-002,1.401449222639016E-001,
2.398206117397576E+009,1.462329060181096E-001,-3.487367738130422E-002,-4.204798636857628E-003,2.689149282348416E-003,-1.441658550072362E+000,6.486106228924360E-001,8.328878380609379E-002,1.403755881005631E-001,
2.398220106983981E+009,1.460301365479624E-001,-4.160828837532490E-002,1.833065023161460E-003,7.055396948569913E-004,-1.443851858662709E+000,6.747521051462195E-001,7.415951141200824E-002,1.277160735098712E-001,
2.398234096651992E+009,1.371846282443335E-001,-4.945955347867326E-002,-3.016312622375172E-003,-1.752145762858704E-003,-1.447304046143381E+000,6.944019357878257E-001,7.057844870137114E-002,1.375603234774464E-001,
2.398248086401610E+009,1.250611933444938E-001,-3.961590730123850E-002,-3.325658301537930E-003,-1.731748463146530E-003,-1.433361111717056E+000,6.731250420611155E-001,6.606646093912533E-002,1.435728718504365E-001,
2.398262076232835E+009,1.556816001499474E-001,-3.935791946405041E-002,4.298668332375306E-003,-1.671500392950303E-003,-1.465367717262775E+000,6.967103377141736E-001,9.097377277983443E-002,1.554035359837848E-001,
2.398276066145668E+009,1.304803500286687E-001,-3.402029924226291E-002,-2.216355133129062E-003,3.241927752762329E-003,-1.451054060924401E+000,6.814804761537656E-001,8.443249275825419E-002,1.363607967466531E-001,
2.398290056140109E+009,1.536682193058722E-001,-4.105941628295043E-002,1.397144493970778E-003,-3.815197701377940E-003,-1.434539208570778E+000,7.246572322097038E-001,7.907915273659938E-002,1.304334539201818E-001,
2.398304046216158E+009,1.392701543483191E-001,-5.025758194302780E-002,7.979963104100553E-004,-2.807112835280819E-003,-1.447519801048874E+000,7.180653122164935E-001,8.731769491426608E-002,1.336839698739947E-001,
2.398318036373817E+009,1.280604883824167E-001,-5.745971876450911E-002,-3.656698399744494E-003,-1.097834957983069E-003,-1.455392952213321E+000,7.343946005232376E-001,9.324203461365142E-002,1.344182860300038E-001,
2.398332026613085E+009,1.498134179742746E-001,-5.602396419049317E-002,-5.988185082927016E-003,6.329950630903996E-004,-1.462320629127886E+000,7.103552420945685E-001,7.080415578724071E-002,1.308381399344436E-001,
2.398346016933963E+009,1.439477530032992E-001,-4.324023410337468E-002,1.929495055844069E-003,5.390362356739930E-003,-1.459359336485563E+000,6.968296078038055E-001,6.894327185865481E-002,1.429837909511791E-001,
