# Version 1.00
#
freq[Hz],re:Trc1_S11,im:Trc1_S11,re:Trc2_S12,im:Trc2_S12,re:Trc3_S21,im:Trc3_S21,re:Trc4_S22,im:Trc4_S22,
2.396639800009899E+009,1.451691732156843E-001,-1.937688172928971E-002,-1.325004220210182E-003,2.455393364520933E-003,-1.536929346689933E+000,2.001019417376613E-001,4.681140957681140E-002,1.402021759415142E-001,
2.396653780459420E+009,1.506799629650296E-001,-2.293242750857540E-002,7.967163480874662E-004,1.487630036198765E-003,-1.529549015524090E+000,2.152523587227734E-001,6.033536247888519E-002,1.557268931305813E-001,
2.396667760990493E+009,1.617774536715923E-001,-1.233696158177344E-002,-3.434079581718855E-003,-5.099209904228136E-003,-1.539768495763301E+000,1.970551585770362E-001,6.231308269047260E-002,1.213634236560228E-001,
2.396681741603120E+009,1.388993608096536E-001,-1.683994280794711E-002,2.853839494509604E-003,2.659875119127742E-003,-1.529713584154518E+000,2.256041026482647E-001,6.108935644226843E-002,1.381131058160174E-001,
2.396695722297301E+009,1.683735603813368E-001,-1.125563111068704E-002,-6.017171054811954E-004,1.740200056689559E-003,-1.548487523808164E+000,2.251582214926986E-001,5.378928055922693E-002,1.302449079786789E-001,
2.396709703073036E+009,1.775368895717647E-001,-1.630226232999025E-002,2.061503897766105E-004,8.202420391651151E-004,-1.557199566812377E+000,1.947276124525710E-001,5.298823746787644E-002,1.223116804432483E-001,
2.396723683930326E+009,1.793160766609855E-001,-2.625101279772388E-002,2.362527876546991E-003,9.373870118158309E-004,-1.516318606911463E+000,2.252769080056385E-001,6.953751648790819E-002,1.614000825345220E-001,
2.396737664869171E+009,1.683991903523279E-001,-2.099177675340334E-002,-3.049138792530574E-003,-3.207084498544367E-003,-1.546681706049801E+000,2.423507002330955E-001,5.472407291021416E-002,1.466680252214226E-001,
2.396751645889572E+009,1.630479776490852E-001,-2.496788509015001E-002,5.097276385254910E-004,-5.793463560534491E-005,-1.529113303722541E+000,2.301469090069894E-001,5.953256138124589E-002,1.424298218344046E-001,
2.396765626991529E+009,1.631266565157618E-001,-1.799235977623083E-003,-3.439834282908166E-003,2.757674188308625E-003,-1.527905506178401E+000,2.464016498376995E-001,6.100544277925640E-002,1.438839433808374E-001,
2.396779608175043E+009,1.587791720876540E-001,-1.392702357394037E-002,8.258534197225248E-004,-3.381752036501286E-005,-1.524032235197003E+000,2.357097965034930E-001,7.066414269099175E-002,1.519502892659430E-001,
2.396793589440114E+009,1.615834554579030E-001,-3.906975619511547E-002,-5.015946555440647E-004,-1.546428169161446E-003,-1.545338913507874E+000,2.124744005589813E-001,6.036822848535508E-002,1.504678070589957E-001,
2.396807570786742E+009,1.690351815226232E-001,-1.405902333819170E-002,-9.263035830050101E-004,4.112383690253133E-005,-1.502934215645980E+000,2.596171789255939E-001,6.972770237313625E-002,1.630163518405985E-001,
2.396821552214929E+009,1.614178751421473E-001,-2.496135424368981E-003,-2.069489979856547E-003,6.253035804379430E-004,-1.501853915114185E+000,2.321371870050357E-001,5.523110308091965E-002,1.526468795311029E-001,
2.396835533724675E+009,1.718108631033238E-001,-1.831610840772470E-002,-2.056292588325287E-003,-2.118350285256554E-003,-1.530076474110633E+000,2.572873684782099E-001,6.962250292832412E-002,1.312221622378711E-001,
2.396849515315980E+009,1.601135501563830E-001,-1.639864499547911E-002,4.769611488512168E-003,2.880192370553945E-003,-1.530756921735437E+000,2.793752944156906E-001,5.920085534407597E-002,1.613357707152910E-001,
2.396863496988844E+009,1.582671682586664E-001,-1.196017754925353E-002,1.759608390569177E-003,7.044916960802973E-004,-1.524758346025291E+000,2.634041162676792E-001,6.939064154346480E-002,1.415371916382507E-001,
2.396877478743268E+009,1.455333882119022E-001,-2.552443992895141E-002,-4.673297665688974E-003,3.208059853270921E-003,-1.547181812924997E+000,3.004206089881031E-001,5.420394196227330E-002,1.582520667154284E-001,
2.396891460579253E+009,1.643304663695162E-001,-7.334625518080042E-003,-1.677263418071636E-003,5.835269691635183E-003,-1.510332662878834E+000,2.669027787077177E-001,6.766586763231386E-002,1.545802476208121E-001,
2.396905442496799E+009,1.567376864756963E-001,-2.753133209483612E-002,6.182671745696490E-003,-5.108118414465560E-004,-1.531625440150272E+000,2.822277785017667E-001,5.617660539455589E-002,1.526815139689351E-001,
2.396919424495906E+009,1.462376580386048E-001,-3.014150930822530E-003,1.183067184637333E-003,2.651344549433678E-003,-1.516672895191863E+000,2.853301612346202E-001,7.315661408238705E-002,1.335335154295365E-001,
2.396933406576575E+009,1.594469326787932E-001,-2.639598174681762E-002,-4.119433871262937E-004,2.373162430356618E-003,-1.541550078818641E+000,2.919311339538665E-001,5.975128840595400E-002,1.461875613785880E-001,
2.396947388738807E+009,1.656875687620742E-001,-3.415337108439420E-002,-6.331572933976388E-003,-1.707592813583165E-003,-1.533169808862390E+000,2.800642607994426E-001,7.630643672108953E-002,1.483185329619051E-001,
2.396961370982601E+009,1.544784825094524E-001,-1.631337692379895E-002,3.119187964396572E-004,-2.547025605959013E-003,-1.514938551659002E+000,2.923470613457395E-001,8.549775718097588E-002,1.445828273177274E-001,
2.396975353307959E+009,1.524809719836553E-001,-2.587989635872238E-002,9.127398854406220E-004,-2.194123546506150E-003,-1.523376610389650E+000,2.845434616011150E-001,5.954761428551997E-002,1.312043017337380E-001,
2.396989335714881E+009,1.685397504857434E-001,-1.738206680892571E-002,-1.772931455114263E-003,-2.320730923947896E-003,-1.528829382718988E+000,3.120748725807316E-001,7.635260004709635E-002,1.618749852543912E-001,
2.397003318203367E+009,1.563948484895890E-001,-1.704277507999664E-002,1.074022987901952E-004,3.275461882784916E-003,-1.505340207487928E+000,3.046670275342157E-001,6.553881557726132E-002,1.552012509136618E-001,
2.397017300773418E+009,1.710082336231911E-001,-3.019792232096335E-002,-4.143779907821455E-003,-2.776847191656974E-003,-1.496735925697578E+000,2.930641757516578E-001,5.854761912186143E-002,1.454099002495065E-001,
2.397031283425035E+009,1.734112806854544E-001,-2.598999290015307E-002,-3.434132778956298E-003,9.648042218520156E-004,-1.507924854495114E+000,3.361011065259490E-001,8.223240681242827E-002,1.650492623704160E-001,
2.397045266158217E+009,1.517792292343737E-001,-1.632131541868839E-002,3.072306497807680E-003,-9.916505794589020E-004,-1.494136807749850E+000,3.218343241905639E-001,7.951255626561443E-002,1.361026401855217E-001,
2.397059248972965E+009,1.505150847774961E-001,-1.754372338757702E-002,1.394717524886439E-003,3.124996918905666E-003,-1.499282377342318E+000,3.331772272064354E-001,8.873118913620784E-002,1.567092592202601E-001,
2.397073231869280E+009,1.576717782668380E-001,-2.701224187808139E-002,-7.927164156508485E-003,-3.889395690298090E-003,-1.518609430965939E+000,3.388171518354530E-001,7.628918145492974E-002,1.336076618106484E-001,
2.397087214847162E+009,1.662884128354306E-001,-2.888185129139299E-002,-1.916707157035381E-003,1.550548757016220E-003,-1.505998455307655E+000,3.263048754486676E-001,5.399136348203032E-002,1.565215847337612E-001,
2.397101197906612E+009,1.656175334511221E-001,-2.176462863935252E-002,-9.995513526877268E-005,-1.154072484007457E-003,-1.508572030051311E+000,3.042364329612191E-001,7.102009491337583E-002,1.485578688244728E-001,
2.397115181047630E+009,1.571698829759401E-001,-2.177823421547297E-002,4.290953162002632E-003,-2.723739977309038E-003,-1.511088767393269E+000,3.491016112263425E-001,6.796476777520524E-002,1.481529442581092E-001,
2.397129164270217E+009,1.799579472139796E-001,-6.146491897990362E-002,8.152076216100310E-004,2.552325966114703E-004,-1.521191128654802E+000,3.107524607317108E-001,6.319224303061814E-002,1.441205155711980E-001,
2.397143147574372E+009,1.413552358547949E-001,-1.884583547539006E-002,3.006888940688619E-003,1.814379491622047E-003,-1.521053319427926E+000,3.507520984349910E-001,8.205338959776541E-002,1.510850266152326E-001,
2.397157130960097E+009,1.647876547640019E-001,-1.645993821320096E-002,2.017176383401371E-004,-1.365677640647516E-003,-1.511965138502860E+000,3.305070401293855E-001,7.357427262014052E-002,1.372591934534972E-001,
2.397171114427393E+009,1.624170341327099E-001,-1.193025575595137E-002,-2.533019997624864E-003,-2.327746558438554E-003,-1.494545908893020E+000,3.346439995061493E-001,7.889895466291931E-002,1.354314119351634E-001,
2.397185097976258E+009,1.517048752553080E-001,-2.187536330492610E-002,1.812905259249438E-003,6.712776421760028E-004,-1.510508960358358E+000,3.713622968558957E-001,6.669630369304341E-002,1.567352891503719E-001,
2.397199081606695E+009,1.657168232595963E-001,-2.536316935855154E-002,-2.178572120798294E-004,-1.077358783625478E-003,-1.521841418346223E+000,3.397695225011990E-001,7.419455137027242E-002,1.539164582571768E-001,
2.397213065318704E+009,1.543343545859757E-001,-2.057914535855168E-002,3.233140962841621E-003,2.006134091284803E-004,-1.485055737982885E+000,3.593214350383403E-001,7.324617699544107E-002,1.315880423212938E-001,
2.397227049112284E+009,1.641060470652936E-001,-2.150526028120250E-002,8.418850790070291E-004,3.182551786424051E-003,-1.517082179406748E+000,3.600827544607762E-001,6.418961270667632E-002,1.421083613854371E-001,
2.397241032987436E+009,1.647857950946077E-001,-2.193006464031995E-002,4.127867878732230E-003,3.033121947461014E-004,-1.499860115959432E+000,3.421636427628215E-001,7.006104351140098E-002,1.475205321071552E-001,
2.397255016944162E+009,1.674888878527603E-001,-2.561413077989504E-002,-1.720267380450504E-003,-2.786248063948214E-003,-1.531827533538395E+000,3.826977707460144E-001,7.060996778363657E-002,1.487890153271613E-001,
2.397269000982461E+009,1.770655476703938E-001,-2.993814590012198E-002,-5.307230637904468E-003,1.954114725161558E-003,-1.490311208172328E+000,3.586958439614300E-001,6.546026485731253E-002,1.294248842414716E-001,
2.397282985102334E+009,1.445633523906665E-001,-2.713462289393965E-002,-1.061243427867953E-003,-2.705631443933185E-003,-1.494622300065767E+000,3.846067745048413E-001,5.809905146503028E-002,1.380684576263683E-001,
2.397296969303781E+009,1.535783933246972E-001,-2.900804469604747E-002,-1.836308666759391E-003,2.254734230330477E-003,-1.480445360188535E+000,3.852840134943786E-001,7.672391116930302E-002,1.321854630247658E-001,
2.397310953586803E+009,1.576629773157051E-001,-3.169235261708855E-003,1.669232633702215E-003,-5.109832354011643E-003,-1.490805968113928E+000,4.184268803758576E-001,4.869688277948507E-002,1.534635141671740E-001,
2.397324937951400E+009,1.671532960145559E-001,-2.990234324462216E-002,1.932745656650608E-004,-4.315008588238463E-003,-1.485430506139530E+000,3.833570207294434E-001,7.614922219833220E-002,1.258131408230367E-001,
2.397338922397573E+009,1.588096927997927E-001,-2.494503211523440E-002,1.217015162616073E-003,1.854456163509331E-003,-1.472649444436047E+000,3.846049948004967E-001,7.276745321562166E-002,1.542390119131993E-001,
2.397352906925322E+009,1.465877110567335E-001,-2.078585074900415E-002,-2.673990289465706E-003,-3.509147883865263E-003,-1.474998412570495E+000,4.187165219152265E-001,7.273543319942782E-002,1.369298732633162E-001,
2.397366891534648E+009,1.633572882796540E-001,-3.576962331418274E-002,-1.163650631168719E-003,2.070800237304946E-003,-1.487650887798705E+000,3.927380146837958E-001,8.256576433124799E-002,1.488076860437632E-001,
2.397380876225551E+009,1.488690407031865E-001,-3.396747389903396E-002,-1.195315118562419E-003,8.293197539973661E-004,-1.501180209837272E+000,3.968240252710799E-001,7.075307408536108E-002,1.499091622593655E-001,
2.397394860998032E+009,1.415128029906872E-001,-3.213349761092697E-002,1.782741332407519E-003,2.125052506620620E-003,-1.506421666287412E+000,4.264162521260190E-001,8.620120793211977E-002,1.505213545921925E-001,
2.397408845852091E+009,1.722702414210077E-001,-8.703202862681773E-003,-6.638461932132467E-003,6.683312286136335E-003,-1.453792661979792E+000,3.853295841312138E-001,8.532970260833418E-002,1.631764589966879E-001,
2.397422830787728E+009,1.572317637364603E-001,-2.922490644053179E-002,-1.426234627585833E-004,-1.562533488263950E-003,-1.510252450133144E+000,4.137095794069727E-001,7.328982570916204E-002,1.277930401185287E-001,
2.397436815804945E+009,1.586304544847650E-001,-3.016214116131878E-002,2.931288349129478E-003,1.282725587502806E-003,-1.497144970469621E+000,4.242410181526438E-001,8.723586097104566E-002,1.239172047820910E-001,
2.397450800903741E+009,1.749696628981872E-001,-3.070996012951403E-002,5.375894132571829E-003,-2.156298777203462E-004,-1.474606540668954E+000,4.199352613629613E-001,5.886583593492928E-002,1.459108927255154E-001,
2.397464786084117E+009,1.558220116853407E-001,-2.683112564019332E-002,1.095913387575012E-003,-3.554449403345115E-004,-1.470989195854963E+000,4.349489395532361E-001,6.812527673714401E-002,1.472270964347181E-001,
2.397478771346074E+009,1.480234976464325E-001,-2.984816815055971E-002,-3.453647462586459E-003,3.521043261117650E-003,-1.511928085694319E+000,4.109484321107214E-001,9.250123174402039E-002,1.471590700587156E-001,
2.397492756689612E+009,1.617059982836485E-001,-7.843657858536531E-003,-3.185803727017725E-003,1.001276665051848E-003,-1.461314516235351E+000,4.262785924983074E-001,8.672406228579199E-002,1.684192314196738E-001,
2.397506742114731E+009,1.528012782147196E-001,-2.211619325824091E-002,-6.527482758253156E-004,3.309167536148440E-003,-1.451968083886061E+000,4.224586004666182E-001,8.025416127610349E-002,1.498256000117634E-001,
2.397520727621432E+009,1.481956890528340E-001,-4.143224873742244E-002,-1.560429826972750E-003,-2.657867900779149E-004,-1.459361908151144E+000,4.438966423584594E-001,8.521124906868879E-002,1.360490402811447E-001,
2.397534713209715E+009,1.448635308117388E-001,-2.570057728194265E-002,-5.308871231635854E-003,1.810375365634882E-003,-1.475614326605546E+000,4.533188623213759E-001,8.540708927865062E-002,1.559180302986297E-001,
2.397548698879582E+009,1.599598190757534E-001,-2.205347591781828E-002,-1.667671864800051E-003,-1.359420543099445E-003,-1.484307297204475E+000,4.666550341859618E-001,6.316301504538463E-002,1.471807861081786E-001,
2.397562684631032E+009,1.380171175343118E-001,-3.118602127267715E-002,-1.869551035094470E-003,2.247440141986164E-003,-1.508305046479910E+000,4.680074934715257E-001,7.700738999394846E-002,1.560272102864511E-001,
2.397576670464065E+009,1.589464008185739E-001,-1.071366796614964E-002,1.018803863101485E-003,1.520882575199884E-003,-1.445396881922618E+000,4.604482381462902E-001,9.032627353704220E-002,1.397427510320248E-001,
2.397590656378683E+009,1.611397268579997E-001,-2.486410435417468E-002,5.905858361987282E-003,-5.140585003832940E-003,-1.488467541587002E+000,4.531544470868636E-001,8.737639718051318E-002,1.479691104464342E-001,
2.397604642374886E+009,1.249329501572324E-001,-2.435889926030845E-002,-6.410919466231011E-004,2.047011706888979E-003,-1.474445227711845E+000,4.724150769785070E-001,7.994103159091859E-002,1.402825668273313E-001,
2.397618628452674E+009,1.561285314058553E-001,-3.136110825407160E-002,-3.240263183337078E-004,-4.242265880422881E-003,-1.499429146679734E+000,4.221980810765820E-001,9.743661190252247E-002,1.347201756603490E-001,
2.397632614612048E+009,1.681837538680935E-001,-3.724094475037711E-002,-1.028472311216969E-003,-4.562290363443362E-003,-1.495279527408406E+000,4.637815436989429E-001,7.240059779686142E-002,1.492947047193400E-001,
2.397646600853008E+009,1.532021319780558E-001,-2.908090944143317E-002,1.707023655388825E-003,-2.751503713439832E-003,-1.483766269639582E+000,4.704486289735900E-001,8.935940502979624E-002,1.061286307420441E-001,
2.397660587175554E+009,1.514064443643037E-001,-2.541714454481423E-002,1.115397300119231E-003,1.122384681767100E-003,-1.449987377447879E+000,4.861867961486758E-001,7.833457767815771E-002,1.271932754894236E-001,
2.397674573579688E+009,1.318995209850028E-001,-3.273064388538846E-002,-3.062366310517114E-003,5.584243919346673E-004,-1.523361539519146E+000,4.682643523373319E-001,6.370304105355848E-002,1.184430731293513E-001,
2.397688560065410E+009,1.595048584536244E-001,-3.836822522524979E-002,4.343126333810640E-004,-2.273526448882226E-003,-1.489507946488459E+000,4.727855010858643E-001,6.794172100475796E-002,1.467736460410861E-001,
2.397702546632720E+009,1.581249535856702E-001,-5.216781728033976E-002,1.693956292053638E-003,-7.172184090887475E-004,-1.466753045242231E+000,5.070582763554690E-001,8.337510216764066E-002,1.439704297412744E-001,
2.397716533281618E+009,1.658371373321057E-001,-3.775605602169809E-002,-2.322259070793841E-003,1.226451508003620E-003,-1.435197877979060E+000,4.881311081348128E-001,8.871844649277838E-002,1.596988974515199E-001,
2.397730520012105E+009,1.558532606639587E-001,-4.040982241576582E-002,-3.902237415144634E-004,-4.920539981018538E-003,-1.476596349304609E+000,5.135517212985188E-001,6.391394044136636E-002,1.254731334773003E-001,
2.397744506824182E+009,1.413938433399699E-001,-2.284571891246692E-002,-2.887890013449443E-003,2.963460812111507E-003,-1.456551201224451E+000,4.927657832362770E-001,7.904705046632805E-002,1.514821258456646E-001,
2.397758493717849E+009,1.506285738622160E-001,-1.856061259386378E-002,4.059017418343736E-004,-1.776966585983098E-003,-1.461385786886310E+000,4.899247938862077E-001,7.946365372581982E-002,1.210172253098500E-001,
2.397772480693106E+009,1.570162610868021E-001,-2.154136682023818E-002,-3.125934014623891E-003,-2.226618538615716E-003,-1.455709901113757E+000,4.969834660309546E-001,9.418645125236397E-002,1.388588298099411E-001,
2.397786467749955E+009,1.388581154287985E-001,-1.748023270270688E-002,-2.870843171910714E-003,5.937510633129658E-004,-1.458205015243725E+000,5.309447848600608E-001,1.004180708714732E-001,1.351506781477639E-001,
2.397800454888394E+009,1.479786245214945E-001,-3.693966876092882E-002,-4.314310403718522E-003,-5.045930116432987E-003,-1.462342628141418E+000,5.154291158004964E-001,9.778351151353235E-002,1.419280551915056E-001,
2.397814442108426E+009,1.473652011600677E-001,-3.970441985657155E-002,1.606846823638694E-003,1.739937671413639E-003,-1.438762693903662E+000,5.033187927520144E-001,7.563224453702563E-002,1.272454107022378E-001,
2.397828429410050E+009,1.326294400907724E-001,-4.565801218446456E-002,1.258355207673632E-003,-3.833550760041251E-003,-1.492219136533279E+000,5.247421766419971E-001,6.642938251134339E-002,1.539570517345819E-001,
2.397842416793268E+009,1.605992986162532E-001,-4.579580621650408E-002,-3.813922383956146E-003,-2.066807218076469E-003,-1.477887743823191E+000,5.151334386328090E-001,8.250314787235100E-002,1.150029021263050E-001,
2.397856404258078E+009,1.449808394551092E-001,-3.454335434550854E-002,-5.235834050038616E-003,-5.875535306645501E-004,-1.447319262715253E+000,5.364256874527704E-001,8.138379683968271E-002,1.382722587232857E-001,
2.397870391804483E+009,1.621312671878167E-001,-3.823981775987870E-002,-1.569280801021174E-003,3.583542206276599E-004,-1.450359637770762E+000,5.378838383201553E-001,9.104822920347974E-002,1.395597449688331E-001,
2.397884379432481E+009,1.581548546588925E-001,-3.264435184046255E-002,2.352369426132179E-004,-3.876314410912359E-003,-1.475059252581693E+000,5.076267327091691E-001,1.001658697755526E-001,1.326670631036389E-001,
2.397898367142075E+009,1.367172466358204E-001,-3.702561761763553E-002,2.552274422636918E-003,-5.784223163776305E-003,-1.432424577995275E+000,5.397493381507132E-001,9.555373143090562E-002,1.319060256736078E-001,
2.397912354933263E+009,1.487847438725477E-001,-4.383536286253374E-002,-1.225135632931593E-003,4.800885804787408E-003,-1.435557368706041E+000,5.211510822026504E-001,9.776704692510502E-002,1.473268179629948E-001,
2.397926342806048E+009,1.359921769689736E-001,-3.368840578410373E-002,-1.627902123620014E-003,-4.216665048179883E-004,-1.441280592908981E+000,5.197407295588666E-001,8.481006871177613E-002,1.304854806832314E-001,
2.397940330760428E+009,1.406671457912474E-001,-5.632854655088026E-002,1.435525978582355E-003,7.560427113428743E-004,-1.474611866160456E+000,5.390759762550313E-001,8.313734911321730E-002,1.413121423608051E-001,
2.397954318796406E+009,1.515573095917988E-001,-3.747225407812063E-002,-3.173560365299641E-003,2.329569193462848E-003,-1.436280191785627E+000,5.324896784919295E-001,8.939850701334899E-002,1.301488403919494E-001,
2.397968306913981E+009,1.275957209836325E-001,-4.469860135077344E-002,1.993250782825556E-003,-1.663648079681166E-004,-1.427729876862183E+000,5.672728145977160E-001,8.312358202460773E-002,1.405882292928105E-001,
2.397982295113153E+009,1.602355117894698E-001,-2.647921198808001E-002,1.257302510505080E-003,7.012424473844500E-003,-1.452947853934360E+000,5.237205524632065E-001,8.925884110237317E-002,1.507318241560985E-001,
2.397996283393923E+009,1.312885884216541E-001,-1.309294025973597E-002,2.335281159239867E-003,3.129599083950925E-003,-1.438272341381933E+000,5.642480717956233E-001,6.962721199081705E-002,1.345962174387191E-001,
2.398010271756292E+009,1.440976870974506E-001,-5.049716648657231E-002,-1.545062376081166E-003,-2.268832597298095E-003,-1.432545221205732E+000,5.766792364897320E-001,6.170611495550393E-002,1.308537950931879E-001,
2.398024260200260E+009,1.417257606932843E-001,-2.532194058917531E-002,2.214748569146352E-003,3.641315923263847E-003,-1.430935946277114E+000,5.754945637562334E-001,8.317626440098719E-002,1.412649293379129E-001,
2.398038248725827E+009,1.458451457885830E-001,-3.298382401047772E-002,4.563609190948607E-004,-9.138289868999675E-004,-1.424079967691827E+000,5.625382958008166E-001,9.525249443250747E-002,1.293324797184335E-001,
2.398052237332995E+009,1.464595156103760E-001,-3.982911589851360E-002,3.468997047048273E-003,-6.826410710550479E-003,-1.443315707885487E+000,5.441944569174937E-001,7.807780893043864E-002,1.445874259234513E-001,
2.398066226021763E+009,1.501611294515233E-001,-3.536272321662363E-002,-3.639793591361703E-004,2.746065849109592E-003,-1.440914471590114E+000,5.755175530367562E-001,8.131219186952558E-002,1.280529429766437E-001,
2.398080214792132E+009,1.578580450166096E-001,-3.356982458489941E-002,-3.661167575287694E-003,2.303133638560442E-003,-1.454383698981405E+000,5.640288815508032E-001,7.736754608422324E-002,1.359877950105887E-001,
2.398094203644103E+009,1.189949982777510E-001,-3.750791639967326E-002,9.349050000067658E-004,4.436934785780403E-004,-1.430452909480213E+000,5.904810847053221E-001,1.001072993889648E-001,1.410967952810154E-001,
2.398108192577675E+009,1.335562602425112E-001,-1.711724139012959E-002,5.076051586789281E-003,-6.787675045445058E-004,-1.400838703558547E+000,5.886734011404122E-001,1.118713811945290E-001,1.439656863298531E-001,
2.398122181592850E+009,1.513496424412256E-001,-5.422870185599131E-002,6.065018122170441E-004,3.247763839000275E-004,-1.445493693032267E+000,5.829058940064064E-001,8.211782525939934E-002,1.479691481961909E-001,
2.398136170689628E+009,1.431699954385516E-001,-2.172302955899235E-002,5.129630261362113E-004,-3.496846141482391E-003,-1.424150179117774E+000,5.742844931001224E-001,9.820236063141892E-002,1.252831573581377E-001,
2.398150159868009E+009,1.453342136468232E-001,-4.117855809970096E-002,-1.641770803461577E-003,8.249754567070587E-004,-1.435295220621565E+000,5.961319199939731E-001,9.389392033501259E-002,1.399234961116868E-001,
2.398164149127994E+009,1.515459976241796E-001,-3.485767308708031E-002,-4.791374159297544E-003,1.719534013410143E-003,-1.434340265397893E+000,5.939675059001350E-001,6.766738256407127E-002,1.398015291813482E-001,
2.398178138469583E+009,1.533767879781207E-001,-4.226962266274212E-002,-2.138279612283109E-003,-5.926735950270549E-005,-1.408650592800349E+000,5.972948373198086E-001,1.024838757175153E-001,1.462977338590324E-001,
2.398192127892777E+009,1.507679608202376E-001,-3.040104139144896E-002,-2.688280005317038E-003,-2.489699705360635E-003,-1.382061369180664E+000,6.027175764730746E-001,9.291294040094189E-002,1.335438990323548E-001,
2.398206117397576E+009,1.574428718168814E-001,-4.122702035024970E-002,2.085515252067895E-003,4.932708349712473E-003,-1.426228899257405E+000,5.698923793720936E-001,1.169353672959297E-001,1.402636881788460E-001,
2.398220106983981E+009,1.301210517116108E-001,-5.287792170229621E-002,-2.753633180837772E-003,-4.521443827891818E-004,-1.421728581782001E+000,6.266639225758437E-001,8.793654841452961E-002,1.530449010077497E-001,
2.398234096651992E+009,1.376732946779890E-001,-3.898930762184564E-002,-1.121710113617463E-003,2.457263233483566E-003,-1.418195754424372E+000,6.401695227933566E-001,7.907094327902406E-002,1.307040655385187E-001,
2.398248086401610E+009,1.322301731433050E-001,-4.207593066143623E-002,-3.032324035770503E-003,1.239952644818184E-003,-1.397896633275784E+000,6.183322389132173E-001,1.005689249747696E-001,1.395378963442956E-001,
2.398262076232835E+009,1.352370096519973E-001,-5.633035223224704E-002,-3.274492614978298E-003,2.608692556571467E-003,-1.398839672771024E+000,6.333704815029235E-001,9.845501998072984E-002,1.336378449853616E-001,
2.398276066145668E+009,1.301355158948974E-001,-1.370951293782715E-002,6.529001033634077E-005,-8.568894920865509E-005,-1.410982758146194E+000,6.183064736940365E-001,9.526591707005168E-002,1.285482074865323E-001,
2.398290056140109E+009,1.380455452009718E-001,-4.756291589094822E-002,2.428153666275521E-004,-1.898420799867268E-003,-1.383821554664548E+000,6.143348428951703E-001,1.043625848319017E-001,1.287427029998710E-001,
2.398304046216158E+009,1.428182498056243E-001,-3.030091656185109E-002,-5.029652317719133E-004,-4.787202031471701E-003,-1.405153477138355E+000,6.247504259722365E-001,1.100256917165063E-001,1.580870879185941E-001,
2.398318036373817E+009,1.319167531033262E-001,-3.569795220554551E-002,-1.158160610931519E-004,1.425616442306882E-003,-1.364578040735805E+000,6.478125232773726E-001,9.759195773022455E-002,1.211511964792822E-001,
2.398332026613085E+009,1.409975663344469E-001,-3.184959617573366E-002,-7.835612220904771E-003,1.598282624052317E-003,-1.391661787457998E+000,6.631660312362113E-001,1.157365904131349E-001,1.710571531042331E-001,
2.398346016933963E+009,1.377408430789998E-001,-2.328183981214740E-002,-2.671815554929308E-004,4.473354448873105E-003,-1.411049167284734E+000,6.421573580197061E-001,9.246165739439120E-002,1.153594009940346E-001,
2.398360007336452E+009,1.431286001654564E-001,-3.328380366759861E-002,2.260090987885859E-003,2.205107784161210E-004,-1.375088771280330E+000,6.279589421061795E-001,1.138282885844793E-001,1.374234545317631E-001,
