# Version 1.00
#
freq[Hz],re:Trc1_S11,im:Trc1_S11,re:Trc2_S12,im:Trc2_S12,re:Trc3_S21,im:Trc3_S21,re:Trc4_S22,im:Trc4_S22,
2.398346016933963E+009,1.517836311329165E-001,-5.791986688962441E-002,2.400840078614029E-003,7.470910344366536E-003,-1.272052205697797E+000,9.012836547960924E-001,8.055465209230306E-002,1.203849691225421E-001,
2.398360007336452E+009,1.510708030064621E-001,-4.111510920645484E-002,3.234473255241811E-003,3.078337709588110E-003,-1.243351607226619E+000,8.557199346849922E-001,1.020281481494226E-001,1.236878356434850E-001,
2.398373997820551E+009,1.388937519771078E-001,-5.365937861103576E-002,2.032038298016414E-004,-4.833723162967209E-003,-1.231665911806858E+000,9.086452904571314E-001,9.676021900344230E-002,1.094719972737972E-001,
2.398387988386262E+009,1.482318317363476E-001,-5.463752343567574E-002,-1.073558068172488E-003,8.979906805552441E-004,-1.264608878996236E+000,9.130924726060020E-001,1.034008703391080E-001,1.246754656930968E-001,
2.398401979033586E+009,1.244127643947563E-001,-4.474257918978197E-002,3.604229164143632E-004,5.987770667703092E-003,-1.259946808879333E+000,9.197805423298120E-001,9.125454286791214E-002,1.373117942166858E-001,
2.398415969762521E+009,1.545978019929212E-001,-4.242097375362972E-002,3.237909654703495E-003,1.021706245353747E-003,-1.257685213720623E+000,8.982851839185126E-001,7.991467187574977E-002,1.241348090831632E-001,
2.398429960573069E+009,1.339841487328379E-001,-3.650452220884062E-002,1.903503227510175E-003,5.230542764404949E-003,-1.244514067163345E+000,8.840363968431734E-001,1.129927312215811E-001,1.367552096309502E-001,
2.398443951465231E+009,1.521390697140353E-001,-3.040851243347167E-002,1.810110139062233E-003,-2.399801774371186E-003,-1.239437562619854E+000,8.942426891886169E-001,7.308636310794446E-002,1.268964045530254E-001,
2.398457942439006E+009,1.251845421725208E-001,-2.696228532174604E-002,-1.448221805412469E-003,4.438764807124955E-004,-1.221789314999443E+000,9.117499495188477E-001,8.368188654485456E-002,1.341002527163180E-001,
2.398471933494396E+009,1.321497039293887E-001,-3.118616234189904E-002,2.454899435968967E-003,1.508592129735380E-003,-1.242405700248901E+000,9.306830304484391E-001,8.821202067415479E-002,1.300113172643087E-001,
2.398485924631401E+009,1.280156300942816E-001,-5.404069589275965E-002,1.561424839640188E-003,-2.323829952088816E-003,-1.270728283450811E+000,9.218128898771347E-001,9.754906252235412E-002,1.190022532880654E-001,
2.398499915850020E+009,1.328274631824267E-001,-3.916819317703875E-002,3.714825093628678E-003,1.537981507341807E-004,-1.212940072455735E+000,9.089241484695538E-001,1.110466597105385E-001,1.472247520764685E-001,
2.398513907150256E+009,1.205908563794247E-001,-4.675346295792068E-002,-5.118608227851065E-004,1.017737522065761E-003,-1.240093201646544E+000,9.320876048026081E-001,9.325290478266984E-002,1.324535413961514E-001,
2.398527898532108E+009,1.442944125694345E-001,-4.805999339855138E-002,-1.180798173040184E-003,-3.952068920945169E-004,-1.237857753190611E+000,9.115059921208177E-001,8.942663591087770E-002,1.432086380486278E-001,
2.398541889995576E+009,1.349756517865809E-001,-4.172565837811876E-002,1.185718129510467E-004,-3.559501786142084E-005,-1.234492069245082E+000,9.534892694298005E-001,8.448886850274828E-002,1.314567985162886E-001,
2.398555881540662E+009,1.301953331476076E-001,-4.886698280494216E-002,1.600654580775796E-003,4.963350544061430E-004,-1.226071243902305E+000,9.542328717947848E-001,8.927558103706904E-002,1.120520239629437E-001,
2.398569873167365E+009,1.320347064835132E-001,-4.073283190782515E-002,6.289016185912098E-003,-3.968750853121568E-003,-1.234615941520071E+000,9.372938011944341E-001,8.669533858480209E-002,1.350214874255536E-001,
2.398583864875687E+009,1.389237342324265E-001,-6.202323619715845E-002,5.577204826696391E-003,-4.040626215844312E-004,-1.250477850698992E+000,9.548240062067397E-001,8.269076486812579E-002,1.188815090942849E-001,
2.398597856665627E+009,1.386377939849526E-001,-4.959993680636178E-002,1.260634292955434E-004,4.227538582827950E-003,-1.230853759583784E+000,9.557373828583703E-001,7.854841810858242E-002,1.317420977813418E-001,
2.398611848537186E+009,1.547128397366042E-001,-3.499018641070283E-002,3.148193959394694E-003,2.511111049709929E-005,-1.226248748774548E+000,9.148802891794265E-001,7.569878330253749E-002,1.222164495324599E-001,
2.398625840490364E+009,1.461370059437531E-001,-4.271677466206428E-002,2.940243233993323E-003,4.220136860602063E-004,-1.226052865605352E+000,9.235243510632871E-001,1.168784622403893E-001,1.293948157569273E-001,
2.398639832525163E+009,1.374717059490259E-001,-5.351948237258157E-002,-1.948839359378829E-003,-2.218984664868028E-003,-1.220973974159412E+000,9.387401818569134E-001,9.352720002557212E-002,1.380055879205435E-001,
2.398653824641582E+009,1.267838733558500E-001,-4.550982323822478E-002,-2.898766537999125E-003,2.900058523288817E-003,-1.211954003568353E+000,9.767296616071167E-001,7.368376477958577E-002,1.384801897530050E-001,
2.398667816839622E+009,1.375533399773828E-001,-3.623053701697214E-002,-2.633464218895761E-003,2.706113402154793E-003,-1.198008555033308E+000,9.355050657885005E-001,1.002987273753748E-001,1.160547519497125E-001,
2.398681809119284E+009,1.346728326892799E-001,-6.180272370859185E-002,-8.826619218368060E-004,7.643729205807309E-003,-1.209893000060156E+000,9.701434693672549E-001,1.206459200247440E-001,1.223002803267259E-001,
2.398695801480567E+009,1.179248397220913E-001,-5.105798891479792E-002,-1.581044798016468E-003,-9.746763826006208E-004,-1.199652704410441E+000,9.645681701652680E-001,8.254325385741415E-002,1.108354875935117E-001,
2.398709793923473E+009,1.174465086115850E-001,-6.965980698798226E-002,1.497747473237926E-003,-3.935937589870018E-003,-1.187082360644789E+000,9.866268926309134E-001,9.304494847340361E-002,1.451063971614171E-001,
2.398723786448002E+009,1.302387007449314E-001,-5.933823435162926E-002,-1.859487850016441E-003,-1.657485558913894E-003,-1.208933358384003E+000,9.653277133911256E-001,9.724276731243170E-002,1.322725993911314E-001,
2.398737779054154E+009,1.323020738141673E-001,-4.919349080242979E-002,-2.233702625364471E-004,1.690452208600125E-003,-1.223105598912535E+000,9.893695537337786E-001,9.641081348253210E-002,1.160801440583264E-001,
2.398751771741930E+009,1.234504502260111E-001,-4.509651538990402E-002,-6.140342088847451E-004,9.256450298786528E-005,-1.194598310237702E+000,9.761494061819318E-001,9.631481388745951E-002,1.060204562166976E-001,
2.398765764511330E+009,1.393641341280779E-001,-3.795802162376104E-002,2.521923669073722E-004,1.241103966362252E-003,-1.193747847765922E+000,9.772301822315146E-001,7.787687034388330E-002,1.204932046828456E-001,
2.398779757362355E+009,1.330620357575723E-001,-5.115977415766122E-002,9.655803772884303E-004,-6.833273756466219E-003,-1.209904861684781E+000,9.773974142125653E-001,1.090533254000543E-001,1.451028548253194E-001,
2.398793750295005E+009,1.308064236532807E-001,-4.206834815839617E-002,9.889016970052335E-005,6.806220242913776E-004,-1.185899670182117E+000,9.696834869046338E-001,9.170376643939224E-002,1.386777217419221E-001,
2.398807743309281E+009,1.344183973181897E-001,-4.974709629581808E-002,-4.363879758748350E-003,2.528496215734274E-003,-1.188000340705012E+000,9.943010627003772E-001,1.004308673439913E-001,1.390474847952461E-001,
2.398821736405184E+009,1.372600442891171E-001,-5.488724393944348E-002,2.620773207094090E-004,6.623611261108007E-004,-1.179880399428623E+000,9.636815502519744E-001,1.062862222818481E-001,1.349086379451018E-001,
2.398835729582713E+009,1.298250707896968E-001,-5.484988934026973E-002,3.149736390180120E-003,-6.839960117028562E-004,-1.178268702597487E+000,9.821521526826733E-001,1.100229599964376E-001,1.231593740380513E-001,
2.398849722841869E+009,1.420018393721960E-001,-5.054622858452176E-002,-1.676988301694221E-003,2.358658442014977E-003,-1.169317944052253E+000,9.680664797967162E-001,9.497983731867182E-002,1.317161195067890E-001,
2.398863716182653E+009,1.118728423653890E-001,-4.476238599880353E-002,1.085197721307159E-003,1.335531558627191E-003,-1.162444612900659E+000,1.014946393330483E+000,7.230232023492816E-002,1.363398461570902E-001,
2.398877709605064E+009,1.190551287597383E-001,-2.053815088786622E-002,3.093027175996597E-003,3.523731338868129E-003,-1.148608523731533E+000,9.819237967036953E-001,9.830837376276032E-002,1.200703364194769E-001,
2.398891703109105E+009,1.235980030336336E-001,-4.156858707133068E-002,-7.895475467225734E-004,2.073259840304262E-003,-1.155858979015136E+000,9.767816676434563E-001,9.499263032420519E-002,1.373076758655393E-001,
2.398905696694774E+009,1.377550965912251E-001,-5.715463483820841E-002,1.789928516881676E-003,-1.807029950177532E-003,-1.159168460965370E+000,1.027437109189173E+000,9.827456663785589E-002,1.274795815358695E-001,
2.398919690362073E+009,1.322592519046787E-001,-6.210335879576694E-002,-4.788067397797750E-003,4.641246512193137E-003,-1.151563395634021E+000,9.771919807727340E-001,1.033181380913371E-001,1.314268437442172E-001,
2.398933684111002E+009,1.232345921978480E-001,-6.227058765044297E-002,2.766282385199272E-003,-1.137188365882515E-003,-1.170485301953032E+000,1.008964115962203E+000,1.097575239987025E-001,1.314450853896445E-001,
2.398947677941562E+009,1.460150805525742E-001,-5.727941862836801E-002,2.548167141434513E-003,-1.366401312393878E-003,-1.163353328517564E+000,9.871331514528089E-001,7.805616233850340E-002,1.130108477463574E-001,
2.398961671853753E+009,1.379318781732887E-001,-5.623279042424149E-002,6.398069761673525E-004,-2.067529864625947E-003,-1.170829574552894E+000,1.013484724321440E+000,8.745109164832306E-002,1.303500577203685E-001,
2.398975665847575E+009,1.394006521559475E-001,-5.758147411230095E-002,5.512069012909735E-004,5.605085593979769E-003,-1.136546206898169E+000,9.940082632092233E-001,1.071310801044501E-001,1.349419637839350E-001,
2.398989659923029E+009,1.368430046959038E-001,-5.794540820502399E-002,7.974246159213657E-004,3.167019896608261E-003,-1.161898299579697E+000,1.006130418203743E+000,1.146257561724156E-001,1.404209113561046E-001,
2.399003654080115E+009,1.272572200055967E-001,-4.065253588469408E-002,-1.844476849550995E-003,-4.251071906464630E-003,-1.164852305072686E+000,1.013407036785741E+000,9.919671581665651E-002,1.310868679869505E-001,
2.399017648318834E+009,1.331094647405205E-001,-4.616856348399941E-002,-7.929269900988651E-004,1.127396090422963E-003,-1.133613252801119E+000,1.006258584712441E+000,1.018636560177086E-001,1.287977774612360E-001,
2.399031642639186E+009,1.409199219891133E-001,-5.663144576263336E-002,-6.085915823166228E-004,-1.762173296078249E-003,-1.170362612073366E+000,9.945497581224327E-001,9.907405303119371E-002,1.131302346425331E-001,
2.399045637041173E+009,1.348770138400562E-001,-4.781492700060254E-002,-3.998258285713065E-003,1.536170923129158E-003,-1.153166341868274E+000,1.028971168223162E+000,1.131645967643420E-001,1.186160291194077E-001,
2.399059631524794E+009,1.197441144900145E-001,-4.302995283918261E-002,3.911573248033153E-003,-3.226689733613702E-003,-1.127160896635959E+000,1.027804472156024E+000,1.099952229266901E-001,1.288166246027156E-001,
2.399073626090049E+009,1.336730686316348E-001,-4.788383763006770E-002,-1.719967623873725E-004,-1.332206294722699E-003,-1.148658459154702E+000,1.006680403553454E+000,9.597284713616833E-002,1.059334690281250E-001,
2.399087620736940E+009,1.309696765073517E-001,-6.189009699679798E-002,-4.680983256060393E-003,-1.059453078461756E-003,-1.141064434827033E+000,1.025192168126619E+000,1.105606861367598E-001,1.327698261452269E-001,
2.399101615465467E+009,1.277372258908645E-001,-5.791741574689362E-002,-7.769633249787920E-005,-1.466370749195121E-003,-1.119855691328670E+000,1.022160035653400E+000,9.844449302530728E-002,1.081109999782021E-001,
2.399115610275629E+009,1.511086380449476E-001,-6.062864704570630E-002,-2.093333647748373E-003,-9.726272921902902E-004,-1.134388150915964E+000,1.044204051241049E+000,1.160479658163349E-001,1.299746322241059E-001,
2.399129605167429E+009,1.322348381359613E-001,-5.281093804075290E-002,-1.789928429075910E-003,-2.111501739739028E-003,-1.111719427918140E+000,1.024265150951087E+000,1.029077976463928E-001,1.229858679177095E-001,
2.399143600140865E+009,1.345208770441894E-001,-5.664475563736567E-002,1.414650260243536E-003,-2.672623901120643E-003,-1.132676588734661E+000,1.034972909799929E+000,1.169491615369785E-001,1.183724521812178E-001,
2.399157595195939E+009,1.402022659815063E-001,-8.692681277699713E-002,4.788892398584834E-004,-2.080717499780871E-004,-1.144643232439120E+000,1.064865871502642E+000,1.136961746661780E-001,1.076677503842902E-001,
2.399171590332652E+009,1.242436491589898E-001,-5.064464638005253E-002,-1.235676857779911E-003,-2.041638216019363E-003,-1.124040374014004E+000,1.035422557264734E+000,1.117130490422258E-001,1.310863189293224E-001,
2.399185585551003E+009,1.265988230925451E-001,-4.781752597743537E-002,2.913613708914842E-003,-1.198752881758283E-003,-1.100608831673798E+000,1.064535114676495E+000,1.132247634619588E-001,1.310991825792836E-001,
2.399199580850993E+009,1.149524222518257E-001,-4.821335415973050E-002,-2.857040423484544E-003,4.739678695390955E-003,-1.118383653505587E+000,1.047986611362318E+000,1.061428959283535E-001,1.123594248125279E-001,
2.399213576232622E+009,1.455183840488575E-001,-4.788555299247554E-002,-1.769647211580250E-003,-1.556156954492452E-003,-1.089930308148549E+000,1.052475384378079E+000,9.954311764790040E-002,1.139349437307405E-001,
2.399227571695892E+009,1.281979722314704E-001,-6.947453535398859E-002,-5.825995918562986E-004,-3.445110408185101E-004,-1.108097812089243E+000,1.062846398615583E+000,1.148758856391175E-001,1.003424874407310E-001,
2.399241567240802E+009,1.401891079611099E-001,-6.002862411699233E-002,4.223920121224545E-004,-3.773604966089078E-003,-1.121185835036950E+000,1.044904517679272E+000,1.146999828075258E-001,1.053003583316007E-001,
2.399255562867353E+009,1.370210060813802E-001,-4.749155297289551E-002,-1.331246704467547E-003,-3.803450670675220E-003,-1.085951021693757E+000,1.024169331518942E+000,1.079378111111262E-001,1.105158346184039E-001,
2.399269558575545E+009,1.275001030760021E-001,-7.035496656292470E-002,-4.294787224201535E-003,3.275025313747523E-003,-1.113314085776994E+000,1.081723072368376E+000,1.253553019070901E-001,1.142316713024334E-001,
2.399283554365380E+009,1.264355537847833E-001,-5.901303526932144E-002,3.567528219559308E-003,-1.695738149204887E-003,-1.110103304007663E+000,1.077589569766173E+000,9.717704123167130E-002,1.301465449405118E-001,
2.399297550236857E+009,1.203838198381873E-001,-4.678930774552451E-002,-1.497345865446877E-003,2.804699064211374E-003,-1.100377717303877E+000,1.113312621706777E+000,1.129676066269655E-001,9.418135630901045E-002,
2.399311546189976E+009,1.280756930967950E-001,-7.685500061256922E-002,-2.600202701820585E-003,-4.074018101023142E-003,-1.114547459410310E+000,1.080693488383667E+000,1.093711608836381E-001,1.038987647312696E-001,
2.399325542224739E+009,1.350713556740296E-001,-5.835345292602157E-002,-4.742805579098146E-004,-1.081292868293334E-003,-1.097643913340714E+000,1.059894236012303E+000,1.222592852187176E-001,1.208272950694866E-001,
2.399339538341146E+009,1.238531934713059E-001,-6.129061828034460E-002,-4.452569837930377E-004,2.445204207160902E-003,-1.092593479564076E+000,1.080768456876319E+000,1.225688647052595E-001,1.052270300814682E-001,
2.399353534539197E+009,1.294557142592914E-001,-6.294638203536390E-002,-4.311290453808127E-003,4.535092316497234E-003,-1.073424674318043E+000,1.102617290166736E+000,1.080072303783832E-001,1.193571325324274E-001,
2.399367530818893E+009,1.338924274854710E-001,-5.865267988368980E-002,-3.974323156452977E-003,-2.407236280844235E-003,-1.090463558582320E+000,1.108512673163276E+000,1.319176351104408E-001,1.248593375996331E-001,
2.399381527180234E+009,1.179836562421474E-001,-4.988536925500305E-002,-4.103669197748333E-003,2.497721076396011E-004,-1.051639981417683E+000,1.095198230607142E+000,8.825003220383579E-002,1.088745987075617E-001,
2.399395523623221E+009,1.143455208606600E-001,-5.726736922598025E-002,-1.179986508899954E-003,2.806087448054476E-003,-1.045087319780200E+000,1.101088288217763E+000,9.821606586550387E-002,1.165335737011916E-001,
2.399409520147854E+009,1.181248644974958E-001,-4.458269519770065E-002,-6.087408768654799E-004,-2.286090112865730E-003,-1.069100022801150E+000,1.090554945760689E+000,9.147030018236149E-002,1.212976142728009E-001,
2.399423516754134E+009,1.127106830912932E-001,-7.435602154810631E-002,1.617623152217731E-003,2.761175084015148E-003,-1.087516340397778E+000,1.106459621588853E+000,9.920240955783118E-002,1.057718834825202E-001,
2.399437513442061E+009,1.375159597133558E-001,-5.430655751482340E-002,6.825264530918365E-004,-4.932108649604887E-003,-1.078149163997382E+000,1.085377362300031E+000,9.998750048227138E-002,1.405040193751896E-001,
2.399451510211636E+009,1.117138635786643E-001,-6.293910846192991E-002,-5.384993628078005E-003,3.392260928574819E-005,-1.043512533996080E+000,1.092655319574940E+000,1.207752299386949E-001,1.353912843544054E-001,
2.399465507062859E+009,1.183314820474645E-001,-6.033290895589087E-002,3.083993591712633E-004,3.836606061412638E-003,-1.054918899378694E+000,1.118053974663242E+000,1.185665082836231E-001,1.090621401550794E-001,
2.399479503995730E+009,1.316832963520923E-001,-5.415474245899855E-002,6.340964362844890E-004,-2.170962263469559E-003,-1.061814717087846E+000,1.106537266490174E+000,1.174151242237919E-001,1.195379524848993E-001,
2.399493501010251E+009,1.301037544959923E-001,-5.833036076732757E-002,-8.217779414736504E-004,-4.094245493405579E-005,-1.075717312517688E+000,1.077304031016676E+000,9.500122457303312E-002,1.006564837100158E-001,
2.399507498106421E+009,1.232076589777878E-001,-8.077626591695158E-002,-3.695388265525112E-003,-5.234790637064551E-003,-1.057707132971944E+000,1.126138700563150E+000,1.066164716843554E-001,1.244803432667074E-001,
2.399521495284241E+009,1.256765881865075E-001,-5.130391991526927E-002,3.361115177297660E-003,-2.893577826924513E-003,-1.072442712280212E+000,1.099248663162223E+000,1.029854303809246E-001,1.162035384674692E-001,
2.399535492543712E+009,1.083006344701848E-001,-5.798443293660313E-002,-7.066888982728796E-004,6.050240327733743E-004,-1.037242000927015E+000,1.112587447032749E+000,1.137827199769729E-001,1.295456669097798E-001,
2.399549489884833E+009,1.241447818562044E-001,-6.043117915806644E-002,-5.563268509405642E-004,-1.468351567468504E-003,-1.073348223096939E+000,1.118044789504077E+000,1.214969279081378E-001,1.217771865190563E-001,
2.399563487307606E+009,1.329503647684145E-001,-4.017391676966942E-002,9.092217125224286E-005,-1.927233434622080E-003,-1.030932581514275E+000,1.109106296943970E+000,1.149632767413992E-001,1.270152169217145E-001,
2.399577484812031E+009,1.255584504708966E-001,-7.136024662859015E-002,-2.944015486895536E-003,-3.384067716535629E-003,-1.049184775917729E+000,1.140167419394785E+000,1.268294594008403E-001,1.182269381632337E-001,
2.399591482398109E+009,1.157663917226343E-001,-7.831981553879422E-002,-2.524457192380068E-003,3.602492821668450E-003,-1.064335080593035E+000,1.124416533108924E+000,1.098888024400195E-001,1.213750306746506E-001,
2.399605480065839E+009,1.182849045849521E-001,-5.819514432396964E-002,-1.019131884144516E-003,2.953820365597157E-003,-1.046508480741296E+000,1.117778354603444E+000,1.311247885383384E-001,9.200170742146403E-002,
2.399619477815222E+009,1.290856672757476E-001,-9.163266397773462E-002,3.033597088226044E-003,-1.007031639385439E-004,-1.047432510982678E+000,1.134460458253047E+000,1.062405166134302E-001,1.230894559451966E-001,
2.399633475646260E+009,1.111436948612519E-001,-6.194352345294624E-002,1.806399443006330E-003,3.303807813538752E-004,-1.042280171498254E+000,1.134188963467352E+000,1.315753546187100E-001,1.167040605268142E-001,
2.399647473558951E+009,1.171632866678203E-001,-5.154932941419981E-002,4.484803825164335E-003,-5.336478815228223E-003,-1.007704011397502E+000,1.116976454423003E+000,1.116855530506928E-001,1.332422612368077E-001,
2.399661471553298E+009,1.278627813580429E-001,-6.341514663763687E-002,-1.403621389500821E-004,-4.772964964402411E-003,-1.048860533333740E+000,1.171538064501628E+000,1.139835576463358E-001,1.176423701828344E-001,
2.399675469629300E+009,1.264978901478751E-001,-7.039011879419524E-002,6.466832584578692E-004,4.527601591976382E-004,-1.040101690320738E+000,1.127657363740370E+000,1.158063667225250E-001,1.235614439564510E-001,
2.399689467786957E+009,1.300679519684602E-001,-6.870126392870002E-002,-3.379797182121736E-003,4.735882969412018E-003,-1.024819177635187E+000,1.152258084437807E+000,1.103434362705224E-001,1.187329748701804E-001,
2.399703466026271E+009,1.161598150395607E-001,-5.922458919660324E-002,-1.660968496813932E-003,3.295800548253870E-003,-1.021124493846750E+000,1.152624189857720E+000,1.025699337651045E-001,1.105451177278209E-001,
2.399717464347241E+009,1.142457208068263E-001,-6.168195567687043E-002,3.673607202121439E-003,3.651841230401909E-003,-1.028258753054237E+000,1.181098677028509E+000,1.232986473010366E-001,1.000511158011099E-001,
2.399731462749869E+009,1.116877262309804E-001,-5.181449968353227E-002,1.546240730018433E-003,-3.476194725143474E-004,-1.013041279448524E+000,1.154512155339199E+000,1.119292551215591E-001,1.139027783529723E-001,
2.399745461234154E+009,1.128736256592063E-001,-4.199691289304970E-002,-1.310893293706354E-003,2.420046702305565E-003,-1.026595609196910E+000,1.138666326884484E+000,1.187229913784505E-001,1.378570454289751E-001,
2.399759459800098E+009,1.128780825076153E-001,-7.594480015211569E-002,-2.843864557597190E-003,-2.534483765119298E-003,-1.029407773585985E+000,1.128083657424449E+000,1.103988688214012E-001,1.287961131488742E-001,
2.399773458447700E+009,1.201330096344006E-001,-6.230636483108876E-002,-4.872082268962182E-003,-2.066563426217364E-003,-9.985859787151361E-001,1.144227952065938E+000,1.034983766491754E-001,1.166808523848724E-001,
2.399787457176961E+009,1.109144045550963E-001,-6.501358994021689E-002,5.183794606162249E-003,1.811379575943550E-004,-1.009816014450375E+000,1.138707890687006E+000,1.170597502132905E-001,1.102679973465623E-001,
2.399801455987881E+009,1.093984112565623E-001,-5.029715329207225E-002,1.624715770360603E-003,1.300228378850503E-003,-9.783003615837214E-001,1.179698088539948E+000,1.202738062056171E-001,1.144684912994086E-001,
2.399815454880462E+009,1.082220226850791E-001,-7.469969344543741E-002,-3.001045579074781E-004,-9.334116853792477E-004,-9.781875333313894E-001,1.168538351152356E+000,1.204483563743623E-001,9.654127089082679E-002,
2.399829453854703E+009,1.058201840629570E-001,-6.537461279698736E-002,1.447795357324204E-003,-5.991704004252591E-003,-9.928009722536937E-001,1.162238457697372E+000,1.177584557358615E-001,1.131005447783234E-001,
2.399843452910605E+009,1.142460901186646E-001,-7.572301567221362E-002,3.160922332156296E-003,-7.398933012358047E-004,-1.001799831927911E+000,1.139873164093385E+000,1.070282472946753E-001,1.220878592332295E-001,
2.399857452048169E+009,9.965006850474348E-002,-6.178665192618295E-002,-4.000919373314940E-003,-4.358701337219749E-003,-9.611741595379194E-001,1.202282813958065E+000,1.018466061341079E-001,1.029020846858928E-001,
2.399871451267394E+009,1.074627858643320E-001,-4.718112695469841E-002,-5.087561240688193E-003,1.589558576428819E-003,-9.785331798279389E-001,1.170650842776078E+000,1.061501953431827E-001,1.102205640801071E-001,
2.399885450568282E+009,1.156891006077838E-001,-5.175689657010955E-002,-2.389144525666050E-003,4.128725105874794E-003,-9.671092310625601E-001,1.182621654542853E+000,1.231060390347080E-001,1.210551010200150E-001,
2.399899449950833E+009,1.043121082226889E-001,-7.597270036420642E-002,-2.030064811054980E-004,-1.890075751847101E-004,-9.765490439124603E-001,1.194067957850362E+000,1.330036292891024E-001,1.107887043511661E-001,
2.399913449415047E+009,1.165846681397494E-001,-8.165086918921204E-002,-2.992222338128345E-003,1.715672109600016E-003,-9.817329441041884E-001,1.166924596240082E+000,1.019683424820699E-001,1.336361807714705E-001,
2.399927448960925E+009,1.110344561984610E-001,-7.076167928156552E-002,6.670028160740998E-004,2.666587979887375E-003,-9.449352156683799E-001,1.169363738450764E+000,1.228618298533146E-001,1.032202492018934E-001,
2.399941448588467E+009,9.970963275203568E-002,-6.900894925938550E-002,3.671927214127746E-004,1.146475382496452E-003,-9.653389154128539E-001,1.200818558144452E+000,1.207976244556378E-001,1.335964749219942E-001,
2.399955448297674E+009,1.080576453503373E-001,-6.666660642474595E-002,3.673626034432953E-005,-3.073678345317309E-003,-9.495924763029850E-001,1.192714414502358E+000,1.254564033384951E-001,1.306543263528859E-001,
2.399969448088546E+009,9.942189029737372E-002,-5.804182030592792E-002,-1.753134343914354E-003,-1.190665023715792E-003,-9.493197695746918E-001,1.197709082217363E+000,1.009238429122170E-001,1.082792334804130E-001,
2.399983447961084E+009,1.087319582375931E-001,-6.784870351033007E-002,-4.675621632396728E-004,-6.075036915245591E-004,-9.358020222603195E-001,1.188106565768225E+000,1.068116210065132E-001,1.129304666424465E-001,
2.399997447915288E+009,1.146216852818139E-001,-6.255693511263769E-002,-2.661586222854101E-004,2.307054822768398E-003,-9.741244634990269E-001,1.198223990363557E+000,1.002290407150038E-001,1.046879064620831E-001,
2.400011447951159E+009,1.115177380244098E-001,-5.773106884599404E-002,-2.180426333251550E-003,1.428038658503300E-003,-9.474330907321014E-001,1.214482852865122E+000,9.945022547081917E-002,1.126889835537232E-001,
2.400025448068697E+009,1.121596087532396E-001,-7.083983050653059E-002,5.591400691703737E-005,1.386535627863747E-003,-9.431226480005972E-001,1.224373692826413E+000,1.161053319058950E-001,1.138592100812183E-001,
2.400039448267903E+009,1.196381790903709E-001,-6.119483389930892E-002,6.820386449379835E-004,2.711366320957290E-003,-9.425859660147274E-001,1.191784886467854E+000,1.246965545567023E-001,1.140504043911879E-001,
2.400053448548777E+009,1.260036787119566E-001,-7.280809643586741E-002,-2.584859023191477E-003,-1.627307254874159E-003,-9.375552925921524E-001,1.213813856502825E+000,1.284914792004183E-001,1.073712228501680E-001,
2.400067448911319E+009,1.094513246700226E-001,-7.073203978555927E-002,2.902616051431652E-003,6.709690227020575E-004,-9.281210000283282E-001,1.225209373268717E+000,1.123537514197208E-001,1.089277030776280E-001,
2.400081449355531E+009,1.105864522653501E-001,-7.100473103838349E-002,-3.577016963671317E-003,-3.557272200105519E-003,-9.458204229464732E-001,1.219423794211340E+000,1.106511755584660E-001,1.175276092038459E-001,
2.400095449881412E+009,1.210517256075946E-001,-6.968796224580576E-002,-2.289546715220026E-003,-3.962114875946624E-003,-9.519238110591313E-001,1.214206738704037E+000,1.032475157979653E-001,9.365548627372483E-002,
2.400109450488963E+009,1.091494145855283E-001,-5.689858870215168E-002,-1.050910086145421E-004,3.136382712745233E-003,-9.058536335247505E-001,1.188147479136828E+000,1.188509058099067E-001,1.056360320744739E-001,
2.400123451178185E+009,9.755076481747696E-002,-6.454257910203883E-002,-2.889831826702668E-003,2.055649889478035E-003,-9.264519199941097E-001,1.206255609320686E+000,1.303309621135338E-001,1.095405414517884E-001,
2.400137451949078E+009,9.244941055308784E-002,-7.425369742374099E-002,-1.938492248357984E-003,2.143741962093818E-003,-9.205249951398796E-001,1.228829134060571E+000,1.204880295422067E-001,1.162227801432117E-001,
2.400151452801642E+009,1.051487136275699E-001,-5.921443647092622E-002,-2.713426903166237E-003,-3.967386411877906E-004,-9.444735943117880E-001,1.227247690776621E+000,1.366095428295209E-001,1.280583264962711E-001,
2.400165453735878E+009,1.205987327800714E-001,-7.111014585314589E-002,-2.723519458199083E-003,2.431580944018094E-003,-9.234892585606722E-001,1.208580978394824E+000,1.065505302199460E-001,1.165597944033365E-001,
2.400179454751786E+009,1.011477660615196E-001,-6.477723248316993E-002,2.341649221532871E-003,1.664964639572647E-003,-9.424517033882870E-001,1.232568084237623E+000,1.299623634468723E-001,1.196789638850835E-001,
2.400193455849368E+009,1.033280731587900E-001,-5.795479053762759E-002,2.051753560912928E-003,-4.409275750776909E-004,-8.963097136842753E-001,1.219788733313771E+000,1.338814517196307E-001,1.095930107157762E-001,
2.400207457028622E+009,1.094854012067724E-001,-6.566897138553925E-002,2.378771923494676E-003,3.258133503696343E-003,-9.359452769003178E-001,1.233082860194666E+000,1.136092459416070E-001,1.038725450727303E-001,
