# Version 1.00
#
freq[Hz],re:Trc1_S11,im:Trc1_S11,re:Trc2_S12,im:Trc2_S12,re:Trc3_S21,im:Trc3_S21,re:Trc4_S22,im:Trc4_S22,
2.520800000000000E+009,-3.027439713478088E-001,-2.222912629353749E-001,9.987874240792497E-004,-1.907619007397443E-004,-4.174369303819301E+000,-4.472064495086670E+000,1.073825061321259E-001,1.023535074253800E-001,
2.522100000000000E+009,-3.075791895389557E-001,-2.137198655856814E-001,-1.653270648833037E-003,-3.628735139500350E-004,-4.638098416650650E+000,-3.962338924407959E+000,1.162587776780129E-001,7.886619258700589E-002,
2.523400000000000E+009,-3.190957605838776E-001,-2.015690582857540E-001,-1.737736384102167E-003,-1.189383328892291E-003,-5.034886026001943E+000,-3.426357030868530E+000,1.132849529385567E-001,6.320357797796997E-002,
2.524700000000000E+009,-3.190894722938538E-001,-2.006194742757899E-001,-2.562132330511892E-003,1.366564654745162E-003,-5.307930240237214E+000,-2.884473562240601E+000,1.109374761581421E-001,4.236181811528896E-002,
2.526000000000000E+009,-3.201045691967011E-001,-1.875286661625225E-001,-8.547645095916562E-004,-1.900659175589681E-003,-5.578201256694547E+000,-2.316932916641235E+000,1.118369922041893E-001,2.047053370817859E-002,
2.527300000000000E+009,-3.242107033729553E-001,-1.804201748415490E-001,-7.629752495014344E-004,6.375748489517719E-005,-5.815854189973658E+000,-1.663955450057983E+000,1.069517955183983E-001,-5.108233843462125E-004,
2.528600000000000E+009,-3.323663473129273E-001,-1.747055908505781E-001,9.206062071642069E-004,1.239949138835073E-003,-5.945629554438543E+000,-1.078026413917542E+000,9.786576777696610E-002,-1.519208501909982E-002,
2.529900000000000E+009,-3.302794992923737E-001,-1.690065029513190E-001,1.994925896034538E-004,2.148115308955312E-004,-6.007111113711791E+000,-4.354877769947052E-001,9.692616760730743E-002,-3.637792459122139E-002,
2.531200000000000E+009,-3.340156972408295E-001,-1.629151342108156E-001,-2.163739545805606E-005,4.998974618501961E-004,-6.023883949408925E+000,2.107720822095871E-001,7.245936989784241E-002,-4.507485381168858E-002,
2.532500000000000E+009,-3.353902101516724E-001,-1.493934292155010E-001,2.743588497944173E-004,1.083991490304470E-003,-5.941114996091165E+000,8.406918644905090E-001,6.097145006060600E-002,-5.738306523427016E-002,
2.533800000000000E+009,-3.399037420749664E-001,-1.449871477211456E-001,-4.412381249603798E-004,1.454362296499312E-003,-5.829165908936949E+000,1.443107128143311E+000,4.254911467432976E-002,-6.812796816834282E-002,
2.535100000000000E+009,-3.482426702976227E-001,-1.317079708409729E-001,7.455868700866972E-004,-1.040440285578370E-003,-5.601969691123294E+000,2.033663034439087E+000,2.117692120373249E-002,-7.529846911037211E-002,
2.536400000000000E+009,-3.465684354305267E-001,-1.252621040416636E-001,-6.892416179311996E-004,-1.308616599999368E-003,-5.346872549590962E+000,2.599839687347412E+000,3.994946368038654E-003,-8.448459403564641E-002,
2.537700000000000E+009,-3.502366542816162E-001,-1.234658950236771E-001,-6.606492638325753E-004,1.131545519456267E-003,-5.078041775545439E+000,3.147278785705566E+000,-1.281649060547352E-002,-9.333589153528181E-002,
2.539000000000000E+009,-3.516390025615692E-001,-1.109299763999743E-001,-1.787129570538582E-004,9.404285810887814E-004,-4.675215024284273E+000,3.670930385589600E+000,-3.282782435417175E-002,-8.343945830360375E-002,
2.540300000000000E+009,-3.610319197177887E-001,-9.626143294999735E-002,-4.390183730874477E-004,1.161805121228099E-003,-4.281558388654305E+000,4.120103359222412E+000,-5.681378021836281E-002,-8.115941401361530E-002,
2.541600000000000E+009,-3.564341068267822E-001,-9.418908456420176E-002,-1.230264781136821E-003,7.742831949144602E-004,-3.836120490228788E+000,4.522927761077881E+000,-7.243067771196365E-002,-7.725765644327826E-002,
2.542900000000000E+009,-3.580422699451447E-001,-8.594850335302856E-002,-7.869335181115451E-004,-1.671500853262842E-003,-3.338741014950379E+000,4.898234844207764E+000,-9.759938716888428E-002,-6.850280582246376E-002,
2.544200000000000E+009,-3.581743240356445E-001,-8.022446906998557E-002,-1.017997287194679E-003,6.356406374834478E-004,-2.785212513331599E+000,5.232613563537598E+000,-1.130058765411377E-001,-5.604040061859936E-002,
2.545500000000000E+009,-3.606847822666168E-001,-6.875363795637619E-002,8.405489990593453E-004,-1.327421399764717E-003,-2.260386004943808E+000,5.460834503173828E+000,-1.188794225454330E-001,-5.101100734738315E-002,
2.546800000000000E+009,-3.704362213611603E-001,-5.827348637991918E-002,1.787539993957804E-004,2.438604278722778E-004,-1.664851696642300E+000,5.667395591735840E+000,-1.337514370679855E-001,-3.394411196677358E-002,
2.548100000000000E+009,-3.668868243694305E-001,-5.403926684955225E-002,-2.245696068644150E-004,-1.052023493684828E-003,-1.055082029170713E+000,5.824749469757080E+000,-1.458617597818375E-001,-1.478534703542075E-002,
2.549400000000000E+009,-3.603125214576721E-001,-4.504835192639679E-002,7.665181095482573E-004,1.183427229989320E-005,-4.429901335482364E-001,5.842640876770020E+000,-1.536152064800263E-001,6.953928747934225E-003,
2.550700000000000E+009,-3.657206892967224E-001,-3.071052146751180E-002,-7.078187866769658E-004,-5.301079363562167E-004,1.980140664921873E-001,5.888585090637207E+000,-1.575516462326050E-001,2.304394793615480E-002,
2.552000000000000E+009,-3.700318038463593E-001,-2.758921003137337E-002,7.974371276473554E-004,-3.170874260831624E-004,7.484931600638289E-001,5.823031425476074E+000,-1.600448340177536E-001,4.135415227004211E-002,
2.553300000000000E+009,-3.682914674282074E-001,-2.035677683403518E-002,-3.623839350907112E-004,1.539054908789694E-003,1.397128223347745E+000,5.688478946685791E+000,-1.522511392831802E-001,5.753070611671515E-002,
2.554600000000000E+009,-3.639751672744751E-001,-7.060398665273762E-003,1.344300303485302E-003,-7.570489542558789E-004,1.963050223827951E+000,5.549971580505371E+000,-1.571377366781235E-001,7.925888095877801E-002,
2.555900000000000E+009,-3.730902373790741E-001,-3.801840232513783E-003,-1.324834362763035E-003,-3.748098388314247E-004,2.537770804983493E+000,5.281153678894043E+000,-1.508121639490128E-001,9.565387845880838E-002,
2.557200000000000E+009,-3.689597249031067E-001,7.915861675440755E-003,3.876117491919715E-004,-3.054765402339399E-004,3.069973307584392E+000,4.979300498962402E+000,-1.377654820680618E-001,1.127695287999893E-001,
2.558500000000000E+009,-3.692600131034851E-001,1.804607345811633E-002,2.190912210992422E-004,4.695840470958501E-004,3.581618920843354E+000,4.621532440185547E+000,-1.246978938579559E-001,1.258055035583060E-001,
2.559800000000000E+009,-3.700197339057922E-001,2.737413156229519E-002,1.129282907184903E-003,-5.636545247398317E-004,4.010633029279698E+000,4.231094837188721E+000,-1.155180260539055E-001,1.446467297706118E-001,
2.561100000000000E+009,-3.713460862636566E-001,3.518539662159027E-002,-1.580880939998904E-003,-2.801377850119025E-004,4.457721595052675E+000,3.783579587936401E+000,-9.916219860315323E-002,1.471308472979160E-001,
2.562400000000000E+009,-3.673610091209412E-001,3.866593768942447E-002,-2.183434408124041E-004,-9.076102869585156E-004,4.831995684157759E+000,3.306660413742065E+000,-8.112154901027679E-002,1.594040706173955E-001,
2.563700000000000E+009,-3.716154992580414E-001,5.674653838408784E-002,1.436438841895087E-003,-1.281821168959141E-003,5.139887903120400E+000,2.762414455413818E+000,-6.508602946996689E-002,1.661472287585109E-001,
2.565000000000000E+009,-3.636934459209442E-001,6.642740786479782E-002,-2.164193190197505E-003,3.636614128481597E-004,5.391057650727282E+000,2.191138505935669E+000,-4.857319965958595E-002,1.699362545128322E-001,
2.566300000000000E+009,-3.670563995838165E-001,6.928525678864378E-002,-3.839410522460862E-004,8.174552349373698E-004,5.589193502572883E+000,1.623154163360596E+000,-2.772692777216435E-002,1.716716869025969E-001,
2.567600000000000E+009,-3.645327985286713E-001,7.695932408930865E-002,8.559538521662206E-004,-2.900463005062193E-004,5.707492890818160E+000,9.916085004806519E-001,-1.065371371805668E-002,1.732035755555762E-001,
2.568900000000000E+009,-3.687383830547333E-001,9.075768564622945E-002,3.648125665648564E-004,-7.041976787149906E-004,5.817542098496776E+000,4.299483001232147E-001,1.005657203495503E-002,1.642712871322567E-001,
2.570200000000000E+009,-3.571396172046661E-001,9.709557274881421E-002,5.692127371638692E-004,7.615425856783986E-004,5.740433771089476E+000,-1.890234202146530E-001,2.008070237934589E-002,1.543507752111072E-001,
2.571500000000000E+009,-3.676615059375763E-001,1.014504405050316E-001,2.177233196006239E-004,-9.162839851342142E-004,5.768568318750565E+000,-8.000085353851318E-001,3.930829465389252E-002,1.434334577726920E-001,
2.572800000000000E+009,-3.596855401992798E-001,1.108328242055869E-001,6.962962829267979E-004,-3.097307053394616E-004,5.573504653957258E+000,-1.362152338027954E+000,5.833452567458153E-002,1.334752632678816E-001,
2.574100000000000E+009,-3.565394878387451E-001,1.329197745481994E-001,5.316720011502451E-004,-6.661710212938488E-004,5.382931361590265E+000,-1.987671852111816E+000,6.992843002080917E-002,1.238420901439725E-001,
2.575400000000000E+009,-3.594436645507813E-001,1.258977446025846E-001,1.681280390058562E-004,-1.141370506957173E-003,5.192788114951648E+000,-2.514786005020142E+000,7.768823951482773E-002,1.076830537019452E-001,
2.576700000000000E+009,-3.556201457977295E-001,1.416764878009433E-001,1.136265541775761E-003,-7.143292168620974E-005,4.847533598498197E+000,-3.066634654998779E+000,9.194613248109818E-002,8.982120478958501E-002,
2.578000000000000E+009,-3.479998707771301E-001,1.475120028151473E-001,-3.464122940924987E-004,2.208492660429329E-004,4.509827362623121E+000,-3.496970176696777E+000,9.481257945299149E-002,7.263700533640012E-002,
2.579300000000000E+009,-3.584012091159821E-001,1.572339232195342E-001,8.255597913440195E-004,-2.226852346211672E-003,4.135429277504858E+000,-3.972785949707031E+000,9.952651709318161E-002,5.055740157151230E-002,
2.580600000000000E+009,-3.498528301715851E-001,1.636243183738204E-001,1.937156850994925E-004,-9.296611533500254E-004,3.681171448605241E+000,-4.336215972900391E+000,9.737360477447510E-002,2.922551626691641E-002,
2.581900000000000E+009,-3.471567034721375E-001,1.733477528346631E-001,-5.892007113808518E-004,1.124464557506144E-003,3.164925676854737E+000,-4.732728958129883E+000,9.823285043239594E-002,1.194087616596931E-002,
2.583200000000000E+009,-3.402776718139648E-001,1.795409972218541E-001,-6.502930968219802E-005,-8.649548981338739E-004,2.690922162609784E+000,-5.039955615997315E+000,9.651083499193192E-002,-1.112002411013953E-002,
2.584500000000000E+009,-3.424217700958252E-001,1.909031032425776E-001,-1.071007013362031E-003,-4.542904789559543E-004,2.116451614505186E+000,-5.269658565521240E+000,9.169293940067291E-002,-3.064757756190723E-002,
2.585800000000000E+009,-3.390251398086548E-001,1.922972320186434E-001,-3.627354856554748E-004,-1.339986803941429E-003,1.581880416948238E+000,-5.467370986938477E+000,7.451567798852921E-002,-4.131114158993292E-002,
2.587100000000000E+009,-3.323205113410950E-001,2.081761233586411E-001,-8.353342800331406E-004,7.071564323268831E-004,9.660487787119063E-001,-5.563752651214600E+000,6.475115567445755E-002,-6.758212175275843E-002,
2.588400000000000E+009,-3.331139087677002E-001,2.158958881246020E-001,2.373298485866370E-004,4.238416440784931E-004,4.018073553990870E-001,-5.634648323059082E+000,4.653286188840866E-002,-7.422158225472222E-002,
2.589700000000000E+009,-3.233272135257721E-001,2.162359679022893E-001,3.531858843648430E-005,-8.828811696730554E-004,-1.375957763854142E-001,-5.603439807891846E+000,3.063673153519630E-002,-7.891610476636378E-002,
2.591000000000000E+009,-3.184008300304413E-001,2.365359403818420E-001,4.283945042914652E-004,-7.178798114182428E-006,-7.853701697822154E-001,-5.586212635040283E+000,1.198610104620457E-002,-9.452026970230716E-002,
2.592300000000000E+009,-3.148358464241028E-001,2.355107650013296E-001,-6.628784596287465E-004,-2.912976488005370E-004,-1.304828068663278E+000,-5.480321884155273E+000,4.137847106903791E-003,-1.000229087849388E-001,
2.593600000000000E+009,-3.074318170547485E-001,2.473183878230800E-001,5.795506268092410E-004,6.902109598740935E-004,-1.905926079972957E+000,-5.273525714874268E+000,-1.949126832187176E-002,-1.020676434439968E-001,
2.594900000000000E+009,-3.146754503250122E-001,2.532428670985745E-001,3.472619535503314E-004,-9.791399352252483E-004,-2.441757136297696E+000,-5.082967281341553E+000,-4.870457574725151E-002,-1.038166141049382E-001,
2.596200000000000E+009,-3.035228550434113E-001,2.560803191668960E-001,-3.854860430562842E-004,6.163884245324880E-005,-2.941628002387154E+000,-4.810152530670166E+000,-5.789116397500038E-002,-1.013762936113784E-001,
2.597500000000000E+009,-3.026272952556610E-001,2.645774179116558E-001,-5.295000365229455E-004,1.889443665277213E-004,-3.388223713487381E+000,-4.458727359771729E+000,-7.977735251188278E-002,-9.757073505282640E-002,
2.598800000000000E+009,-2.955933809280396E-001,2.755857392363723E-001,-4.974069098380745E-004,1.031418098136783E-003,-3.835340746125509E+000,-4.055523872375488E+000,-9.761626273393631E-002,-8.484797486497742E-002,
2.600100000000000E+009,-2.926409244537354E-001,2.841734131182107E-001,5.356774716583691E-004,8.555084059480578E-005,-4.252016327358741E+000,-3.627679347991943E+000,-1.147103756666184E-001,-8.335840275539086E-002,
2.601400000000000E+009,-2.853057980537415E-001,2.909017384014139E-001,-4.925422225342664E-004,5.333225126378238E-004,-4.572760904816910E+000,-3.166498899459839E+000,-1.283791959285736E-001,-6.358786658819343E-002,
2.602700000000000E+009,-2.776589095592499E-001,2.930870426832550E-001,7.767629774485527E-004,1.246053492650390E-003,-4.895069314109788E+000,-2.713378429412842E+000,-1.490845084190369E-001,-5.469306584931949E-002,
2.604000000000000E+009,-2.796787619590759E-001,3.054031894765063E-001,6.833367393882516E-004,-1.296413596719503E-003,-5.150970020688446E+000,-2.164753437042236E+000,-1.501997858285904E-001,-4.239459840353068E-002,
2.605300000000000E+009,-2.760157883167267E-001,3.134427022377455E-001,-1.391195248034562E-003,1.704466645605862E-003,-5.321174383351673E+000,-1.605518579483032E+000,-1.532827913761139E-001,-1.764339964180825E-002,
2.606600000000000E+009,-2.668589353561401E-001,3.209270518487598E-001,-7.971288541217255E-005,-7.871173875173554E-005,-5.460122307726125E+000,-1.006384015083313E+000,-1.669250577688217E-001,-1.094794640575862E-003,
2.607900000000000E+009,-2.560115158557892E-001,3.237357035702070E-001,-3.741652834485796E-004,-4.680242855101824E-004,-5.508872649078660E+000,-4.682776629924774E-001,-1.682314723730087E-001,1.450265375323604E-002,
2.609200000000000E+009,-2.512995600700378E-001,3.277534527695151E-001,9.706810521776065E-004,2.432253095321357E-004,-5.504504482365110E+000,1.186109706759453E-001,-1.634911298751831E-001,3.468552795119960E-002,
2.610500000000000E+009,-2.442206144332886E-001,3.375939611896336E-001,1.615534499550362E-003,2.847701834980398E-004,-5.450149131387899E+000,6.757606863975525E-001,-1.599510610103607E-001,4.965352316109413E-002,
2.611800000000000E+009,-2.425135523080826E-001,3.424180922843902E-001,8.413143170115145E-006,4.568633157759905E-004,-5.376615440090688E+000,1.234382629394531E+000,-1.533172279596329E-001,7.619593616971675E-002,
2.613100000000000E+009,-2.363721579313278E-001,3.515458884456800E-001,-3.966504359709743E-004,-1.049415906891227E-003,-5.170770343174652E+000,1.806485533714294E+000,-1.568001061677933E-001,8.670693580380977E-002,
2.614400000000000E+009,-2.327562421560288E-001,3.651605859795263E-001,1.596663063196466E-003,-9.236840014636982E-006,-4.962124288612761E+000,2.346034765243530E+000,-1.406076401472092E-001,9.816795609421493E-002,
2.615700000000000E+009,-2.190391123294830E-001,3.638803244115405E-001,-1.799686098415150E-004,-9.451641235500574E-004,-4.672526136934571E+000,2.809471845626831E+000,-1.291069835424423E-001,1.174079702870332E-001,
2.617000000000000E+009,-2.219609469175339E-001,3.708471841250694E-001,1.016999886318139E-003,2.247225260362029E-003,-4.394784124584322E+000,3.280985593795776E+000,-1.110247522592545E-001,1.263577544599657E-001,
2.618300000000000E+009,-2.116354703903198E-001,3.755182987540548E-001,4.988484115417676E-004,9.058791329152882E-004,-3.999900161590539E+000,3.721042156219482E+000,-9.261074662208557E-002,1.366175953963823E-001,
2.619600000000000E+009,-2.005583047866821E-001,3.835956060940662E-001,3.253528834632261E-004,-1.209603040479124E-003,-3.597354660531394E+000,4.068320274353027E+000,-7.460217177867889E-002,1.380283742550450E-001,
2.620900000000000E+009,-1.928980797529221E-001,3.903895578297953E-001,5.589621039003516E-004,4.434763104654849E-004,-3.104001019564088E+000,4.403146266937256E+000,-6.004130095243454E-002,1.405135316047302E-001,
2.622200000000000E+009,-1.885871887207031E-001,3.910455993322677E-001,1.505379097658769E-004,1.481052167946473E-004,-2.657583427137420E+000,4.746320724487305E+000,-4.723264649510384E-002,1.502534733786994E-001,
2.623500000000000E+009,-1.823539286851883E-001,3.970414657409702E-001,6.142046286796677E-004,-4.023007568321191E-005,-2.135640291195734E+000,4.955291748046875E+000,-2.686444856226444E-002,1.458002084736511E-001,
2.624800000000000E+009,-1.683129966259003E-001,3.981061902120172E-001,-3.803166054305795E-004,1.148787094280124E-003,-1.607812112754659E+000,5.157649993896484E+000,-5.501531064510346E-003,1.439858345601062E-001,
2.626100000000000E+009,-1.607493460178375E-001,4.126551755718683E-001,2.918047779735078E-004,-2.785328069876414E-005,-1.063240003004460E+000,5.255672454833984E+000,1.634808257222176E-002,1.351019421185675E-001,
2.627400000000000E+009,-1.583583503961563E-001,4.053618574785401E-001,8.072628553102627E-004,4.737552371807396E-004,-5.915882655661092E-001,5.320006370544434E+000,3.158931061625481E-002,1.302954028308539E-001,
2.628700000000000E+009,-1.469637602567673E-001,4.194717650429405E-001,-8.860720283215744E-004,-1.074116662493907E-004,9.565788134459394E-003,5.353129863739014E+000,5.057307332754135E-002,1.142800420398204E-001,
2.630000000000000E+009,-1.394815891981125E-001,4.160138810640090E-001,3.497768635061685E-004,1.011621439829469E-003,5.072552417158633E-001,5.345014095306397E+000,5.572680011391640E-002,9.432148194050510E-002,
2.631300000000000E+009,-1.312501430511475E-001,4.176800851423141E-001,5.605368342532009E-004,-1.775507262209430E-004,1.066443115820831E+000,5.202401161193848E+000,7.197903841733933E-002,9.006250994192194E-002,
2.632600000000000E+009,-1.224282309412956E-001,4.158763414278637E-001,8.107479498885995E-004,-4.898892366327345E-004,1.602753584304184E+000,5.081644535064697E+000,9.262194484472275E-002,7.047088041915893E-002,
2.633900000000000E+009,-1.128778085112572E-001,4.279469257304419E-001,-9.760033058077118E-004,-2.357157209189609E-004,2.121682357439044E+000,4.904807567596436E+000,8.878962695598602E-002,4.835675774986770E-002,
2.635200000000000E+009,-9.893506765365601E-002,4.306640675912546E-001,4.271079955026717E-005,5.195152480155230E-004,2.593456901727168E+000,4.673557281494141E+000,9.239193052053452E-002,2.687338687695795E-002,
2.636500000000000E+009,-9.777855873107910E-002,4.387378871809462E-001,1.039045668138644E-003,9.626728133298457E-004,3.090179532948673E+000,4.384913921356201E+000,9.869418293237686E-002,1.085927114274959E-002,
2.637800000000000E+009,-8.659725636243820E-002,4.337813545677117E-001,1.109753459827880E-003,4.698701377492398E-004,3.482245307332288E+000,3.997917175292969E+000,9.277357906103134E-002,-1.343042292720571E-003,
2.639100000000000E+009,-7.725882530212402E-002,4.388179931089130E-001,1.196550043598867E-003,1.887132297270000E-003,3.890699061755548E+000,3.634243249893189E+000,9.283222258090973E-002,-2.875050961040739E-002,
2.640400000000000E+009,-6.343402713537216E-002,4.406760523505877E-001,-5.888465794368199E-004,-7.977275527082384E-004,4.221960620473082E+000,3.217438220977783E+000,8.173302561044693E-002,-4.164722115069982E-002,
2.641700000000000E+009,-5.682011321187019E-002,4.453844129526494E-001,1.201080068450084E-003,-6.527665536850691E-004,4.564448064544513E+000,2.765353202819824E+000,7.372257113456726E-002,-6.209134672654188E-002,
2.643000000000000E+009,-4.446437209844589E-002,4.432478959282086E-001,-4.095386099424886E-004,-1.883581135189161E-004,4.834076538255604E+000,2.278652667999268E+000,6.651017814874649E-002,-7.438961113619518E-002,
2.644300000000000E+009,-4.314504563808441E-002,4.479962781591406E-001,-1.063376656318877E-003,-2.408396918326616E-003,5.024418528327372E+000,1.818345308303833E+000,5.374645069241524E-002,-9.062078674202109E-002,
2.645600000000000E+009,-2.865500934422016E-002,4.458204821464681E-001,-6.312251286949053E-004,1.890913466922939E-003,5.192038209627942E+000,1.244329690933228E+000,3.502058237791061E-002,-9.912978175408373E-002,
2.646900000000000E+009,-2.078258059918881E-002,4.439235152958080E-001,3.548394561465708E-005,6.492384709417820E-004,5.280932725419111E+000,7.032569050788879E-001,1.295563764870167E-002,-1.104570034779181E-001,
2.648200000000000E+009,-8.471078239381313E-003,4.451786559454158E-001,6.372168954903151E-004,2.738337498158217E-004,5.329099267881689E+000,1.692418754100800E-001,-6.198358722031117E-003,-1.176849508272535E-001,
2.649500000000000E+009,1.868659514002502E-003,4.508536883268554E-001,-7.899104405757162E-004,-4.339905863162130E-004,5.314591534415834E+000,-4.293521046638489E-001,-1.765499450266361E-002,-1.214168697054343E-001,
2.650800000000000E+009,1.089122984558344E-002,4.446392308862973E-001,-1.126973558418802E-003,-9.316382347606123E-004,5.237246107208934E+000,-9.389139413833618E-001,-3.815628588199616E-002,-1.242454666856763E-001,
2.652100000000000E+009,2.447409555315971E-002,4.521088612075718E-001,-4.812142673112257E-004,2.713752910494804E-004,5.139906115812860E+000,-1.477307915687561E+000,-5.884797126054764E-002,-1.200212748064766E-001,
2.653400000000000E+009,3.036816604435444E-002,4.414666299127368E-001,-1.712145924413298E-005,7.258089026436210E-004,4.932681572425860E+000,-1.985062003135681E+000,-7.538216561079025E-002,-1.075935453839568E-001,
2.654700000000000E+009,4.219765588641167E-002,4.432348725713605E-001,-5.548617821159703E-005,-2.810269652400166E-004,4.687343656985977E+000,-2.535451650619507E+000,-9.086433053016663E-002,-1.076304861202687E-001,
2.656000000000000E+009,4.723643884062767E-002,4.382464967656783E-001,-1.336003721180422E-003,-9.602868813090026E-004,4.397942873695248E+000,-2.964086532592773E+000,-1.028727814555168E-001,-9.634931761995504E-002,
2.657300000000000E+009,5.855812504887581E-002,4.431521074668954E-001,7.556230255769276E-004,-7.848514942452312E-004,4.070050740852919E+000,-3.406006336212158E+000,-1.202616691589356E-001,-9.144232026987062E-002,
2.658600000000000E+009,6.635471433401108E-002,4.364509677460474E-001,8.101480564101343E-004,6.942065665498376E-004,3.710327679559076E+000,-3.786570787429810E+000,-1.320836991071701E-001,-7.253244733149813E-002,
2.659900000000000E+009,8.448810130357742E-002,4.378109692728893E-001,5.070921515459184E-004,-2.080840349663049E-004,3.292753698511008E+000,-4.176824092864990E+000,-1.424903571605682E-001,-5.696025348523466E-002,
2.661200000000000E+009,8.924846351146698E-002,4.377264277704834E-001,1.252731686890021E-003,4.572486795950681E-004,2.841029997989997E+000,-4.492450714111328E+000,-1.464929729700089E-001,-4.037758949134213E-002,
2.662500000000000E+009,1.020955219864845E-001,4.330840921180580E-001,-8.608968866733773E-004,8.143325685523450E-004,2.357459434332517E+000,-4.766425132751465E+000,-1.553564816713333E-001,-2.500273446193691E-002,
2.663800000000000E+009,1.091042235493660E-001,4.282807442315998E-001,1.524534016999069E-004,-7.986429263837636E-004,1.838650020284725E+000,-4.969494342803955E+000,-1.521264612674713E-001,-7.283179616433082E-003,
2.665100000000000E+009,1.158422380685806E-001,4.284615316214018E-001,1.036089073126331E-003,-6.791367195546627E-005,1.317946568167407E+000,-5.134246826171875E+000,-1.562528461217880E-001,1.252953168047829E-002,
2.666400000000000E+009,1.322267949581146E-001,4.134040205803519E-001,-1.590372253347141E-003,-6.582612986676395E-004,7.700894649999659E-001,-5.251423835754395E+000,-1.496129482984543E-001,2.881201729920216E-002,
2.667700000000000E+009,1.373558044433594E-001,4.162040354787936E-001,1.014127962952427E-003,-9.478161809965968E-004,2.614485709330230E-001,-5.295197010040283E+000,-1.446796804666519E-001,4.557407931990318E-002,
2.669000000000000E+009,1.518467217683792E-001,4.107112663333787E-001,-1.492261428766385E-004,-5.601348821073771E-004,-2.955138851071245E-001,-5.270567893981934E+000,-1.396709531545639E-001,6.676083902019668E-002,
2.670300000000000E+009,1.583446413278580E-001,4.082710624154241E-001,-2.141670864599671E-003,-1.872596447356045E-003,-8.066586581810288E-001,-5.222896575927734E+000,-1.233336329460144E-001,8.916882452689870E-002,
