timestamp,n,m,ph1,ph2,ph3,ph4,power_dbm,freq_hz
2026-04-09T16:24:05.297549,0,0,0,0,0,0,-74.8900,2399999999.69
2026-04-09T16:24:07.389746,0,1,0,1,2,3,-74.9700,2400000000.00
2026-04-09T16:24:09.478992,0,2,0,2,4,6,-74.0000,2400000000.00
2026-04-09T16:24:11.562774,0,3,0,3,6,9,-73.2000,2399999999.90
2026-04-09T16:24:13.647227,0,4,0,4,8,12,-71.9000,2400000000.00
2026-04-09T16:24:15.731764,0,5,0,5,10,15,-71.0200,2399999999.90
2026-04-09T16:24:17.821168,0,6,0,6,12,18,-70.1300,2400000000.00
2026-04-09T16:24:19.911830,0,7,0,7,14,21,-69.3600,2399999999.90
2026-04-09T16:24:21.997829,0,8,0,8,16,24,-68.5100,2399999999.90
2026-04-09T16:24:24.098187,0,9,0,9,18,27,-68.0300,2399999999.90
2026-04-09T16:24:26.189074,0,10,0,10,20,30,-67.5300,2400000000.00
2026-04-09T16:24:28.280521,0,11,0,11,22,33,-67.2600,2399999999.90
2026-04-09T16:24:30.366004,0,12,0,12,24,36,-66.9200,2399999999.90
2026-04-09T16:24:32.457107,0,13,0,13,26,39,-66.9300,2399999999.90
2026-04-09T16:24:34.548470,0,14,0,14,28,42,-66.8900,2400000000.00
2026-04-09T16:24:36.631939,0,15,0,15,30,45,-67.1200,2399999999.90
2026-04-09T16:24:38.719996,0,16,0,16,32,48,-67.2800,2399999999.90
2026-04-09T16:24:40.804910,0,17,0,17,34,51,-68.0000,2399999999.90
2026-04-09T16:24:42.894046,0,18,0,18,36,54,-68.4900,2400000000.00
2026-04-09T16:24:44.984200,0,19,0,19,38,57,-69.3700,2399999999.90
2026-04-09T16:24:47.087530,0,20,0,20,40,60,-70.2200,2399999999.90
2026-04-09T16:24:49.180087,0,21,0,21,42,63,-71.6600,2399999999.90
2026-04-09T16:24:51.274234,0,22,0,22,44,2,-73.7900,2400000000.00
2026-04-09T16:24:53.363236,0,23,0,23,46,5,-75.7000,2400000000.00
2026-04-09T16:24:55.447470,0,24,0,24,48,8,-77.1900,2399999999.90
2026-04-09T16:24:57.536390,0,25,0,25,50,11,-76.7700,2400000000.00
2026-04-09T16:24:59.625189,0,26,0,26,52,14,-75.8400,2399999999.90
2026-04-09T16:25:01.714779,0,27,0,27,54,17,-73.8500,2399999999.80
2026-04-09T16:25:03.804525,0,28,0,28,56,20,-71.9400,2399999999.90
2026-04-09T16:25:05.894593,0,29,0,29,58,23,-70.4700,2399999999.80
2026-04-09T16:25:08.003395,0,30,0,30,60,26,-69.1300,2399999999.80
2026-04-09T16:25:10.093260,0,31,0,31,62,29,-67.9400,2399999999.90
2026-04-09T16:25:12.181665,0,32,0,32,0,32,-67.0700,2399999999.90
2026-04-09T16:25:14.281118,0,33,0,33,2,35,-66.4700,2399999999.80
2026-04-09T16:25:16.367394,0,34,0,34,4,38,-65.9400,2400000000.00
2026-04-09T16:25:18.452294,0,35,0,35,6,41,-65.7100,2400000000.00
2026-04-09T16:25:20.539775,0,36,0,36,8,44,-65.2700,2399999999.90
2026-04-09T16:25:22.635833,0,37,0,37,10,47,-65.3600,2400000000.00
2026-04-09T16:25:24.732453,0,38,0,38,12,50,-65.3600,2399999999.90
2026-04-09T16:25:26.822312,0,39,0,39,14,53,-65.6100,2399999999.90
2026-04-09T16:25:28.911685,0,40,0,40,16,56,-65.8300,2400000000.00
