timestamp,phase_1,phase_2,phase_3,phase_4,power_dbm,freq_hz
2026-04-03T14:12:45.698556,0,0,0,0,-46.0200,2345000000.00
2026-04-03T14:12:45.886458,0,0,0,0,-45.9600,2345000000.00
2026-04-03T14:12:46.079459,8,0,0,0,-45.9400,2345000000.00
2026-04-03T14:12:46.268091,16,0,0,0,-45.9100,2345000000.00
2026-04-03T14:12:46.453528,24,0,0,0,-45.9100,2345000000.00
2026-04-03T14:12:46.638480,32,0,0,0,-45.8900,2345000000.00
2026-04-03T14:12:46.823113,40,0,0,0,-45.9200,2345000000.00
2026-04-03T14:12:47.010181,48,0,0,0,-45.9300,2345000000.00
2026-04-03T14:12:47.196603,56,0,0,0,-45.8700,2345000000.00
2026-04-03T14:12:47.384366,56,0,0,0,-45.8000,2345000000.00
2026-04-03T14:12:47.569513,56,8,0,0,-45.7300,2345000000.00
2026-04-03T14:12:47.758697,56,16,0,0,-45.6500,2345000000.00
2026-04-03T14:12:47.947879,56,24,0,0,-45.6400,2345000000.00
2026-04-03T14:12:48.135275,56,32,0,0,-45.6300,2345000000.00
2026-04-03T14:12:48.324243,56,40,0,0,-45.6700,2345000000.00
2026-04-03T14:12:48.512853,56,48,0,0,-45.6900,2345000000.00
2026-04-03T14:12:48.701818,56,56,0,0,-45.7400,2345000000.00
2026-04-03T14:12:48.891376,56,32,0,0,-45.7900,2345000000.00
2026-04-03T14:12:49.079069,56,32,8,0,-45.8200,2345000000.00
2026-04-03T14:12:49.263784,56,32,16,0,-45.7900,2345000000.00
2026-04-03T14:12:49.451950,56,32,24,0,-45.8200,2345000000.00
2026-04-03T14:12:49.636013,56,32,32,0,-45.8000,2345000000.00
2026-04-03T14:12:49.821551,56,32,40,0,-45.7900,2345000000.00
2026-04-03T14:12:50.009546,56,32,48,0,-45.7500,2345000000.00
2026-04-03T14:12:50.196343,56,32,56,0,-45.6800,2345000000.00
2026-04-03T14:12:50.386224,56,32,56,0,-45.6700,2345000000.00
2026-04-03T14:12:50.573376,56,32,56,8,-45.6500,2345000000.00
2026-04-03T14:12:50.760925,56,32,56,16,-45.8000,2345000000.00
2026-04-03T14:12:50.948405,56,32,56,24,-46.3000,2345000000.00
2026-04-03T14:12:51.135872,56,32,56,32,-47.1700,2345000000.00
2026-04-03T14:12:51.323653,56,32,56,40,-48.2500,2345000000.00
