timestamp,phase_1,phase_2,phase_3,phase_4,power_dbm,freq_hz
2026-04-03T13:23:45.865597,0,0,0,0,-52.1500,2345000000.00
2026-04-03T13:23:46.052544,0,0,0,0,-51.5900,2344999990.00
2026-04-03T13:23:46.240803,8,0,0,0,-51.5900,2344999990.00
2026-04-03T13:23:46.428165,16,0,0,0,-51.5900,2344999990.00
2026-04-03T13:23:46.612554,24,0,0,0,-51.5900,2344999990.00
2026-04-03T13:23:46.796205,32,0,0,0,-51.5900,2344999990.00
2026-04-03T13:23:46.984331,40,0,0,0,-49.5500,2345000000.00
2026-04-03T13:23:47.170192,48,0,0,0,-46.3700,2344999990.00
2026-04-03T13:23:47.354433,56,0,0,0,-46.3700,2344999990.00
2026-04-03T13:23:47.543374,48,0,0,0,-46.3700,2344999990.00
2026-04-03T13:23:47.731923,48,8,0,0,-46.3700,2344999990.00
2026-04-03T13:23:47.916523,48,16,0,0,-46.3700,2344999990.00
2026-04-03T13:23:48.109667,48,24,0,0,-46.3700,2344999990.00
2026-04-03T13:23:48.294623,48,32,0,0,-46.3700,2344999990.00
2026-04-03T13:23:48.482977,48,40,0,0,-46.3700,2344999990.00
2026-04-03T13:23:48.669484,48,48,0,0,-46.3700,2344999990.00
2026-04-03T13:23:48.874644,48,56,0,0,-45.8400,2345000000.00
2026-04-03T13:23:49.059968,48,56,0,0,-45.8400,2345000000.00
2026-04-03T13:23:49.244818,48,56,8,0,-45.8400,2345000000.00
2026-04-03T13:23:49.433052,48,56,16,0,-45.8400,2345000000.00
2026-04-03T13:23:49.616817,48,56,24,0,-45.8400,2345000000.00
2026-04-03T13:23:49.804654,48,56,32,0,-45.8400,2345000000.00
2026-04-03T13:23:49.992985,48,56,40,0,-45.8400,2345000000.00
2026-04-03T13:23:50.181814,48,56,48,0,-45.8400,2345000000.00
2026-04-03T13:23:50.366439,48,56,56,0,-45.8400,2345000000.00
2026-04-03T13:23:50.557995,48,56,0,0,-45.8400,2345000000.00
2026-04-03T13:23:50.741289,48,56,0,8,-45.8400,2345000000.00
2026-04-03T13:23:50.928437,48,56,0,16,-45.8400,2345000000.00
2026-04-03T13:23:51.118238,48,56,0,24,-45.8400,2345000000.00
2026-04-03T13:23:51.306774,48,56,0,32,-45.8400,2345000000.00
2026-04-03T13:23:51.494343,48,56,0,40,-45.8400,2345000000.00
2026-04-03T13:23:51.678263,48,56,0,48,-45.8400,2345000000.00
2026-04-03T13:23:51.866309,48,56,0,56,-45.8400,2345000000.00
2026-04-03T13:23:52.054447,0,56,0,0,-45.8400,2345000000.00
2026-04-03T13:23:52.242432,8,56,0,0,-45.8400,2345000000.00
2026-04-03T13:23:52.427161,16,56,0,0,-45.8400,2345000000.00
2026-04-03T13:23:52.615809,24,56,0,0,-45.8400,2345000000.00
2026-04-03T13:23:52.801423,32,56,0,0,-45.8400,2345000000.00
2026-04-03T13:23:52.987714,40,56,0,0,-45.8400,2345000000.00
2026-04-03T13:23:53.200035,48,56,0,0,-45.8400,2345000000.00
2026-04-03T13:23:53.385925,56,56,0,0,-45.8400,2345000000.00
2026-04-03T13:23:53.574926,0,0,0,0,-45.8400,2345000000.00
2026-04-03T13:23:53.761326,0,8,0,0,-45.8400,2345000000.00
2026-04-03T13:23:53.947825,0,16,0,0,-45.8400,2345000000.00
2026-04-03T13:23:54.136839,0,24,0,0,-45.8400,2345000000.00
2026-04-03T13:23:54.325370,0,32,0,0,-45.8400,2345000000.00
2026-04-03T13:23:54.511927,0,40,0,0,-45.8400,2345000000.00
2026-04-03T13:23:54.700629,0,48,0,0,-45.8400,2345000000.00
2026-04-03T13:23:54.898183,0,56,0,0,-45.8400,2345000000.00
2026-04-03T13:23:55.086900,0,0,0,0,-45.8400,2345000000.00
2026-04-03T13:23:55.273667,0,0,8,0,-45.8400,2345000000.00
2026-04-03T13:23:55.458935,0,0,16,0,-45.7900,2345000000.00
2026-04-03T13:23:55.643332,0,0,24,0,-45.7900,2345000000.00
2026-04-03T13:23:55.827967,0,0,32,0,-45.7900,2345000000.00
2026-04-03T13:23:56.016469,0,0,40,0,-45.5600,2345000000.00
2026-04-03T13:23:56.203890,0,0,48,0,-45.4300,2345000000.00
2026-04-03T13:23:56.391507,0,0,56,0,-45.2800,2345000000.00
2026-04-03T13:23:56.580102,0,0,56,0,-45.2400,2345000000.00
2026-04-03T13:23:56.765734,0,0,56,8,-45.2400,2345000000.00
2026-04-03T13:23:56.953467,0,0,56,16,-45.2400,2345000000.00
2026-04-03T13:23:57.142549,0,0,56,24,-45.2400,2345000000.00
2026-04-03T13:23:57.332026,0,0,56,32,-45.2400,2345000000.00
2026-04-03T13:23:57.531787,0,0,56,40,-45.2400,2345000000.00
2026-04-03T13:23:57.721237,0,0,56,48,-45.2400,2345000000.00
2026-04-03T13:23:57.907338,0,0,56,56,-45.2400,2345000000.00
2026-04-03T13:23:58.096500,0,0,56,0,-45.2400,2345000000.00
2026-04-03T13:23:58.285156,8,0,56,0,-45.2400,2345000000.00
2026-04-03T13:23:58.474261,16,0,56,0,-45.2400,2345000000.00
2026-04-03T13:23:58.663344,24,0,56,0,-45.2400,2345000000.00
2026-04-03T13:23:58.852423,32,0,56,0,-45.2400,2345000000.00
2026-04-03T13:23:59.037665,40,0,56,0,-45.2400,2345000000.00
2026-04-03T13:23:59.222782,48,0,56,0,-45.2400,2345000000.00
2026-04-03T13:23:59.407777,56,0,56,0,-45.2400,2345000000.00
2026-04-03T13:23:59.597741,0,0,56,0,-45.2400,2345000000.00
2026-04-03T13:23:59.781928,0,8,56,0,-45.2400,2345000000.00
2026-04-03T13:23:59.968018,0,16,56,0,-45.2400,2345000000.00
2026-04-03T13:24:00.152744,0,24,56,0,-45.2400,2345000000.00
2026-04-03T13:24:00.337516,0,32,56,0,-45.2400,2345000000.00
2026-04-03T13:24:00.524499,0,40,56,0,-45.2400,2345000000.00
2026-04-03T13:24:00.712830,0,48,56,0,-45.2400,2345000000.00
2026-04-03T13:24:00.899603,0,56,56,0,-45.2400,2345000000.00
2026-04-03T13:24:01.084122,0,0,0,0,-45.2400,2345000000.00
2026-04-03T13:24:01.272394,0,0,8,0,-45.2400,2345000000.00
2026-04-03T13:24:01.457966,0,0,16,0,-45.2400,2345000000.00
2026-04-03T13:24:01.645671,0,0,24,0,-45.2400,2345000000.00
2026-04-03T13:24:01.851676,0,0,32,0,-45.2400,2345000000.00
2026-04-03T13:24:02.036413,0,0,40,0,-45.2400,2345000000.00
2026-04-03T13:24:02.218488,0,0,48,0,-45.2400,2345000000.00
2026-04-03T13:24:02.407272,0,0,56,0,-45.2400,2345000000.00
2026-04-03T13:24:02.595222,0,0,0,0,-45.2400,2345000000.00
2026-04-03T13:24:02.782532,0,0,0,8,-45.2400,2345000000.00
2026-04-03T13:24:02.968717,0,0,0,16,-45.2400,2345000000.00
2026-04-03T13:24:03.157538,0,0,0,24,-45.2400,2345000000.00
2026-04-03T13:24:03.344427,0,0,0,32,-45.2400,2345000000.00
2026-04-03T13:24:03.532902,0,0,0,40,-45.2400,2345000000.00
2026-04-03T13:24:03.719969,0,0,0,48,-45.2400,2345000000.00
2026-04-03T13:24:03.908737,0,0,0,56,-45.2400,2345000000.00
2026-04-03T13:24:04.098468,0,0,0,0,-45.2400,2345000000.00
2026-04-03T13:24:04.288369,0,0,0,0,-45.2400,2345000000.00
2026-04-03T13:24:04.482800,1,0,0,0,-45.2400,2345000000.00
2026-04-03T13:24:04.670398,2,0,0,0,-45.2400,2345000000.00
2026-04-03T13:24:04.854785,3,0,0,0,-45.2400,2345000000.00
2026-04-03T13:24:05.040727,4,0,0,0,-45.2400,2345000000.00
2026-04-03T13:24:05.224665,5,0,0,0,-45.2400,2345000000.00
2026-04-03T13:24:05.412829,6,0,0,0,-45.2400,2345000000.00
2026-04-03T13:24:05.599416,7,0,0,0,-45.2400,2345000000.00
2026-04-03T13:24:05.786309,8,0,0,0,-45.2400,2345000000.00
2026-04-03T13:24:05.974271,9,0,0,0,-45.2400,2345000000.00
2026-04-03T13:24:06.176965,10,0,0,0,-45.2400,2345000000.00
2026-04-03T13:24:06.363137,11,0,0,0,-45.2400,2345000000.00
2026-04-03T13:24:06.551795,12,0,0,0,-45.2400,2345000000.00
2026-04-03T13:24:06.736819,13,0,0,0,-45.2400,2345000000.00
2026-04-03T13:24:06.935244,14,0,0,0,-45.2400,2345000000.00
