timestamp,phase_1,phase_2,phase_3,phase_4,power_dbm,freq_hz
2026-04-03T13:30:18.052059,0,0,0,0,-47.7800,2344999950.00
2026-04-03T13:30:18.239968,0,0,0,0,-47.7800,2344999950.00
2026-04-03T13:30:18.425044,8,0,0,0,-47.7800,2344999950.00
2026-04-03T13:30:18.611402,16,0,0,0,-47.7800,2344999950.00
2026-04-03T13:30:18.798421,24,0,0,0,-47.7800,2344999950.00
2026-04-03T13:30:18.982904,32,0,0,0,-47.7800,2344999950.00
2026-04-03T13:30:19.166708,40,0,0,0,-47.7800,2344999950.00
2026-04-03T13:30:19.352693,48,0,0,0,-47.7800,2344999950.00
2026-04-03T13:30:19.541422,56,0,0,0,-47.7800,2344999950.00
2026-04-03T13:30:19.731520,0,0,0,0,-47.7800,2344999950.00
2026-04-03T13:30:19.916780,0,8,0,0,-47.7800,2344999950.00
2026-04-03T13:30:20.102646,0,16,0,0,-47.7800,2344999950.00
2026-04-03T13:30:20.287001,0,24,0,0,-47.7800,2344999950.00
2026-04-03T13:30:20.473603,0,32,0,0,-47.7800,2344999950.00
2026-04-03T13:30:20.662210,0,40,0,0,-47.7800,2344999950.00
2026-04-03T13:30:20.850091,0,48,0,0,-47.7800,2344999950.00
2026-04-03T13:30:21.036115,0,56,0,0,-47.7800,2344999950.00
2026-04-03T13:30:21.222774,0,0,0,0,-47.7800,2344999950.00
2026-04-03T13:30:21.410880,0,0,8,0,-47.7800,2344999950.00
2026-04-03T13:30:21.595465,0,0,16,0,-47.7800,2344999950.00
2026-04-03T13:30:21.780208,0,0,24,0,-47.7800,2344999950.00
2026-04-03T13:30:21.965851,0,0,32,0,-47.7800,2344999950.00
2026-04-03T13:30:22.148479,0,0,40,0,-47.7800,2344999950.00
2026-04-03T13:30:22.333681,0,0,48,0,-47.7800,2344999950.00
2026-04-03T13:30:22.519866,0,0,56,0,-47.7800,2344999950.00
2026-04-03T13:30:22.709251,0,0,0,0,-47.7800,2344999950.00
2026-04-03T13:30:22.895330,0,0,0,8,-47.7800,2344999950.00
2026-04-03T13:30:23.084490,0,0,0,16,-47.7800,2344999950.00
2026-04-03T13:30:23.273636,0,0,0,24,-47.7800,2344999950.00
2026-04-03T13:30:23.461890,0,0,0,32,-47.7800,2344999950.00
2026-04-03T13:30:23.649923,0,0,0,40,-47.7800,2344999950.00
