timestamp,n,m,ph1,ph2,ph3,ph4,power_dbm,freq_hz
2026-04-07T17:33:39.914852,0,0,0,0,0,0,-67.0800,2345000000.00
2026-04-07T17:33:41.000505,0,1,0,1,2,3,-68.5900,2345000000.10
2026-04-07T17:33:42.088047,0,2,0,2,4,6,-69.9500,2345000000.19
2026-04-07T17:33:43.172960,0,3,0,3,6,9,-71.7200,2345000000.00
2026-04-07T17:33:44.259379,0,4,0,4,8,12,-72.5600,2345000000.10
2026-04-07T17:33:45.351725,0,5,0,5,10,15,-71.2500,2345000000.00
2026-04-07T17:33:46.441969,0,6,0,6,12,18,-68.7800,2345000000.00
2026-04-07T17:33:47.528650,0,7,0,7,14,21,-66.5700,2345000000.00
2026-04-07T17:33:48.618381,0,8,0,8,16,24,-64.3400,2345000000.00
2026-04-07T17:33:49.704409,0,9,0,9,18,27,-62.9100,2345000000.00
2026-04-07T17:33:50.797357,0,10,0,10,20,30,-61.4600,2345000000.10
2026-04-07T17:33:51.888994,0,11,0,11,22,33,-60.6300,2345000000.10
2026-04-07T17:33:52.974226,0,12,0,12,24,36,-59.6200,2345000000.10
2026-04-07T17:33:54.061428,0,13,0,13,26,39,-58.8100,2345000000.10
2026-04-07T17:33:55.154350,0,14,0,14,28,42,-57.9200,2345000000.00
2026-04-07T17:33:56.243391,0,15,0,15,30,45,-57.5400,2345000000.00
2026-04-07T17:33:57.328941,0,16,0,16,32,48,-57.0700,2345000000.00
2026-04-07T17:33:58.423368,0,17,0,17,34,51,-57.0300,2345000000.00
2026-04-07T17:33:59.523013,0,18,0,18,36,54,-56.7600,2345000000.10
2026-04-07T17:34:00.606841,0,19,0,19,38,57,-56.7700,2345000000.00
2026-04-07T17:34:01.696918,0,20,0,20,40,60,-56.5700,2345000000.00
2026-04-07T17:34:02.788236,0,21,0,21,42,63,-56.8500,2345000000.00
2026-04-07T17:34:03.877604,0,22,0,22,44,2,-57.0800,2345000000.00
2026-04-07T17:34:04.964338,0,23,0,23,46,5,-57.5800,2345000000.10
2026-04-07T17:34:06.053171,0,24,0,24,48,8,-58.0600,2345000000.00
